mag_x (uT),mag_y (uT),mag_z (uT)
3.312691838952389389e+01,5.809680782185175363e-02,3.635204613573406363e+01
3.330067438112943279e+01,1.083988925841665729e-01,3.638352594759125225e+01
3.329901424068501115e+01,-1.125602154854298820e-01,3.636411138876167826e+01
3.304128146857867421e+01,3.052712322133471767e-02,3.635295250811607559e+01
3.303942587552820953e+01,-6.490049674431428578e-04,3.634021307682276358e+01
3.312336597298063623e+01,-4.163611569646565036e-02,3.642529650727279034e+01
3.314393657021703632e+01,2.094418980697122443e-02,3.618939877479564160e+01
3.324232401944651372e+01,-2.123506490061844998e-01,3.614944304593884539e+01
3.319429245660712269e+01,7.012173281996207652e-02,3.626336077458252305e+01
3.299718463139294755e+01,-1.823343469684488571e-01,3.619672123734019920e+01
3.324603258216664869e+01,-1.617689867206142940e-01,3.634432553581702763e+01
3.316213530169467560e+01,1.555961659453720392e-01,3.628731754417587041e+01
3.315083930548639302e+01,-1.697462429205157941e-01,3.623021520774418036e+01
3.317829971793961619e+01,-5.656775573810877283e-02,3.613925548437611468e+01
3.320105983801962424e+01,5.253231616208451499e-02,3.623944979278835632e+01
3.306541912185463872e+01,4.681500909489139800e-02,3.614635729587055835e+01
3.319478818914299012e+01,-3.166545372480396997e-02,3.630660977830946479e+01
3.317717208959442132e+01,-1.125087789651979184e-02,3.628619215344347992e+01
3.311232886940124587e+01,-5.964167164134141080e-02,3.625423402421721875e+01
3.319096289088834340e+01,-1.160687115507714195e-01,3.644646860039277669e+01
3.296927645372311133e+01,-1.514398819745179092e-01,3.612383624414193406e+01
3.304512949887431716e+01,-1.414951456029844012e-01,3.617992698345830149e+01
3.322316767958137973e+01,2.109080404521079810e-02,3.633134068035758446e+01
3.309088741422370106e+01,-2.581457613636294890e-01,3.612894616052564345e+01
3.316425169725874866e+01,-1.307233707526971912e-02,3.634996264468897920e+01
3.317680355115109592e+01,-9.534536536805933438e-02,3.614447376571085613e+01
3.328586844321741722e+01,1.641813665066902961e-01,3.620984538132528030e+01
3.296993353727881981e+01,-5.596179317537752773e-02,3.638506588348493409e+01
3.332396772683763686e+01,-1.472621352340371670e-01,3.621723223443456163e+01
3.299841173519514115e+01,7.459219331474474524e-02,3.620962898847286482e+01
3.316811835285889032e+01,6.129546518727740229e-02,3.630312184661073616e+01
3.309174504749432089e+01,-2.606733606538532214e-02,3.618839486692856156e+01
3.320880699080242238e+01,3.900187075401762016e-02,3.626393795190281111e+01
3.322526695139869446e+01,2.955490562534622903e-02,3.620598212100751567e+01
3.309940267043855044e+01,-7.283744479482981427e-02,3.615289129711726446e+01
3.333046210332737047e+01,3.336338118652418250e-02,3.620282711584944479e+01
3.296689233416634579e+01,1.434286455046278330e-01,3.619964633225445994e+01
3.316255889989170669e+01,-1.129054304296034372e-01,3.630944267334664488e+01
3.328902395930791869e+01,1.090332209572896643e-02,3.615900829704020936e+01
3.307988164280401122e+01,-7.521208201208395838e-02,3.633559191785204945e+01
3.315673851442626585e+01,-2.566668511193024305e-01,3.620378223236235726e+01
3.303889531578906258e+01,3.796949092108201779e-02,3.615383903049765735e+01
3.306391346162575928e+01,-1.489224348296994821e-02,3.609744779385221136e+01
3.324401154592590757e+01,-6.441285398722657041e-02,3.625234670274151938e+01
3.306570641468594829e+01,1.274424946232284028e-01,3.617933102639642584e+01
3.307709492049977484e+01,5.126099807002470338e-02,3.638110230586779181e+01
3.308415841750452557e+01,-8.154782981172266007e-03,3.633628847050173505e+01
3.318775422918296414e+01,-6.620915817601647629e-03,3.641987410743559650e+01
3.312250200881587148e+01,3.572174423288115158e-02,3.649684738697738595e+01
3.335072918330984493e+01,-1.308259079192691104e-02,3.618736637533048395e+01
3.294364189119701791e+01,-2.398131772569982167e-01,3.635650724015340529e+01
3.300781424843190592e+01,1.903738329914565208e-01,3.638999932573995011e+01
3.288656268988473386e+01,-8.941878228941074758e-03,3.615475441855355854e+01
3.321213630935186245e+01,6.234816119994440742e-02,3.621883481118641157e+01
3.306572030247462379e+01,2.741072512671151665e-02,3.625089747692759090e+01
3.321222003480730933e+01,5.979160382690840159e-02,3.633558099641319217e+01
3.320392355938567164e+01,-1.069063543249459125e-01,3.619371940661775255e+01
3.314516048574954254e+01,-5.139169197098500397e-02,3.633206109906306125e+01
3.311713476345931184e+01,5.989068805944563340e-02,3.638712280331343152e+01
3.291849138893164906e+01,-1.367626413194610313e-01,3.620199660513374340e+01
3.320479816844449772e+01,-1.706791684473081827e-01,3.622827889812308655e+01
3.330850047454617879e+01,2.706631122176099413e-02,3.634429398312711612e+01
3.301868846077734787e+01,6.859059385261127850e-02,3.621542085685221224e+01
3.300423198441288974e+01,3.508503514882191365e-02,3.633137075289540263e+01
3.311928158171071601e+01,-1.035139420768917823e-01,3.623419341949593075e+01
3.328406735132782046e+01,4.847978994450970837e-05,3.609062487054688262e+01
3.312176162667743284e+01,3.675937317223051948e-02,3.625619620413610278e+01
3.311880142684452721e+01,6.914981059247903017e-02,3.624619151360336389e+01
3.302673333389993360e+01,7.760788642967081374e-02,3.615502583170011519e+01
3.304624999905515637e+01,6.261084588989369870e-02,3.604868886552626606e+01
3.315932377439073520e+01,6.579122779067325677e-02,3.636703883314850572e+01
3.301945562995086192e+01,-1.194392717564233264e-01,3.612618666714827498e+01
3.342855287205836845e+01,6.931991774924788074e-02,3.612699544778293159e+01
3.335785015743628890e+01,-3.658722638760623924e-02,3.620730601637406920e+01
3.313459606453655226e+01,-1.468565517752778715e-01,3.620800482040307600e+01
3.312893285601857229e+01,5.314700061543730508e-03,3.639933905581388274e+01
3.310294279827881070e+01,-2.341599973169252932e-02,3.632807891375501441e+01
3.321203365098082116e+01,-9.991683791866379227e-02,3.641842105617820380e+01
3.312701377290402860e+01,-2.292496960192807673e-02,3.646256845564091975e+01
3.316851356102638704e+01,1.656976545056924044e-01,3.624652671764223300e+01
3.305368957193025636e+01,-7.333619859964587984e-02,3.621951064969985623e+01
3.310684965166681337e+01,6.614048113967943565e-02,3.628815721736179256e+01
3.306020486380236889e+01,9.502899964614477252e-03,3.633818573089470050e+01
3.306373161191774557e+01,-8.076557372586529171e-02,3.625140523854482666e+01
3.302942109975602136e+01,-7.445576233813515354e-02,3.625286473503037854e+01
3.323502817501194073e+01,-7.713868848301401460e-02,3.624099765960178843e+01
3.314148210067461520e+01,-4.179703602786859901e-02,3.626061306955151053e+01
3.299645185985350082e+01,1.319547576099931990e-03,3.639537245667096244e+01
3.318431489058290396e+01,2.171310636713359443e-01,3.628520985501995000e+01
3.310608516112711897e+01,-8.009190414788242007e-02,3.623134350738410348e+01
3.311339161263737196e+01,1.233819043825198913e-01,3.625613192479592328e+01
3.312055165835133153e+01,-1.345993930766529179e-01,3.620150218862288938e+01
3.298817825460308484e+01,-1.108453514907215692e-01,3.619003838341117785e+01
3.318362455934074262e+01,-1.335328670015000496e-01,3.657713113558963158e+01
3.313573103573232004e+01,2.395929281887570692e-02,3.632605511348618421e+01
3.325784464159112730e+01,7.715535617711140326e-02,3.615850948670279763e+01
3.292342268148167506e+01,7.653251522064410950e-02,3.612729245017479940e+01
3.332835632109404145e+01,-8.484144159983100786e-02,3.639243177701683862e+01
3.308475414366741774e+01,2.189379691325155086e-01,3.638781936709196430e+01
3.312196318454581956e+01,1.173836968318356100e-01,3.632589143767407336e+01
3.313118773647054383e+01,1.576356829523777314e-01,3.636678014725575281e+01
3.320131383727866847e+01,-1.775094676490853937e-02,3.625087427212870494e+01
3.318322225559407457e+01,-2.117665436885136226e-02,3.614433448660141579e+01
3.311170602267844032e+01,-3.442587245826868314e-02,3.625274030365460476e+01
3.293044733239857891e+01,-1.067769484360577698e-01,3.643734154312834050e+01
3.313027335536182960e+01,-1.047345437874940971e-01,3.630856315810588342e+01
3.312068965888861527e+01,1.748204009447447416e-01,3.608450055388478006e+01
