ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
-1.420076723519192674e+00,4.794098674341089605e+00,0.000000000000000000e+00
-1.428441837024446937e+00,4.791612872325791805e+00,0.000000000000000000e+00
-1.436802599248139023e+00,4.789112474226700833e+00,0.000000000000000000e+00
-1.445158984721936601e+00,4.786597487660463557e+00,0.000000000000000000e+00
-1.453510967990840674e+00,4.784067920288165077e+00,0.000000000000000000e+00
-1.461858523613261740e+00,4.781523779815306519e+00,0.000000000000000000e+00
-1.470201626161097508e+00,4.778965073991780166e+00,0.000000000000000000e+00
-1.478540250219810837e+00,4.776391810611849031e+00,0.000000000000000000e+00
-1.486874370388507005e+00,4.773803997514118436e+00,0.000000000000000000e+00
-1.495203961280010319e+00,4.771201642581516467e+00,0.000000000000000000e+00
-1.503528997520942267e+00,4.768584753741268223e+00,0.000000000000000000e+00
-1.511849453751798800e+00,4.765953338964869168e+00,0.000000000000000000e+00
-1.520165304627027592e+00,4.763307406268067368e+00,0.000000000000000000e+00
-1.528476524815104209e+00,4.760646963710829738e+00,0.000000000000000000e+00
-1.536783088998610936e+00,4.757972019397327834e+00,0.000000000000000000e+00
-1.545084971874312263e+00,4.755282581475905879e+00,0.000000000000000000e+00
-1.553382148153233722e+00,4.752578658139057666e+00,0.000000000000000000e+00
-1.561674592560737374e+00,4.749860257623402582e+00,0.000000000000000000e+00
-1.569962279836599084e+00,4.747127388209659848e+00,0.000000000000000000e+00
-1.578245184735086459e+00,4.744380058222624541e+00,0.000000000000000000e+00
-1.586523282025034343e+00,4.741618276031139168e+00,0.000000000000000000e+00
-1.594796546489923195e+00,4.738842050048072352e+00,0.000000000000000000e+00
-1.603064952927954812e+00,4.736051388730288636e+00,0.000000000000000000e+00
-1.611328476152128486e+00,4.733246300578627164e+00,0.000000000000000000e+00
-1.619587090990319833e+00,4.730426794137873259e+00,0.000000000000000000e+00
-1.627840772285355841e+00,4.727592877996730891e+00,0.000000000000000000e+00
-1.636089494895091923e+00,4.724744560787802250e+00,0.000000000000000000e+00
-1.644333233692488072e+00,4.721881851187553991e+00,0.000000000000000000e+00
-1.652571963565686808e+00,4.719004757916296811e+00,0.000000000000000000e+00
-1.660805659418087998e+00,4.716113289738156134e+00,0.000000000000000000e+00
-1.669034296168425913e+00,4.713207455461043693e+00,0.000000000000000000e+00
-1.677257848750846048e+00,4.710287263936636215e+00,0.000000000000000000e+00
-1.685476292114981289e+00,4.707352724060343441e+00,0.000000000000000000e+00
-1.693689601226027408e+00,4.704403844771282373e+00,0.000000000000000000e+00
-1.701897751064820774e+00,4.701440635052250627e+00,0.000000000000000000e+00
-1.710100716627913631e+00,4.698463103929698903e+00,0.000000000000000000e+00
-1.718298472927650256e+00,4.695471260473703445e+00,0.000000000000000000e+00
-1.726490994992242678e+00,4.692465113797937626e+00,0.000000000000000000e+00
-1.734678257865848838e+00,4.689444673059647073e+00,0.000000000000000000e+00
-1.742860236608645197e+00,4.686409947459617698e+00,0.000000000000000000e+00
-1.751036906296906004e+00,4.683360946242149048e+00,0.000000000000000000e+00
-1.759208242023077906e+00,4.680297678695028551e+00,0.000000000000000000e+00
-1.767374218895854110e+00,4.677220154149499542e+00,0.000000000000000000e+00
-1.775534812040253430e+00,4.674128381980236391e+00,0.000000000000000000e+00
-1.783689996597694005e+00,4.671022371605312529e+00,0.000000000000000000e+00
-1.791839747726069243e+00,4.667902132486174693e+00,0.000000000000000000e+00
-1.799984040599823532e+00,4.664767674127611841e+00,0.000000000000000000e+00
-1.808122850410028848e+00,4.661619006077729388e+00,0.000000000000000000e+00
-1.816256152364458920e+00,4.658456137927913687e+00,0.000000000000000000e+00
-1.824383921687665389e+00,4.655279079312811596e+00,0.000000000000000000e+00
-1.832506133621053301e+00,4.652087839910293177e+00,0.000000000000000000e+00
-1.840622763422956387e+00,4.648882429441428599e+00,0.000000000000000000e+00
-1.848733786368712773e+00,4.645662857670453505e+00,0.000000000000000000e+00
-1.856839177750740033e+00,4.642429134404741475e+00,0.000000000000000000e+00
-1.864938912878610466e+00,4.639181269494773829e+00,0.000000000000000000e+00
-1.873032967079125921e+00,4.635919272834112093e+00,0.000000000000000000e+00
-1.881121315696393514e+00,4.632643154359363358e+00,0.000000000000000000e+00
-1.889203934091900905e+00,4.629352924050150975e+00,0.000000000000000000e+00
-1.897280797644590455e+00,4.626048591929088794e+00,0.000000000000000000e+00
-1.905351881750935394e+00,4.622730168061744749e+00,0.000000000000000000e+00
-1.913417161825013757e+00,4.619397662556614215e+00,0.000000000000000000e+00
-1.921476613298583214e+00,4.616051085565086254e+00,0.000000000000000000e+00
-1.929530211621157454e+00,4.612690447281414308e+00,0.000000000000000000e+00
-1.937577932260079239e+00,4.609315757942685998e+00,0.000000000000000000e+00
-1.945619750700595452e+00,4.605927027828790266e+00,0.000000000000000000e+00
-1.953655642445932594e+00,4.602524267262387170e+00,0.000000000000000000e+00
-1.961685583017370949e+00,4.599107486608874140e+00,0.000000000000000000e+00
-1.969709547954319184e+00,4.595676696276359330e+00,0.000000000000000000e+00
-1.977727512814387856e+00,4.592231906715623424e+00,0.000000000000000000e+00
-1.985739453173466229e+00,4.588773128420094771e+00,0.000000000000000000e+00
-1.993745344625794225e+00,4.585300371925810303e+00,0.000000000000000000e+00
-2.001745162784037468e+00,4.581813647811388890e+00,0.000000000000000000e+00
-2.009738883279363453e+00,4.578312966697996700e+00,0.000000000000000000e+00
-2.017726481761512591e+00,4.574798339249317003e+00,0.000000000000000000e+00
-2.025707933898875268e+00,4.571269776171512866e+00,0.000000000000000000e+00
-2.033683215378563336e+00,4.567727288213198733e+00,0.000000000000000000e+00
-2.041652301906486500e+00,4.564170886165410224e+00,0.000000000000000000e+00
-2.049615169207425591e+00,4.560600580861561504e+00,0.000000000000000000e+00
-2.057571793025105400e+00,4.557016383177423968e+00,0.000000000000000000e+00
-2.065522149122270168e+00,4.553418304031084496e+00,0.000000000000000000e+00
-2.073466213280756421e+00,4.549806354382916140e+00,0.000000000000000000e+00
-2.081403961301567129e+00,4.546180545235543491e+00,0.000000000000000000e+00
-2.089335369004944987e+00,4.542540887633810698e+00,0.000000000000000000e+00
-2.097260412230446569e+00,4.538887392664745946e+00,0.000000000000000000e+00
-2.105179066837016055e+00,4.535220071457528590e+00,0.000000000000000000e+00
-2.113091308703057614e+00,4.531538935183454520e+00,0.000000000000000000e+00
-2.120997113726511785e+00,4.527843995055904180e+00,0.000000000000000000e+00
-2.128896457824923871e+00,4.524135262330304386e+00,0.000000000000000000e+00
-2.136789316935522542e+00,4.520412748304099892e+00,0.000000000000000000e+00
-2.144675667015289555e+00,4.516676464316712547e+00,0.000000000000000000e+00
-2.152555484041035694e+00,4.512926421749512862e+00,0.000000000000000000e+00
-2.160428744009471380e+00,4.509162632025780049e+00,0.000000000000000000e+00
-2.168295422937281280e+00,4.505385106610670043e+00,0.000000000000000000e+00
-2.176155496861197136e+00,4.501593857011179978e+00,0.000000000000000000e+00
-2.184008941838070594e+00,4.497788894776116209e+00,0.000000000000000000e+00
-2.191855733944946483e+00,4.493970231496049905e+00,0.000000000000000000e+00
-2.199695849279135196e+00,4.490137878803293958e+00,0.000000000000000000e+00
-2.207529263958285082e+00,4.486291848371858570e+00,0.000000000000000000e+00
-2.215355954120457493e+00,4.482432151917420171e+00,0.000000000000000000e+00
-2.223175895924196510e+00,4.478558801197283223e+00,0.000000000000000000e+00
-2.230989065548602657e+00,4.474671808010345586e+00,0.000000000000000000e+00
-2.238795439193407510e+00,4.470771184197061210e+00,0.000000000000000000e+00
-2.246594993079042091e+00,4.466856941639409051e+00,0.000000000000000000e+00
-2.254387703446712354e+00,4.462929092260850439e+00,0.000000000000000000e+00
-2.262173546558472026e+00,4.458987648026294437e+00,0.000000000000000000e+00
-2.269952498697292320e+00,4.455032620942064092e+00,0.000000000000000000e+00
-2.277724536167136105e+00,4.451064023055858243e+00,0.000000000000000000e+00
-2.285489635293028954e+00,4.447081866456715105e+00,0.000000000000000000e+00
-2.293247772421132868e+00,4.443086163274971412e+00,0.000000000000000000e+00
-2.300998923918816441e+00,4.439076925682235775e+00,0.000000000000000000e+00
-2.308743066174727687e+00,4.435054165891338052e+00,0.000000000000000000e+00
-2.316480175598866431e+00,4.431017896156304481e+00,0.000000000000000000e+00
-2.324210228622655805e+00,4.426968128772311495e+00,0.000000000000000000e+00
-2.331933201699013747e+00,4.422904876075652858e+00,0.000000000000000000e+00
-2.339649071302424499e+00,4.418828150443701475e+00,0.000000000000000000e+00
-2.347357813929011439e+00,4.414737964294869421e+00,0.000000000000000000e+00
-2.355059406096607688e+00,4.410634330088575084e+00,0.000000000000000000e+00
-2.362753824344827613e+00,4.406517260325198748e+00,0.000000000000000000e+00
-2.370441045235138766e+00,4.402386767546047963e+00,0.000000000000000000e+00
-2.378121045350933382e+00,4.398242864333321123e+00,0.000000000000000000e+00
-2.385793801297599437e+00,4.394085563310067499e+00,0.000000000000000000e+00
-2.393459289702591253e+00,4.389914877140144611e+00,0.000000000000000000e+00
-2.401117487215501889e+00,4.385730818528186248e+00,0.000000000000000000e+00
-2.408768370508133749e+00,4.381533400219561614e+00,0.000000000000000000e+00
-2.416411916274569194e+00,4.377322635000333584e+00,0.000000000000000000e+00
-2.424048101231242480e+00,4.373098535697224953e+00,0.000000000000000000e+00
-2.431676902117009487e+00,4.368861115177572252e+00,0.000000000000000000e+00
-2.439298295693220098e+00,4.364610386349295545e+00,0.000000000000000000e+00
-2.446912258743787927e+00,4.360346362160852252e+00,0.000000000000000000e+00
-2.454518768075261370e+00,4.356069055601196283e+00,0.000000000000000000e+00
-2.462117800516892441e+00,4.351778479699748736e+00,0.000000000000000000e+00
-2.469709332920711820e+00,4.347474647526347269e+00,0.000000000000000000e+00
-2.477293342161594580e+00,4.343157572191208793e+00,0.000000000000000000e+00
-2.484869805137333465e+00,4.338827266844896613e+00,0.000000000000000000e+00
-2.492438698768708161e+00,4.334483744678268913e+00,0.000000000000000000e+00
-2.499999999999556799e+00,4.330127018922448556e+00,0.000000000000000000e+00
-2.507553685796843457e+00,4.325757102848779567e+00,0.000000000000000000e+00
-2.515099733150731875e+00,4.321374009768781832e+00,0.000000000000000000e+00
-2.522638119074652963e+00,4.316977753034117349e+00,0.000000000000000000e+00
-2.530168820605375846e+00,4.312568346036547595e+00,0.000000000000000000e+00
-2.537691814803077595e+00,4.308145802207890007e+00,0.000000000000000000e+00
-2.545207078751412944e+00,4.303710135019979788e+00,0.000000000000000000e+00
-2.552714589557585345e+00,4.299261357984630827e+00,0.000000000000000000e+00
-2.560214324352414472e+00,4.294799484653585964e+00,0.000000000000000000e+00
-2.567706260290407272e+00,4.290324528618488564e+00,0.000000000000000000e+00
-2.575190374549827688e+00,4.285836503510828344e+00,0.000000000000000000e+00
-2.582666644332766381e+00,4.281335423001908502e+00,0.000000000000000000e+00
-2.590135046865207791e+00,4.276821300802801318e+00,0.000000000000000000e+00
-2.597595559397103404e+00,4.272294150664306400e+00,0.000000000000000000e+00
-2.605048159202438374e+00,4.267753986376908060e+00,0.000000000000000000e+00
-2.612492823579301238e+00,4.263200821770732674e+00,0.000000000000000000e+00
-2.619929529849952310e+00,4.258634670715510495e+00,0.000000000000000000e+00
-2.627358255360895178e+00,4.254055547120529468e+00,0.000000000000000000e+00
-2.634778977482944207e+00,4.249463464934594370e+00,0.000000000000000000e+00
-2.642191673611292035e+00,4.244858438145983293e+00,0.000000000000000000e+00
-2.649596321165581525e+00,4.240240480782406784e+00,0.000000000000000000e+00
-2.656992897589971037e+00,4.235609606910964331e+00,0.000000000000000000e+00
-2.664381380353206819e+00,4.230965830638099057e+00,0.000000000000000000e+00
-2.671761746948688732e+00,4.226309166109560422e+00,0.000000000000000000e+00
-2.679133974894539527e+00,4.221639627510357151e+00,0.000000000000000000e+00
-2.686498041733675901e+00,4.216957229064711044e+00,0.000000000000000000e+00
-2.693853925033872443e+00,4.212261985036020562e+00,0.000000000000000000e+00
-2.701201602387832246e+00,4.207553909726814645e+00,0.000000000000000000e+00
-2.708541051413256184e+00,4.202833017478707411e+00,0.000000000000000000e+00
-2.715872249752910417e+00,4.198099322672352862e+00,0.000000000000000000e+00
-2.723195175074692553e+00,4.193352839727407577e+00,0.000000000000000000e+00
-2.730509805071702267e+00,4.188593583102482754e+00,0.000000000000000000e+00
-2.737816117462308352e+00,4.183821567295098021e+00,0.000000000000000000e+00
-2.745114089990216222e+00,4.179036806841642360e+00,0.000000000000000000e+00
-2.752403700424534971e+00,4.174239316317324366e+00,0.000000000000000000e+00
-2.759684926559848428e+00,4.169429110336134059e+00,0.000000000000000000e+00
-2.766957746216277769e+00,4.164606203550791363e+00,0.000000000000000000e+00
-2.774222137239553909e+00,4.159770610652707923e+00,0.000000000000000000e+00
-2.781478077501081891e+00,4.154922346371937358e+00,0.000000000000000000e+00
-2.788725544898007946e+00,4.150061425477134414e+00,0.000000000000000000e+00
-2.795964517353291434e+00,4.145187862775506993e+00,0.000000000000000000e+00
-2.803194972815766128e+00,4.140301673112771752e+00,0.000000000000000000e+00
-2.810416889260211271e+00,4.135402871373109690e+00,0.000000000000000000e+00
-2.817630244687415075e+00,4.130491472479120851e+00,0.000000000000000000e+00
-2.824835017124247560e+00,4.125567491391778141e+00,0.000000000000000000e+00
-2.832031184623722275e+00,4.120630943110382027e+00,0.000000000000000000e+00
-2.839218725265064691e+00,4.115681842672514357e+00,0.000000000000000000e+00
-2.846397617153779258e+00,4.110720205153993057e+00,0.000000000000000000e+00
-2.853567838421716907e+00,4.105746045668826838e+00,0.000000000000000000e+00
-2.860729367227139441e+00,4.100759379369169011e+00,0.000000000000000000e+00
-2.867882181754788817e+00,4.095760221445267746e+00,0.000000000000000000e+00
-2.875026260215951535e+00,4.090748587125426994e+00,0.000000000000000000e+00
-2.882161580848525251e+00,4.085724491675954084e+00,0.000000000000000000e+00
-2.889288121917085839e+00,4.080687950401113540e+00,0.000000000000000000e+00
-2.896405861712953111e+00,4.075638978643084442e+00,0.000000000000000000e+00
-2.903514778554257436e+00,4.070577591781910698e+00,0.000000000000000000e+00
-2.910614850786006347e+00,4.065503805235453960e+00,0.000000000000000000e+00
-2.917706056780146717e+00,4.060417634459348335e+00,0.000000000000000000e+00
-2.924788374935636259e+00,4.055319094946950642e+00,0.000000000000000000e+00
-2.931861783678506139e+00,4.050208202229298671e+00,0.000000000000000000e+00
-2.938926261461924927e+00,4.045084971875057001e+00,0.000000000000000000e+00
-2.945981786766270094e+00,4.039949419490474369e+00,0.000000000000000000e+00
-2.953028338099186634e+00,4.034801560719331270e+00,0.000000000000000000e+00
-2.960065893995657671e+00,4.029641411242902649e+00,0.000000000000000000e+00
-2.967094433018067079e+00,4.024468986779894841e+00,0.000000000000000000e+00
-2.974113933756266537e+00,4.019284303086411825e+00,0.000000000000000000e+00
-2.981124374827639478e+00,4.014087375955899262e+00,0.000000000000000000e+00
-2.988125734877166373e+00,4.008878221219097426e+00,0.000000000000000000e+00
-2.995117992577489563e+00,4.003656854743995908e+00,0.000000000000000000e+00
-3.002101126628980765e+00,3.998423292435782539e+00,0.000000000000000000e+00
-3.009075115759802355e+00,3.993177550236794993e+00,0.000000000000000000e+00
-3.016039938725973535e+00,3.987919644126474594e+00,0.000000000000000000e+00
-3.022995574311435618e+00,3.982649590121314365e+00,0.000000000000000000e+00
-3.029942001328116419e+00,3.977367404274813723e+00,0.000000000000000000e+00
-3.036879198615994646e+00,3.972073102677425638e+00,0.000000000000000000e+00
-3.043807145043164741e+00,3.966766701456512223e+00,0.000000000000000000e+00
-3.050725819505899938e+00,3.961448216776290998e+00,0.000000000000000000e+00
-3.057635200928717545e+00,3.956117664837788706e+00,0.000000000000000000e+00
-3.064535268264444667e+00,3.950775061878791128e+00,0.000000000000000000e+00
-3.071426000494278163e+00,3.945420424173793794e+00,0.000000000000000000e+00
-3.078307376627853920e+00,3.940053768033951354e+00,0.000000000000000000e+00
-3.085179375703305915e+00,3.934675109807029170e+00,0.000000000000000000e+00
-3.092041976787333724e+00,3.929284465877353583e+00,0.000000000000000000e+00
-3.098895158975263797e+00,3.923881852665759951e+00,0.000000000000000000e+00
-3.105738901391115192e+00,3.918467286629545132e+00,0.000000000000000000e+00
-3.112573183187661297e+00,3.913040784262417304e+00,0.000000000000000000e+00
-3.119397983546494668e+00,3.907602362094442228e+00,0.000000000000000000e+00
-3.126213281678089650e+00,3.902152036691997949e+00,0.000000000000000000e+00
-3.133019056821866322e+00,3.896689824657721513e+00,0.000000000000000000e+00
-3.139815288246253999e+00,3.891215742630456553e+00,0.000000000000000000e+00
-3.146601955248751636e+00,3.885729807285207116e+00,0.000000000000000000e+00
-3.153379037155995768e+00,3.880232035333083918e+00,0.000000000000000000e+00
-3.160146513323818684e+00,3.874722443521252835e+00,0.000000000000000000e+00
-3.166904363137315492e+00,3.869201048632886941e+00,0.000000000000000000e+00
-3.173652566010903175e+00,3.863667867487112328e+00,0.000000000000000000e+00
-3.180391101388384989e+00,3.858122916938957925e+00,0.000000000000000000e+00
-3.187119948743013964e+00,3.852566213879305312e+00,0.000000000000000000e+00
-3.193839087577554192e+00,3.846997775234836325e+00,0.000000000000000000e+00
-3.200548497424342997e+00,3.841417617967978870e+00,0.000000000000000000e+00
-3.207248157845355330e+00,3.835825759076860741e+00,0.000000000000000000e+00
-3.213938048432262828e+00,3.830222215595254109e+00,0.000000000000000000e+00
-3.220618148806498660e+00,3.824607004592524007e+00,0.000000000000000000e+00
-3.227288438619319688e+00,3.818980143173576813e+00,0.000000000000000000e+00
-3.233948897551864654e+00,3.813341648478809187e+00,0.000000000000000000e+00
-3.240599505315221229e+00,3.807691537684052108e+00,0.000000000000000000e+00
-3.247240241650485970e+00,3.802029828000524247e+00,0.000000000000000000e+00
-3.253871086328822493e+00,3.796356536674774684e+00,0.000000000000000000e+00
-3.260492019151528531e+00,3.790671680988632719e+00,0.000000000000000000e+00
-3.267103019950095444e+00,3.784975278259155029e+00,0.000000000000000000e+00
-3.273704068586267280e+00,3.779267345838571934e+00,0.000000000000000000e+00
-3.280295144952105169e+00,3.773547901114234548e+00,0.000000000000000000e+00
-3.286876228970047720e+00,3.767816961508565488e+00,0.000000000000000000e+00
-3.293447300592971416e+00,3.762074544478999361e+00,0.000000000000000000e+00
-3.300008339804252788e+00,3.756320667517933920e+00,0.000000000000000000e+00
-3.306559326617828809e+00,3.750555348152677215e+00,0.000000000000000000e+00
-3.313100241078257291e+00,3.744778603945391193e+00,0.000000000000000000e+00
-3.319631063260777726e+00,3.738990452493041072e+00,0.000000000000000000e+00
-3.326151773271374790e+00,3.733190911427339831e+00,0.000000000000000000e+00
-3.332662351246832966e+00,3.727379998414694917e+00,0.000000000000000000e+00
-3.339162777354803602e+00,3.721557731156155402e+00,0.000000000000000000e+00
-3.345653031793862198e+00,3.715724127387356912e+00,0.000000000000000000e+00
-3.352133094793567025e+00,3.709879204878468784e+00,0.000000000000000000e+00
-3.358602946614523077e+00,3.704022981434138551e+00,0.000000000000000000e+00
-3.365062567548438466e+00,3.698155474893438210e+00,0.000000000000000000e+00
-3.371511937918189261e+00,3.692276703129810045e+00,0.000000000000000000e+00
-3.377951038077873669e+00,3.686386684051011997e+00,0.000000000000000000e+00
-3.384379848412876868e+00,3.680485435599064381e+00,0.000000000000000000e+00
-3.390798349339926077e+00,3.674572975750193038e+00,0.000000000000000000e+00
-3.397206521307156279e+00,3.668649322514776934e+00,0.000000000000000000e+00
-3.403604344794162628e+00,3.662714493937290428e+00,0.000000000000000000e+00
-3.409991800312066612e+00,3.656768508096249981e+00,0.000000000000000000e+00
-3.416368868403569792e+00,3.650811383104159979e+00,0.000000000000000000e+00
-3.422735529643017749e+00,3.644843137107456776e+00,0.000000000000000000e+00
-3.429091764636456041e+00,3.638863788286452738e+00,0.000000000000000000e+00
-3.435437554021690154e+00,3.632873354855281178e+00,0.000000000000000000e+00
-3.441772878468345453e+00,3.626871855061841288e+00,0.000000000000000000e+00
-3.448097718677924917e+00,3.620859307187741294e+00,0.000000000000000000e+00
-3.454412055383868196e+00,3.614835729548246057e+00,0.000000000000000000e+00
-3.460715869351610685e+00,3.608801140492217119e+00,0.000000000000000000e+00
-3.467009141378642134e+00,3.602755558402059410e+00,0.000000000000000000e+00
-3.473291852294563498e+00,3.596699001693663966e+00,0.000000000000000000e+00
-3.479563982961149105e+00,3.590631488816353745e+00,0.000000000000000000e+00
-3.485825514272400394e+00,3.584553038252824564e+00,0.000000000000000000e+00
-3.492076427154607199e+00,3.578463668519091367e+00,0.000000000000000000e+00
-3.498316702566405034e+00,3.572363398164429604e+00,0.000000000000000000e+00
-3.504546321498833272e+00,3.566252245771321938e+00,0.000000000000000000e+00
-3.510765264975391098e+00,3.560130229955397851e+00,0.000000000000000000e+00
-3.516973514052099237e+00,3.553997369365378578e+00,0.000000000000000000e+00
-3.523171049817553246e+00,3.547853682683022036e+00,0.000000000000000000e+00
-3.529357853392984801e+00,3.541699188623062433e+00,0.000000000000000000e+00
-3.535533905932318088e+00,3.535533905933156973e+00,0.000000000000000000e+00
-3.541699188622224881e+00,3.529357853393825906e+00,0.000000000000000000e+00
-3.547853682682185372e+00,3.523171049818394795e+00,0.000000000000000000e+00
-3.553997369364543690e+00,3.516973514052942562e+00,0.000000000000000000e+00
-3.560130229954564740e+00,3.510765264976236200e+00,0.000000000000000000e+00
-3.566252245770490603e+00,3.504546321499679706e+00,0.000000000000000000e+00
-3.572363398163599157e+00,3.498316702567253245e+00,0.000000000000000000e+00
-3.578463668518262253e+00,3.492076427155456742e+00,0.000000000000000000e+00
-3.584553038251996782e+00,3.485825514273251269e+00,0.000000000000000000e+00
-3.590631488815527739e+00,3.479563982962001312e+00,0.000000000000000000e+00
-3.596699001692839737e+00,3.473291852295417037e+00,0.000000000000000000e+00
-3.602755558401236513e+00,3.467009141379496562e+00,0.000000000000000000e+00
-3.608801140491395554e+00,3.460715869352466889e+00,0.000000000000000000e+00
-3.614835729547426268e+00,3.454412055384725733e+00,0.000000000000000000e+00
-3.620859307186923282e+00,3.448097718678784229e+00,0.000000000000000000e+00
-3.626871855061024164e+00,3.441772878469206542e+00,0.000000000000000000e+00
-3.632873354854466275e+00,3.435437554022552575e+00,0.000000000000000000e+00
-3.638863788285639167e+00,3.429091764637319795e+00,0.000000000000000000e+00
-3.644843137106644981e+00,3.422735529643883279e+00,0.000000000000000000e+00
-3.650811383103349517e+00,3.416368868404436210e+00,0.000000000000000000e+00
-3.656768508095440406e+00,3.409991800312934362e+00,0.000000000000000000e+00
-3.662714493936482185e+00,3.403604344795032155e+00,0.000000000000000000e+00
-3.668649322513970468e+00,3.397206521308026694e+00,0.000000000000000000e+00
-3.674572975749388792e+00,3.390798349340798268e+00,0.000000000000000000e+00
-3.680485435598261468e+00,3.384379848413749947e+00,0.000000000000000000e+00
-3.686386684050209972e+00,3.377951038078748525e+00,0.000000000000000000e+00
-3.692276703129009352e+00,3.371511937919065449e+00,0.000000000000000000e+00
-3.698155474892639294e+00,3.365062567549315986e+00,0.000000000000000000e+00
-3.704022981433341410e+00,3.358602946615401486e+00,0.000000000000000000e+00
-3.709879204877673420e+00,3.352133094794447654e+00,0.000000000000000000e+00
-3.715724127386563325e+00,3.345653031794744159e+00,0.000000000000000000e+00
-3.721557731155362703e+00,3.339162777355687339e+00,0.000000000000000000e+00
-3.727379998413903994e+00,3.332662351247717591e+00,0.000000000000000000e+00
-3.733190911426550684e+00,3.326151773272260748e+00,0.000000000000000000e+00
-3.738990452492253702e+00,3.319631063261665460e+00,0.000000000000000000e+00
-3.744778603944605155e+00,3.313100241079145913e+00,0.000000000000000000e+00
-3.750555348151892066e+00,3.306559326618719208e+00,0.000000000000000000e+00
-3.756320667517150547e+00,3.300008339805144519e+00,0.000000000000000000e+00
-3.762074544478217764e+00,3.293447300593864036e+00,0.000000000000000000e+00
-3.767816961507785667e+00,3.286876228970942115e+00,0.000000000000000000e+00
-3.773547901113456504e+00,3.280295144953000452e+00,0.000000000000000000e+00
-3.779267345837794778e+00,3.273704068587163896e+00,0.000000000000000000e+00
-3.784975278258379650e+00,3.267103019950993836e+00,0.000000000000000000e+00
-3.790671680987858672e+00,3.260492019152428256e+00,0.000000000000000000e+00
-3.796356536674002413e+00,3.253871086329723106e+00,0.000000000000000000e+00
-3.802029827999753309e+00,3.247240241651387915e+00,0.000000000000000000e+00
-3.807691537683282945e+00,3.240599505316125395e+00,0.000000000000000000e+00
-3.813341648478041357e+00,3.233948897552769708e+00,0.000000000000000000e+00
-3.818980143172811204e+00,3.227288438620226074e+00,0.000000000000000000e+00
-3.824607004591759729e+00,3.220618148807406378e+00,0.000000000000000000e+00
-3.830222215594491608e+00,3.213938048433171879e+00,0.000000000000000000e+00
-3.835825759076099573e+00,3.207248157846265713e+00,0.000000000000000000e+00
-3.841417617967218590e+00,3.200548497425255157e+00,0.000000000000000000e+00
-3.846997775234077821e+00,3.193839087578467240e+00,0.000000000000000000e+00
-3.852566213878549473e+00,3.187119948743928344e+00,0.000000000000000000e+00
-3.858122916938203417e+00,3.180391101389300701e+00,0.000000000000000000e+00
-3.863667867486358709e+00,3.173652566011819776e+00,0.000000000000000000e+00
-3.869201048632135542e+00,3.166904363138233869e+00,0.000000000000000000e+00
-3.874722443520503212e+00,3.160146513324738393e+00,0.000000000000000000e+00
-3.880232035332335627e+00,3.153379037156916365e+00,0.000000000000000000e+00
-3.885729807284460158e+00,3.146601955249673566e+00,0.000000000000000000e+00
-3.891215742629711816e+00,3.139815288247176817e+00,0.000000000000000000e+00
-3.896689824656977663e+00,3.133019056822790915e+00,0.000000000000000000e+00
-3.902152036691256320e+00,3.126213281679015576e+00,0.000000000000000000e+00
-3.907602362093701487e+00,3.119397983547421482e+00,0.000000000000000000e+00
-3.913040784261678340e+00,3.112573183188589443e+00,0.000000000000000000e+00
-3.918467286628808388e+00,3.105738901392045115e+00,0.000000000000000000e+00
-3.923881852665024539e+00,3.098895158976194608e+00,0.000000000000000000e+00
-3.929284465876619503e+00,3.092041976788266311e+00,0.000000000000000000e+00
-3.934675109806296867e+00,3.085179375704239391e+00,0.000000000000000000e+00
-3.940053768033220827e+00,3.078307376628788727e+00,0.000000000000000000e+00
-3.945420424173065044e+00,3.071426000495214748e+00,0.000000000000000000e+00
-3.950775061878064154e+00,3.064535268265382140e+00,0.000000000000000000e+00
-3.956117664837063508e+00,3.057635200929656349e+00,0.000000000000000000e+00
-3.961448216775567133e+00,3.050725819506840075e+00,0.000000000000000000e+00
-3.966766701455790134e+00,3.043807145044106210e+00,0.000000000000000000e+00
-3.972073102676705325e+00,3.036879198616937447e+00,0.000000000000000000e+00
-3.977367404274094742e+00,3.029942001329060108e+00,0.000000000000000000e+00
-3.982649590120597161e+00,3.022995574312380640e+00,0.000000000000000000e+00
-3.987919644125758722e+00,3.016039938726919889e+00,0.000000000000000000e+00
-3.993177550236080897e+00,3.009075115760749597e+00,0.000000000000000000e+00
-3.998423292435069776e+00,3.002101126629929784e+00,0.000000000000000000e+00
-4.003656854743285365e+00,2.995117992578439914e+00,0.000000000000000000e+00
-4.008878221218388660e+00,2.988125734878117612e+00,0.000000000000000000e+00
-4.014087375955191384e+00,2.981124374828592050e+00,0.000000000000000000e+00
-4.019284303085706611e+00,2.974113933757220440e+00,0.000000000000000000e+00
-4.024468986779191404e+00,2.967094433019022315e+00,0.000000000000000000e+00
-4.029641411242199212e+00,2.960065893996613795e+00,0.000000000000000000e+00
-4.034801560718631386e+00,2.953028338100144090e+00,0.000000000000000000e+00
-4.039949419489774485e+00,2.945981786767228883e+00,0.000000000000000000e+00
-4.045084971874359780e+00,2.938926261462885492e+00,0.000000000000000000e+00
-4.050208202228603227e+00,2.931861783679466704e+00,0.000000000000000000e+00
