ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
3.740000000000004832e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.760000000000004405e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.770000000000004547e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.780000000000004690e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.790000000000004832e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.810000000000004405e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.820000000000004547e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.830000000000004690e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.840000000000004832e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.850000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.860000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.870000000000004547e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.880000000000004690e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.890000000000004832e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.900000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.910000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.920000000000004547e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.930000000000004690e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.940000000000004832e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.950000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.960000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.970000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.980000000000004690e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.990000000000004832e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.010000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.020000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.030000000000004690e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.040000000000004832e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.050000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.060000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.070000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.080000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.090000000000004832e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.100000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.110000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.120000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.130000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.140000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.150000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.160000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.170000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.180000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.190000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.200000000000004974e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.210000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.220000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.230000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.240000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.250000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.260000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.270000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.280000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.290000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.300000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.310000000000005116e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.320000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.330000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.340000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.350000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.360000000000005826e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.370000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.380000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.390000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.400000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.410000000000005826e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.420000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.430000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.440000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.450000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.460000000000005826e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.470000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.480000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.490000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.510000000000005826e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.520000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.530000000000005400e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.540000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.550000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.560000000000005826e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.570000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.580000000000006111e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.590000000000005542e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.610000000000005826e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.620000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.630000000000006111e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.640000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.650000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.660000000000005826e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.670000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.680000000000006111e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.690000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000005684e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.710000000000005826e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.720000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.730000000000006111e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.740000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.750000000000006395e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.760000000000005826e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.770000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.780000000000006111e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.790000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.800000000000006395e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.810000000000005826e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.820000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.830000000000006111e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.840000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.850000000000006395e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.860000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.870000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.880000000000006111e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.890000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.900000000000006395e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.910000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.920000000000005969e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.930000000000006111e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.940000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.950000000000006395e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.960000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.970000000000006679e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.980000000000006111e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.990000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000006395e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.010000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.020000000000006679e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.030000000000006111e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.040000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.050000000000006395e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.060000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.070000000000006679e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.080000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.090000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.100000000000006395e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.110000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.120000000000006679e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.130000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.140000000000006253e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.150000000000006395e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.160000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.170000000000006679e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.180000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.190000000000006963e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000006395e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.210000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.220000000000006679e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.230000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.240000000000006963e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.250000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.260000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.270000000000006679e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.280000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.290000000000006963e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.310000000000006537e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.320000000000006679e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.330000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.340000000000006963e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.350000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.360000000000007248e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.370000000000006679e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.380000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.390000000000006963e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.410000000000007248e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.420000000000006679e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.430000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.440000000000006963e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.450000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.460000000000007248e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.470000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.480000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.490000000000006963e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.510000000000007248e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.520000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.530000000000006821e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.540000000000006963e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.550000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.560000000000007248e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.570000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.580000000000007532e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.590000000000006963e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.610000000000007248e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.620000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.630000000000007532e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.640000000000006963e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.650000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.660000000000007248e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.670000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.680000000000007532e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.690000000000007674e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.700000000000007105e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.710000000000007248e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.720000000000007390e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.730000000000007532e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.740000000000006963e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.750000000000006395e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.760000000000005826e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.770000000000005258e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.780000000000003979e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.790000000000003411e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.800000000000002842e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.810000000000002274e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.820000000000001705e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.830000000000001137e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.840000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.859999999999999432e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.869999999999998863e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.879999999999998295e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.889999999999997726e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.899999999999997158e+01,0.000000000000000000e+00,0.000000000000000000e+00
