ref_gps_x (m),ref_gps_y (m),ref_gps_z (m),ref_gps_vx (m/s),ref_gps_vy (m/s),ref_gps_vz (m/s)
-2.849890550731000956e+06,4.656214617924679071e+06,3.287190600463123061e+06,4.941141907232521113e+00,-7.649291814217593632e-01,0.000000000000000000e+00
-2.849890501319581643e+06,4.656214610275387764e+06,3.287190600463123061e+06,4.942469434043177401e+00,-7.563041012376660044e-01,0.000000000000000000e+00
-2.849890451894887257e+06,4.656214602712346241e+06,3.287190600463123061e+06,4.943781905234791552e+00,-7.476767172201186362e-01,0.000000000000000000e+00
-2.849890402457068209e+06,4.656214595235578716e+06,3.287190600463123061e+06,4.945079316809349201e+00,-7.390470556496249177e-01,0.000000000000000000e+00
-2.849890353006275371e+06,4.656214587845108472e+06,3.287190600463123061e+06,4.946361664814709513e+00,-7.304151428136308466e-01,0.000000000000000000e+00
-2.849890303542658687e+06,4.656214580540956929e+06,3.287190600463123061e+06,4.947628945344617613e+00,-7.217810050064398242e-01,0.000000000000000000e+00
-2.849890254066369031e+06,4.656214573323147371e+06,3.287190600463123061e+06,4.948881154538717908e+00,-7.131446685291329413e-01,0.000000000000000000e+00
-2.849890204577557277e+06,4.656214566191700287e+06,3.287190600463123061e+06,4.950118288582563864e+00,-7.045061596894888201e-01,0.000000000000000000e+00
-2.849890155076374765e+06,4.656214559146638960e+06,3.287190600463123061e+06,4.951340343707629543e+00,-6.958655048019036782e-01,0.000000000000000000e+00
-2.849890105562970974e+06,4.656214552187983878e+06,3.287190600463123061e+06,4.952547316191325599e+00,-6.872227301873107264e-01,0.000000000000000000e+00
-2.849890056037498172e+06,4.656214545315756463e+06,3.287190600463123061e+06,4.953739202357001936e+00,-6.785778621731003435e-01,0.000000000000000000e+00
-2.849890006500105839e+06,4.656214538529978134e+06,3.287190600463123061e+06,4.954915998573968139e+00,-6.699309270930395854e-01,0.000000000000000000e+00
-2.849889956950945780e+06,4.656214531830668449e+06,3.287190600463123061e+06,4.956077701257497914e+00,-6.612819512871924710e-01,0.000000000000000000e+00
-2.849889907390168868e+06,4.656214525217848830e+06,3.287190600463123061e+06,4.957224306868843300e+00,-6.526309611018390466e-01,0.000000000000000000e+00
-2.849889857817925978e+06,4.656214518691539764e+06,3.287190600463123061e+06,4.958355811915246214e+00,-6.439779828893958946e-01,0.000000000000000000e+00
-2.849889808234367985e+06,4.656214512251759879e+06,3.287190600463123061e+06,4.959472212949945558e+00,-6.353230430083351976e-01,0.000000000000000000e+00
-2.849889758639645763e+06,4.656214505898528732e+06,3.287190600463123061e+06,4.960573506572188762e+00,-6.266661678231050248e-01,0.000000000000000000e+00
-2.849889709033910651e+06,4.656214499631867744e+06,3.287190600463123061e+06,4.961659689427246001e+00,-6.180073837040481743e-01,0.000000000000000000e+00
-2.849889659417313524e+06,4.656214493451793678e+06,3.287190600463123061e+06,4.962730758206415516e+00,-6.093467170273230149e-01,0.000000000000000000e+00
-2.849889609790006187e+06,4.656214487358326092e+06,3.287190600463123061e+06,4.963786709647035167e+00,-6.006841941748218838e-01,0.000000000000000000e+00
-2.849889560152139049e+06,4.656214481351484545e+06,3.287190600463123061e+06,4.964827540532495753e+00,-5.920198415340920395e-01,0.000000000000000000e+00
-2.849889510503863450e+06,4.656214475431285799e+06,3.287190600463123061e+06,4.965853247692243677e+00,-5.833536854982539488e-01,0.000000000000000000e+00
-2.849889460845331196e+06,4.656214469597749412e+06,3.287190600463123061e+06,4.966863828001798709e+00,-5.746857524659220173e-01,0.000000000000000000e+00
-2.849889411176692694e+06,4.656214463850892149e+06,3.287190600463123061e+06,4.967859278382756649e+00,-5.660160688411235430e-01,0.000000000000000000e+00
-2.849889361498100217e+06,4.656214458190730773e+06,3.287190600463123061e+06,4.968839595802803544e+00,-5.573446610332181139e-01,0.000000000000000000e+00
-2.849889311809704173e+06,4.656214452617284842e+06,3.287190600463123061e+06,4.969804777275722785e+00,-5.486715554568178943e-01,0.000000000000000000e+00
-2.849889262111656368e+06,4.656214447130569257e+06,3.287190600463123061e+06,4.970754819861403995e+00,-5.399967785317066893e-01,0.000000000000000000e+00
-2.849889212404108141e+06,4.656214441730600782e+06,3.287190600463123061e+06,4.971689720665852796e+00,-5.313203566827593427e-01,0.000000000000000000e+00
-2.849889162687210832e+06,4.656214436417397112e+06,3.287190600463123061e+06,4.972609476841199694e+00,-5.226423163398614680e-01,0.000000000000000000e+00
-2.849889112961116247e+06,4.656214431190974079e+06,3.287190600463123061e+06,4.973514085585706290e+00,-5.139626839378289569e-01,0.000000000000000000e+00
-2.849889063225975260e+06,4.656214426051347516e+06,3.287190600463123061e+06,4.974403544143778610e+00,-5.052814859163274885e-01,0.000000000000000000e+00
-2.849889013481939677e+06,4.656214420998532325e+06,3.287190600463123061e+06,4.975277849805971542e+00,-4.965987487197915939e-01,0.000000000000000000e+00
-2.849888963729161303e+06,4.656214416032545269e+06,3.287190600463123061e+06,4.976136999908999492e+00,-4.879144987973447201e-01,0.000000000000000000e+00
-2.849888913967791479e+06,4.656214411153400317e+06,3.287190600463123061e+06,4.976980991835739943e+00,-4.792287626027181280e-01,0.000000000000000000e+00
-2.849888864197981544e+06,4.656214406361112371e+06,3.287190600463123061e+06,4.977809823015249435e+00,-4.705415665941706238e-01,0.000000000000000000e+00
-2.849888814419883303e+06,4.656214401655697264e+06,3.287190600463123061e+06,4.978623490922762684e+00,-4.618529372344077344e-01,0.000000000000000000e+00
-2.849888764633648098e+06,4.656214397037167102e+06,3.287190600463123061e+06,4.979421993079705899e+00,-4.531629009905013827e-01,0.000000000000000000e+00
-2.849888714839428198e+06,4.656214392505538650e+06,3.287190600463123061e+06,4.980205327053704778e+00,-4.444714843338090082e-01,0.000000000000000000e+00
-2.849888665037374943e+06,4.656214388060824014e+06,3.287190600463123061e+06,4.980973490458587172e+00,-4.357787137398930755e-01,0.000000000000000000e+00
-2.849888615227640141e+06,4.656214383703036234e+06,3.287190600463123061e+06,4.981726480954394631e+00,-4.270846156884403055e-01,0.000000000000000000e+00
-2.849888565410375595e+06,4.656214379432190210e+06,3.287190600463123061e+06,4.982464296247386848e+00,-4.183892166631811849e-01,0.000000000000000000e+00
-2.849888515585732646e+06,4.656214375248298049e+06,3.287190600463123061e+06,4.983186934090050535e+00,-4.096925431518091965e-01,0.000000000000000000e+00
-2.849888465753863100e+06,4.656214371151372790e+06,3.287190600463123061e+06,4.983894392281106533e+00,-4.009946216458998847e-01,0.000000000000000000e+00
-2.849888415914919227e+06,4.656214367141426541e+06,3.287190600463123061e+06,4.984586668665513365e+00,-3.922954786408308081e-01,0.000000000000000000e+00
-2.849888366069052368e+06,4.656214363218471408e+06,3.287190600463123061e+06,4.985263761134477889e+00,-3.835951406357001048e-01,0.000000000000000000e+00
-2.849888316216414794e+06,4.656214359382520430e+06,3.287190600463123061e+06,4.985925667625457969e+00,-3.748936341332460565e-01,0.000000000000000000e+00
-2.849888266357158311e+06,4.656214355633583851e+06,3.287190600463123061e+06,4.986572386122172240e+00,-3.661909856397668195e-01,0.000000000000000000e+00
-2.849888216491434257e+06,4.656214351971673779e+06,3.287190600463123061e+06,4.987203914654604553e+00,-3.574872216650387124e-01,0.000000000000000000e+00
-2.849888166619395372e+06,4.656214348396802321e+06,3.287190600463123061e+06,4.987820251299009300e+00,-3.487823687222363356e-01,0.000000000000000000e+00
-2.849888116741192527e+06,4.656214344908977859e+06,3.287190600463123061e+06,4.988421394177916746e+00,-3.400764533278513579e-01,0.000000000000000000e+00
-2.849888066856978927e+06,4.656214341508213431e+06,3.287190600463123061e+06,4.989007341460142797e+00,-3.313695020016119708e-01,0.000000000000000000e+00
-2.849888016966905445e+06,4.656214338194518350e+06,3.287190600463123061e+06,4.989578091360790779e+00,-3.226615412664018967e-01,0.000000000000000000e+00
-2.849887967071124353e+06,4.656214334967903793e+06,3.287190600463123061e+06,4.990133642141255876e+00,-3.139525976481796210e-01,0.000000000000000000e+00
-2.849887917169787921e+06,4.656214331828377210e+06,3.287190600463123061e+06,4.990673992109236679e+00,-3.052426976758977895e-01,0.000000000000000000e+00
-2.849887867263047956e+06,4.656214328775950707e+06,3.287190600463123061e+06,4.991199139618730740e+00,-2.965318678814222730e-01,0.000000000000000000e+00
-2.849887817351056729e+06,4.656214325810631737e+06,3.287190600463123061e+06,4.991709083070048791e+00,-2.878201347994512882e-01,0.000000000000000000e+00
-2.849887767433966044e+06,4.656214322932430543e+06,3.287190600463123061e+06,4.992203820909814738e+00,-2.791075249674345726e-01,0.000000000000000000e+00
-2.849887717511927709e+06,4.656214320141355507e+06,3.287190600463123061e+06,4.992683351630970989e+00,-2.703940649254927275e-01,0.000000000000000000e+00
-2.849887667585093994e+06,4.656214317437414080e+06,3.287190600463123061e+06,4.993147673772784678e+00,-2.616797812163361159e-01,0.000000000000000000e+00
-2.849887617653617170e+06,4.656214314820616506e+06,3.287190600463123061e+06,4.993596785920849435e+00,-2.529647003851842046e-01,0.000000000000000000e+00
-2.849887567717649508e+06,4.656214312290969305e+06,3.287190600463123061e+06,4.994030686707090716e+00,-2.442488489796846296e-01,0.000000000000000000e+00
-2.849887517777342815e+06,4.656214309848480858e+06,3.287190600463123061e+06,4.994449374809773801e+00,-2.355322535498323155e-01,0.000000000000000000e+00
-2.849887467832848895e+06,4.656214307493158616e+06,3.287190600463123061e+06,4.994852848953500235e+00,-2.268149406478885965e-01,0.000000000000000000e+00
-2.849887417884320486e+06,4.656214305225009099e+06,3.287190600463123061e+06,4.995241107909217604e+00,-2.180969368283003362e-01,0.000000000000000000e+00
-2.849887367931909394e+06,4.656214303044039756e+06,3.287190600463123061e+06,4.995614150494223971e+00,-2.093782686476191868e-01,0.000000000000000000e+00
-2.849887317975767888e+06,4.656214300950257108e+06,3.287190600463123061e+06,4.995971975572165213e+00,-2.006589626644203483e-01,0.000000000000000000e+00
-2.849887268016048241e+06,4.656214298943667673e+06,3.287190600463123061e+06,4.996314582053043907e+00,-1.919390454392220224e-01,0.000000000000000000e+00
-2.849887218052902259e+06,4.656214297024277039e+06,3.287190600463123061e+06,4.996641968893221986e+00,-1.832185435344043656e-01,0.000000000000000000e+00
-2.849887168086482678e+06,4.656214295192091726e+06,3.287190600463123061e+06,4.996954135095422522e+00,-1.744974835141284708e-01,0.000000000000000000e+00
-2.849887118116941303e+06,4.656214293447116390e+06,3.287190600463123061e+06,4.997251079708731503e+00,-1.657758919442556544e-01,0.000000000000000000e+00
-2.849887068144430406e+06,4.656214291789357550e+06,3.287190600463123061e+06,4.997532801828606708e+00,-1.570537953922663821e-01,0.000000000000000000e+00
-2.849887018169102259e+06,4.656214290218819864e+06,3.287190600463123061e+06,4.997799300596871497e+00,-1.483312204271793056e-01,0.000000000000000000e+00
-2.849886968191109598e+06,4.656214288735507987e+06,3.287190600463123061e+06,4.998050575201726353e+00,-1.396081936194705497e-01,0.000000000000000000e+00
-2.849886918210603762e+06,4.656214287339425646e+06,3.287190600463123061e+06,4.998286624877743556e+00,-1.308847415409925274e-01,0.000000000000000000e+00
-2.849886868227737490e+06,4.656214286030578427e+06,3.287190600463123061e+06,4.998507448905876061e+00,-1.221608907648931430e-01,0.000000000000000000e+00
-2.849886818242663052e+06,4.656214284808969125e+06,3.287190600463123061e+06,4.998713046613454836e+00,-1.134366678655347876e-01,0.000000000000000000e+00
-2.849886768255532254e+06,4.656214283674602397e+06,3.287190600463123061e+06,4.998903417374193303e+00,-1.047120994184133902e-01,0.000000000000000000e+00
-2.849886718266498297e+06,4.656214282627481967e+06,3.287190600463123061e+06,4.999078560608190003e+00,-9.598721200007752363e-02,0.000000000000000000e+00
-2.849886668275712524e+06,4.656214281667609699e+06,3.287190600463123061e+06,4.999238475781927704e+00,-8.726203218804737261e-02,0.000000000000000000e+00
-2.849886618283328135e+06,4.656214280794989318e+06,3.287190600463123061e+06,4.999383162408276959e+00,-7.853658656073375655e-02,0.000000000000000000e+00
-2.849886568289496470e+06,4.656214280009623617e+06,3.287190600463123061e+06,4.999487946857501086e+00,-7.155605653308991232e-02,0.000000000000000000e+00
-2.849886518294616602e+06,4.656214279294063337e+06,3.287190600463123061e+06,4.999562450873813013e+00,-6.614604910827368012e-02,0.000000000000000000e+00
-2.849886468298992142e+06,4.656214278632602654e+06,3.287190600463123061e+06,4.999613728122408673e+00,-6.214957417351080898e-02,0.000000000000000000e+00
-2.849886418302854989e+06,4.656214278011106886e+06,3.287190600463123061e+06,4.999646850703303613e+00,-5.942531659600899796e-02,0.000000000000000000e+00
-2.849886368306386750e+06,4.656214277416853234e+06,3.287190600463123061e+06,4.999665371942676018e+00,-5.784607676675704996e-02,0.000000000000000000e+00
-2.849886318309732713e+06,4.656214276838392951e+06,3.287190600463123061e+06,4.999671690427145876e+00,-5.729736417471876370e-02,0.000000000000000000e+00
-2.849886268313015811e+06,4.656214276265419088e+06,3.287190600463123061e+06,4.999667335339812446e+00,-5.767612969070887857e-02,0.000000000000000000e+00
-2.849886218316342682e+06,4.656214275688657537e+06,3.287190600463123061e+06,4.999653189198269843e+00,-5.888962336074409637e-02,0.000000000000000000e+00
-2.849886168319810648e+06,4.656214275099761784e+06,3.287190600463123061e+06,4.999629660903495143e+00,-6.085436561169002556e-02,0.000000000000000000e+00
-2.849886118323514238e+06,4.656214274491217919e+06,3.287190600463123061e+06,4.999596819437700290e+00,-6.349522083146195983e-02,0.000000000000000000e+00
-2.849886068327545654e+06,4.656214273856265470e+06,3.287190600463123061e+06,4.999554496479831300e+00,-6.674456328647498937e-02,0.000000000000000000e+00
-2.849886018332000822e+06,4.656214273188820109e+06,3.287190600463123061e+06,4.999502364543012334e+00,-7.054152627233598039e-02,0.000000000000000000e+00
-2.849885968336977065e+06,4.656214272483404726e+06,3.287190600463123061e+06,4.999439995900610612e+00,-7.483132625649843717e-02,0.000000000000000000e+00
-2.849885918342577294e+06,4.656214271735091694e+06,3.287190600463123061e+06,4.999366906493670548e+00,-7.956465456408853831e-02,0.000000000000000000e+00
-2.849885868348908145e+06,4.656214270939445123e+06,3.287190600463123061e+06,4.999282588150998130e+00,-8.469712988204050608e-02,0.000000000000000000e+00
-2.849885818356082309e+06,4.656214270092473365e+06,3.287190600463123061e+06,4.999186531762906505e+00,-9.018880551578564719e-02,0.000000000000000000e+00
-2.849885768364217132e+06,4.656214269190585241e+06,3.287190600463123061e+06,4.999078243497233842e+00,-9.600372593088521422e-02,0.000000000000000000e+00
-2.849885718373434618e+06,4.656214268230548128e+06,3.287190600463123061e+06,4.998957255704668867e+00,-1.021095276536344021e-01,0.000000000000000000e+00
-2.849885668383861892e+06,4.656214267209453508e+06,3.287190600463123061e+06,4.998823133808016017e+00,-1.084770800944137858e-01,0.000000000000000000e+00
-2.849885618395630736e+06,4.656214266124682501e+06,3.287190600463123061e+06,4.998675480189237241e+00,-1.150801622996078521e-01,0.000000000000000000e+00
-2.849885568408875726e+06,4.656214264973880723e+06,3.287190600463123061e+06,4.998513935864751012e+00,-1.218951720367913993e-01,0.000000000000000000e+00
-2.849885518423736561e+06,4.656214263754929416e+06,3.287190600463123061e+06,4.998338180562209132e+00,-1.289008639771957454e-01,0.000000000000000000e+00
-2.849885468440354802e+06,4.656214262465920299e+06,3.287190600463123061e+06,4.998147931671587330e+00,-1.360781140633440522e-01,0.000000000000000000e+00
-2.849885418458875269e+06,4.656214261105138808e+06,3.287190600463123061e+06,4.997942942432578306e+00,-1.434097074412399586e-01,0.000000000000000000e+00
-2.849885368479446042e+06,4.656214259671041742e+06,3.287190600463123061e+06,4.997722999632985719e+00,-1.508801475989351992e-01,0.000000000000000000e+00
-2.849885318502216134e+06,4.656214258162240498e+06,3.287190600463123061e+06,4.997487921024334590e+00,-1.584754845894921771e-01,0.000000000000000000e+00
-2.849885268527336884e+06,4.656214256577486172e+06,3.287190600463123061e+06,4.997237552607424860e+00,-1.661831604289426279e-01,0.000000000000000000e+00
-2.849885218554961029e+06,4.656214254915654659e+06,3.287190600463123061e+06,4.996971765898917006e+00,-1.739918699510275557e-01,0.000000000000000000e+00
-2.849885168585243635e+06,4.656214253175735474e+06,3.287190600463123061e+06,4.996690455257891017e+00,-1.818914355726692911e-01,0.000000000000000000e+00
-2.849885118618338834e+06,4.656214251356821507e+06,3.287190600463123061e+06,4.996393535326594026e+00,-1.898726945788077880e-01,0.000000000000000000e+00
-2.849885068654403556e+06,4.656214249458094127e+06,3.287190600463123061e+06,4.996080938620764300e+00,-1.979273976746635799e-01,0.000000000000000000e+00
-2.849885018693594262e+06,4.656214247478820384e+06,3.287190600463123061e+06,4.995752613290720845e+00,-2.060481176787081203e-01,0.000000000000000000e+00
-2.849884968736068346e+06,4.656214245418339036e+06,3.287190600463123061e+06,4.995408521063827045e+00,-2.142281673424510646e-01,0.000000000000000000e+00
-2.849884918781982735e+06,4.656214243276057765e+06,3.287190600463123061e+06,4.995048635371189150e+00,-2.224615253845455554e-01,0.000000000000000000e+00
-2.849884868831496686e+06,4.656214241051441990e+06,3.287190600463123061e+06,4.994672939655863786e+00,-2.307427699180445158e-01,0.000000000000000000e+00
-2.849884818884767126e+06,4.656214238744014874e+06,3.287190600463123061e+06,4.994281425856009093e+00,-2.390670185317728680e-01,0.000000000000000000e+00
-2.849884768941952847e+06,4.656214236353344284e+06,3.287190600463123061e+06,4.993874093053795704e+00,-2.474298743606547224e-01,0.000000000000000000e+00
-2.849884719003212173e+06,4.656214233879045583e+06,3.287190600463123061e+06,4.993450946279308411e+00,-2.558273775464283695e-01,0.000000000000000000e+00
-2.849884669068702497e+06,4.656214231320771389e+06,3.287190600463123061e+06,4.993011995457783847e+00,-2.642559615499350811e-01,0.000000000000000000e+00
-2.849884619138582610e+06,4.656214228678212501e+06,3.287190600463123061e+06,4.992557254488219520e+00,-2.727124138301180722e-01,0.000000000000000000e+00
-2.849884569213009905e+06,4.656214225951087661e+06,3.287190600463123061e+06,4.992086740441427750e+00,-2.811938404532984270e-01,0.000000000000000000e+00
-2.849884519292142708e+06,4.656214223139149137e+06,3.287190600463123061e+06,4.991600472865973082e+00,-2.896976342398983051e-01,0.000000000000000000e+00
-2.849884469376137946e+06,4.656214220242173411e+06,3.287190600463123061e+06,4.991098473190939799e+00,-2.982214460951317370e-01,0.000000000000000000e+00
-2.849884419465153012e+06,4.656214217259958386e+06,3.287190600463123061e+06,4.990580764215156506e+00,-3.067631592053740031e-01,0.000000000000000000e+00
-2.849884369559345767e+06,4.656214214192327112e+06,3.287190600463123061e+06,4.990047369673194844e+00,-3.153208658139010634e-01,0.000000000000000000e+00
-2.849884319658871740e+06,4.656214211039118469e+06,3.287190600463123061e+06,4.989498313869234813e+00,-3.238928463181379169e-01,0.000000000000000000e+00
-2.849884269763888791e+06,4.656214207800189964e+06,3.287190600463123061e+06,4.988933621370651217e+00,-3.324775504564437267e-01,0.000000000000000000e+00
-2.849884219874552451e+06,4.656214204475414939e+06,3.287190600463123061e+06,4.988353316753915578e+00,-3.410735803755765017e-01,0.000000000000000000e+00
-2.849884169991019182e+06,4.656214201064678840e+06,3.287190600463123061e+06,4.987757424396111361e+00,-3.496796753908873456e-01,0.000000000000000000e+00
-2.849884120113444980e+06,4.656214197567882016e+06,3.287190600463123061e+06,4.987145968306077037e+00,-3.582946982700693228e-01,0.000000000000000000e+00
-2.849884070241985377e+06,4.656214193984935060e+06,3.287190600463123061e+06,4.986518971989789328e+00,-3.669176228881514401e-01,0.000000000000000000e+00
-2.849884020376795903e+06,4.656214190315758809e+06,3.287190600463123061e+06,4.985876458345202877e+00,-3.755475231167181294e-01,0.000000000000000000e+00
-2.849883970518031158e+06,4.656214186560283415e+06,3.287190600463123061e+06,4.985218449582311528e+00,-3.841835628239917422e-01,0.000000000000000000e+00
-2.849883920665846672e+06,4.656214182718448341e+06,3.287190600463123061e+06,4.984544967164695528e+00,-3.928249868746915840e-01,0.000000000000000000e+00
-2.849883870820397045e+06,4.656214178790197708e+06,3.287190600463123061e+06,4.983856031769237305e+00,-4.014711130298092012e-01,0.000000000000000000e+00
-2.849883820981836412e+06,4.656214174775486812e+06,3.287190600463123061e+06,4.983151663261130793e+00,-4.101213246562868675e-01,0.000000000000000000e+00
-2.849883771150319837e+06,4.656214170674273744e+06,3.287190600463123061e+06,4.982431880681664538e+00,-4.187750641656767803e-01,0.000000000000000000e+00
-2.849883721326000988e+06,4.656214166486523114e+06,3.287190600463123061e+06,4.981696702246571462e+00,-4.274318271088749510e-01,0.000000000000000000e+00
-2.849883671509034000e+06,4.656214162212205119e+06,3.287190600463123061e+06,4.980946145353039256e+00,-4.360911568613846101e-01,0.000000000000000000e+00
-2.849883621699572541e+06,4.656214157851292752e+06,3.287190600463123061e+06,4.980180226593745374e+00,-4.447526398400271086e-01,0.000000000000000000e+00
-2.849883571897770278e+06,4.656214153403766453e+06,3.287190600463123061e+06,4.979398961776489330e+00,-4.534159011980269938e-01,0.000000000000000000e+00
-2.849883522103780881e+06,4.656214148869607598e+06,3.287190600463123061e+06,4.978602365948213482e+00,-4.620806009505799006e-01,0.000000000000000000e+00
-2.849883472317757085e+06,4.656214144248802215e+06,3.287190600463123061e+06,4.977790453422368699e+00,-4.707464304879275252e-01,0.000000000000000000e+00
-2.849883422539852560e+06,4.656214139541337267e+06,3.287190600463123061e+06,4.976963237808755380e+00,-4.794131094371454349e-01,0.000000000000000000e+00
-2.849883372770220041e+06,4.656214134747206233e+06,3.287190600463123061e+06,4.976120732045083095e+00,-4.880803828378172948e-01,0.000000000000000000e+00
-2.849883323009012733e+06,4.656214129866402596e+06,3.287190600463123061e+06,4.975262948429640453e+00,-4.967480186001796971e-01,0.000000000000000000e+00
-2.849883273256383371e+06,4.656214124898922630e+06,3.287190600463123061e+06,4.974389898654540509e+00,-5.054158052175191651e-01,0.000000000000000000e+00
-2.849883223512484226e+06,4.656214119844764471e+06,3.287190600463123061e+06,4.973501593839119828e+00,-5.140835497073755755e-01,0.000000000000000000e+00
-2.849883173777468503e+06,4.656214114703929052e+06,3.287190600463123061e+06,4.972598044563137698e+00,-5.227510757586871781e-01,0.000000000000000000e+00
-2.849883124051488005e+06,4.656214109476418234e+06,3.287190600463123061e+06,4.971679260899483310e+00,-5.314182220642866827e-01,0.000000000000000000e+00
-2.849883074334695470e+06,4.656214104162235744e+06,3.287190600463123061e+06,4.970745252446178597e+00,-5.400848408201925910e-01,0.000000000000000000e+00
-2.849883024627242703e+06,4.656214098761387169e+06,3.287190600463123061e+06,4.969796028357477802e+00,-5.487507963750396511e-01,0.000000000000000000e+00
-2.849882974929282442e+06,4.656214093273879029e+06,3.287190600463123061e+06,4.968831597373940312e+00,-5.574159640146141292e-01,0.000000000000000000e+00
-2.849882925240966491e+06,4.656214087699719705e+06,3.287190600463123061e+06,4.967851967851373729e+00,-5.660802288679920302e-01,0.000000000000000000e+00
-2.849882875562447123e+06,4.656214082038917579e+06,3.287190600463123061e+06,4.966857147788571680e+00,-5.747434849231202181e-01,0.000000000000000000e+00
-2.849882825893875677e+06,4.656214076291482896e+06,3.287190600463123061e+06,4.965847144853801964e+00,-5.834056341408953017e-01,0.000000000000000000e+00
-2.849882776235403959e+06,4.656214070457425900e+06,3.287190600463123061e+06,4.964821966410017495e+00,-5.920665856578651853e-01,0.000000000000000000e+00
-2.849882726587184239e+06,4.656214064536760561e+06,3.287190600463123061e+06,4.963781619538786494e+00,-6.007262550687336722e-01,0.000000000000000000e+00
-2.849882676949368324e+06,4.656214058529498056e+06,3.287190600463123061e+06,4.962726111062938372e+00,-6.093845637806409865e-01,0.000000000000000000e+00
-2.849882627322107088e+06,4.656214052435652353e+06,3.287190600463123061e+06,4.961655447567961730e+00,-6.180414384320632726e-01,0.000000000000000000e+00
-2.849882577705552801e+06,4.656214046255238354e+06,3.287190600463123061e+06,4.960569635422148238e+00,-6.266968103698733472e-01,0.000000000000000000e+00
-2.849882528099856339e+06,4.656214039988270029e+06,3.287190600463123061e+06,4.959468680795556139e+00,-6.353506151787298162e-01,0.000000000000000000e+00
-2.849882478505169507e+06,4.656214033634763211e+06,3.287190600463123061e+06,4.958352589677791578e+00,-6.440027922575639607e-01,0.000000000000000000e+00
-2.849882428921643645e+06,4.656214027194735594e+06,3.287190600463123061e+06,4.957221367894691255e+00,-6.526532844384433929e-01,0.000000000000000000e+00
-2.849882379349430092e+06,4.656214020668203011e+06,3.287190600463123061e+06,4.956075021123913515e+00,-6.613020376436168357e-01,0.000000000000000000e+00
-2.849882329788679723e+06,4.656214014055182226e+06,3.287190600463123061e+06,4.954913554909518680e+00,-6.699490005768458101e-01,0.000000000000000000e+00
-2.849882280239544343e+06,4.656214007355692796e+06,3.287190600463123061e+06,4.953736974675565286e+00,-6.785941244456641375e-01,0.000000000000000000e+00
-2.849882230702174362e+06,4.656214000569751486e+06,3.287190600463123061e+06,4.952545285738782610e+00,-6.872373627114314321e-01,0.000000000000000000e+00
-2.849882181176721584e+06,4.656213993697377853e+06,3.287190600463123061e+06,4.951338493320365686e+00,-6.958786708644064678e-01,0.000000000000000000e+00
-2.849882131663336419e+06,4.656213986738590524e+06,3.287190600463123061e+06,4.950116602556945189e+00,-7.045180062213395322e-01,0.000000000000000000e+00
-2.849882082162170671e+06,4.656213979693410918e+06,3.287190600463123061e+06,4.948879618510767742e+00,-7.131553277433434479e-01,0.000000000000000000e+00
-2.849882032673374284e+06,4.656213972561857663e+06,3.287190600463123061e+06,4.947627546179155011e+00,-7.217905958719862403e-01,0.000000000000000000e+00
-2.849881983197099064e+06,4.656213965343951248e+06,3.287190600463123061e+06,4.946360390503257598e+00,-7.304237723817990080e-01,0.000000000000000000e+00
-2.849881933733494952e+06,4.656213958039714023e+06,3.287190600463123061e+06,4.945078156376180090e+00,-7.390548202475673012e-01,0.000000000000000000e+00
-2.849881884282713290e+06,4.656213950649165548e+06,3.287190600463123061e+06,4.943780848650481730e+00,-7.476837035249059848e-01,0.000000000000000000e+00
-2.849881834844904952e+06,4.656213943172329105e+06,3.287190600463123061e+06,4.942468472145134406e+00,-7.563103872427898722e-01,0.000000000000000000e+00
-2.849881785420220345e+06,4.656213935609225184e+06,3.287190600463123061e+06,4.941141031651931748e+00,-7.649348373068671769e-01,0.000000000000000000e+00
-2.849881736008809879e+06,4.656213927959876135e+06,3.287190600463123061e+06,4.939798531941422155e+00,-7.735570204124414539e-01,0.000000000000000000e+00
-2.849881686610824428e+06,4.656213920224306174e+06,3.287190600463123061e+06,4.938440977768375539e+00,-7.821769039661913281e-01,0.000000000000000000e+00
-2.849881637226414867e+06,4.656213912402536720e+06,3.287190600463123061e+06,4.937068373876830840e+00,-7.907944560157115221e-01,0.000000000000000000e+00
-2.849881587855731137e+06,4.656213904494592920e+06,3.287190600463123061e+06,4.935680725004744751e+00,-7.994096451861438801e-01,0.000000000000000000e+00
-2.849881538498923648e+06,4.656213896500496194e+06,3.287190600463123061e+06,4.934278035888272740e+00,-8.080224406231327761e-01,0.000000000000000000e+00
-2.849881489156143274e+06,4.656213888420271687e+06,3.287190600463123061e+06,4.932860311265713449e+00,-8.166328119415284803e-01,0.000000000000000000e+00
-2.849881439827540424e+06,4.656213880253943615e+06,3.287190600463123061e+06,4.931427555881135127e+00,-8.252407291791989952e-01,0.000000000000000000e+00
-2.849881390513264574e+06,4.656213872001536191e+06,3.287190600463123061e+06,4.929979774487710742e+00,-8.338461627555188160e-01,0.000000000000000000e+00
-2.849881341213467065e+06,4.656213863663074560e+06,3.287190600463123061e+06,4.928516971850787520e+00,-8.424490834339726231e-01,0.000000000000000000e+00
-2.849881291928297374e+06,4.656213855238583870e+06,3.287190600463123061e+06,4.927039152750701589e+00,-8.510494622885601546e-01,0.000000000000000000e+00
-2.849881242657905910e+06,4.656213846728089266e+06,3.287190600463123061e+06,4.925546321985364351e+00,-8.596472706735300839e-01,0.000000000000000000e+00
