ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
-2.849879091531734448e+06,4.656215158326797187e+06,3.287190600463123061e+06
-2.849879043080947828e+06,4.656215170676748268e+06,3.287190600463123061e+06
-2.849878994651789777e+06,4.656215183111242950e+06,3.287190600463123061e+06
-2.849878946244407911e+06,4.656215195630243048e+06,3.287190600463123061e+06
-2.849878897858949378e+06,4.656215208233711310e+06,3.287190600463123061e+06
-2.849878849495561793e+06,4.656215220921608619e+06,3.287190600463123061e+06
-2.849878801154392306e+06,4.656215233693895862e+06,3.287190600463123061e+06
-2.849878752835588530e+06,4.656215246550535783e+06,3.287190600463123061e+06
-2.849878704539297149e+06,4.656215259491488338e+06,3.287190600463123061e+06
-2.849878656265665311e+06,4.656215272516713478e+06,3.287190600463123061e+06
-2.849878608014840633e+06,4.656215285626173019e+06,3.287190600463123061e+06
-2.849878559786969796e+06,4.656215298819825053e+06,3.287190600463123061e+06
-2.849878511582199484e+06,4.656215312097631395e+06,3.287190600463123061e+06
-2.849878463400676847e+06,4.656215325459550135e+06,3.287190600463123061e+06
-2.849878415242548566e+06,4.656215338905541226e+06,3.287190600463123061e+06
-2.849878367107961327e+06,4.656215352435563691e+06,3.287190600463123061e+06
-2.849878318997061811e+06,4.656215366049575619e+06,3.287190600463123061e+06
-2.849878270909996238e+06,4.656215379747536965e+06,3.287190600463123061e+06
-2.849878222846911289e+06,4.656215393529403955e+06,3.287190600463123061e+06
-2.849878174807953648e+06,4.656215407395137474e+06,3.287190600463123061e+06
-2.849878126793269534e+06,4.656215421344692819e+06,3.287190600463123061e+06
-2.849878078803004697e+06,4.656215435378028080e+06,3.287190600463123061e+06
-2.849878030837306287e+06,4.656215449495100416e+06,3.287190600463123061e+06
-2.849877982896319591e+06,4.656215463695867918e+06,3.287190600463123061e+06
-2.849877934980190825e+06,4.656215477980285883e+06,3.287190600463123061e+06
-2.849877887089065742e+06,4.656215492348312400e+06,3.287190600463123061e+06
-2.849877839223091025e+06,4.656215506799901836e+06,3.287190600463123061e+06
-2.849877791382411961e+06,4.656215521335012279e+06,3.287190600463123061e+06
-2.849877743567173835e+06,4.656215535953597166e+06,3.287190600463123061e+06
-2.849877695777523331e+06,4.656215550655613653e+06,3.287190600463123061e+06
-2.849877648013605271e+06,4.656215565441016108e+06,3.287190600463123061e+06
-2.849877600275565404e+06,4.656215580309759825e+06,3.287190600463123061e+06
-2.849877552563549019e+06,4.656215595261799172e+06,3.287190600463123061e+06
-2.849877504877701402e+06,4.656215610297089443e+06,3.287190600463123061e+06
-2.849877457218167838e+06,4.656215625415584072e+06,3.287190600463123061e+06
-2.849877409585093614e+06,4.656215640617236495e+06,3.287190600463123061e+06
-2.849877361978624016e+06,4.656215655902002007e+06,3.287190600463123061e+06
-2.849877314398903865e+06,4.656215671269833110e+06,3.287190600463123061e+06
-2.849877266846077982e+06,4.656215686720682308e+06,3.287190600463123061e+06
-2.849877219320291653e+06,4.656215702254503965e+06,3.287190600463123061e+06
-2.849877171821689233e+06,4.656215717871249653e+06,3.287190600463123061e+06
-2.849877124350415077e+06,4.656215733570872806e+06,3.287190600463123061e+06
-2.849877076906614471e+06,4.656215749353324994e+06,3.287190600463123061e+06
-2.849877029490431771e+06,4.656215765218557790e+06,3.287190600463123061e+06
-2.849876982102011330e+06,4.656215781166522764e+06,3.287190600463123061e+06
-2.849876934741497505e+06,4.656215797197172418e+06,3.287190600463123061e+06
-2.849876887409034185e+06,4.656215813310457394e+06,3.287190600463123061e+06
-2.849876840104766656e+06,4.656215829506328329e+06,3.287190600463123061e+06
-2.849876792828837875e+06,4.656215845784735866e+06,3.287190600463123061e+06
-2.849876745581392199e+06,4.656215862145630643e+06,3.287190600463123061e+06
-2.849876698362573516e+06,4.656215878588963300e+06,3.287190600463123061e+06
-2.849876651172526181e+06,4.656215895114682615e+06,3.287190600463123061e+06
-2.849876604011393152e+06,4.656215911722739227e+06,3.287190600463123061e+06
-2.849876556879318319e+06,4.656215928413082846e+06,3.287190600463123061e+06
-2.849876509776446037e+06,4.656215945185661316e+06,3.287190600463123061e+06
-2.849876462702918798e+06,4.656215962040423416e+06,3.287190600463123061e+06
-2.849876415658880025e+06,4.656215978977319784e+06,3.287190600463123061e+06
-2.849876368644474074e+06,4.656215995996297337e+06,3.287190600463123061e+06
-2.849876321659842972e+06,4.656216013097304851e+06,3.287190600463123061e+06
-2.849876274705130141e+06,4.656216030280289240e+06,3.287190600463123061e+06
-2.849876227780479006e+06,4.656216047545199282e+06,3.287190600463123061e+06
-2.849876180886032525e+06,4.656216064891981892e+06,3.287190600463123061e+06
-2.849876134021932725e+06,4.656216082320583984e+06,3.287190600463123061e+06
-2.849876087188323494e+06,4.656216099830953404e+06,3.287190600463123061e+06
-2.849876040385346394e+06,4.656216117423035204e+06,3.287190600463123061e+06
-2.849875993613144848e+06,4.656216135096778162e+06,3.287190600463123061e+06
-2.849875946871861350e+06,4.656216152852125466e+06,3.287190600463123061e+06
-2.849875900161637459e+06,4.656216170689025894e+06,3.287190600463123061e+06
-2.849875853482616134e+06,4.656216188607423566e+06,3.287190600463123061e+06
-2.849875806834939402e+06,4.656216206607263535e+06,3.287190600463123061e+06
-2.849875760218749288e+06,4.656216224688492715e+06,3.287190600463123061e+06
-2.849875713634187821e+06,4.656216242851053365e+06,3.287190600463123061e+06
-2.849875667081397027e+06,4.656216261094893329e+06,3.287190600463123061e+06
-2.849875620560518932e+06,4.656216279419953935e+06,3.287190600463123061e+06
-2.849875574071694631e+06,4.656216297826182097e+06,3.287190600463123061e+06
-2.849875527615066152e+06,4.656216316313520074e+06,3.287190600463123061e+06
-2.849875481190774590e+06,4.656216334881911986e+06,3.287190600463123061e+06
-2.849875434798961971e+06,4.656216353531301022e+06,3.287190600463123061e+06
-2.849875388439769391e+06,4.656216372261630371e+06,3.287190600463123061e+06
-2.849875342113337480e+06,4.656216391072843224e+06,3.287190600463123061e+06
-2.849875295819808263e+06,4.656216409964882769e+06,3.287190600463123061e+06
-2.849875249559322372e+06,4.656216428937691264e+06,3.287190600463123061e+06
-2.849875203332020901e+06,4.656216447991210036e+06,3.287190600463123061e+06
-2.849875157138044015e+06,4.656216467125381343e+06,3.287190600463123061e+06
-2.849875110977533273e+06,4.656216486340147443e+06,3.287190600463123061e+06
-2.849875064850628842e+06,4.656216505635449663e+06,3.287190600463123061e+06
-2.849875018757471349e+06,4.656216525011229329e+06,3.287190600463123061e+06
-2.849874972698200960e+06,4.656216544467426836e+06,3.287190600463123061e+06
-2.849874926672958303e+06,4.656216564003982581e+06,3.287190600463123061e+06
-2.849874880681883544e+06,4.656216583620838821e+06,3.287190600463123061e+06
-2.849874834725116380e+06,4.656216603317934088e+06,3.287190600463123061e+06
-2.849874788802797440e+06,4.656216623095209710e+06,3.287190600463123061e+06
-2.849874742915065959e+06,4.656216642952604219e+06,3.287190600463123061e+06
-2.849874697062062565e+06,4.656216662890057079e+06,3.287190600463123061e+06
-2.849874651243926026e+06,4.656216682907508686e+06,3.287190600463123061e+06
-2.849874605460796505e+06,4.656216703004897572e+06,3.287190600463123061e+06
-2.849874559712812770e+06,4.656216723182162270e+06,3.287190600463123061e+06
-2.849874514000114985e+06,4.656216743439242244e+06,3.287190600463123061e+06
-2.849874468322842382e+06,4.656216763776074164e+06,3.287190600463123061e+06
-2.849874422681133263e+06,4.656216784192597494e+06,3.287190600463123061e+06
-2.849874377075127792e+06,4.656216804688748904e+06,3.287190600463123061e+06
-2.849874331504963804e+06,4.656216825264466926e+06,3.287190600463123061e+06
-2.849874285970780533e+06,4.656216845919688232e+06,3.287190600463123061e+06
-2.849874240472717211e+06,4.656216866654350422e+06,3.287190600463123061e+06
-2.849874195010911673e+06,4.656216887468390167e+06,3.287190600463123061e+06
-2.849874149585502688e+06,4.656216908361743204e+06,3.287190600463123061e+06
-2.849874104196629021e+06,4.656216929334348068e+06,3.287190600463123061e+06
-2.849874058844428044e+06,4.656216950386138633e+06,3.287190600463123061e+06
-2.849874013529038988e+06,4.656216971517051570e+06,3.287190600463123061e+06
-2.849873968250598758e+06,4.656216992727022618e+06,3.287190600463123061e+06
-2.849873923009246122e+06,4.656217014015987515e+06,3.287190600463123061e+06
-2.849873877805118915e+06,4.656217035383880138e+06,3.287190600463123061e+06
-2.849873832638354041e+06,4.656217056830637157e+06,3.287190600463123061e+06
-2.849873787509089801e+06,4.656217078356191516e+06,3.287190600463123061e+06
-2.849873742417463567e+06,4.656217099960478954e+06,3.287190600463123061e+06
-2.849873697363612708e+06,4.656217121643433347e+06,3.287190600463123061e+06
-2.849873652347674128e+06,4.656217143404988572e+06,3.287190600463123061e+06
-2.849873607369785197e+06,4.656217165245077573e+06,3.287190600463123061e+06
-2.849873562430082820e+06,4.656217187163635157e+06,3.287190600463123061e+06
-2.849873517528703902e+06,4.656217209160593338e+06,3.287190600463123061e+06
-2.849873472665785346e+06,4.656217231235885993e+06,3.287190600463123061e+06
-2.849873427841464058e+06,4.656217253389446065e+06,3.287190600463123061e+06
-2.849873383055876009e+06,4.656217275621204637e+06,3.287190600463123061e+06
-2.849873338309157640e+06,4.656217297931095585e+06,3.287190600463123061e+06
-2.849873293601445854e+06,4.656217320319049992e+06,3.287190600463123061e+06
-2.849873248932876624e+06,4.656217342784999870e+06,3.287190600463123061e+06
-2.849873204303585459e+06,4.656217365328877233e+06,3.287190600463123061e+06
-2.849873159713709261e+06,4.656217387950612232e+06,3.287190600463123061e+06
-2.849873115163383074e+06,4.656217410650137812e+06,3.287190600463123061e+06
-2.849873070652742870e+06,4.656217433427382261e+06,3.287190600463123061e+06
-2.849873026181924157e+06,4.656217456282279454e+06,3.287190600463123061e+06
-2.849872981751062442e+06,4.656217479214756750e+06,3.287190600463123061e+06
-2.849872937360293232e+06,4.656217502224746160e+06,3.287190600463123061e+06
-2.849872893009751569e+06,4.656217525312176906e+06,3.287190600463123061e+06
-2.849872848699572496e+06,4.656217548476978205e+06,3.287190600463123061e+06
-2.849872804429891054e+06,4.656217571719081141e+06,3.287190600463123061e+06
-2.849872760200842284e+06,4.656217595038413070e+06,3.287190600463123061e+06
-2.849872716012560762e+06,4.656217618434903212e+06,3.287190600463123061e+06
-2.849872671865181532e+06,4.656217641908481717e+06,3.287190600463123061e+06
-2.849872627758838236e+06,4.656217665459075943e+06,3.287190600463123061e+06
-2.849872583693665452e+06,4.656217689086614177e+06,3.287190600463123061e+06
-2.849872539669797756e+06,4.656217712791024707e+06,3.287190600463123061e+06
-2.849872495687369257e+06,4.656217736572234891e+06,3.287190600463123061e+06
-2.849872451746513601e+06,4.656217760430173017e+06,3.287190600463123061e+06
-2.849872407847364899e+06,4.656217784364765510e+06,3.287190600463123061e+06
-2.849872363990056328e+06,4.656217808375940658e+06,3.287190600463123061e+06
-2.849872320174722467e+06,4.656217832463623956e+06,3.287190600463123061e+06
-2.849872276401496027e+06,4.656217856627743691e+06,3.287190600463123061e+06
-2.849872232670510653e+06,4.656217880868224427e+06,3.287190600463123061e+06
-2.849872188981899526e+06,4.656217905184993520e+06,3.287190600463123061e+06
-2.849872145335795823e+06,4.656217929577976465e+06,3.287190600463123061e+06
-2.849872101732332259e+06,4.656217954047098756e+06,3.287190600463123061e+06
-2.849872058171641547e+06,4.656217978592286818e+06,3.287190600463123061e+06
-2.849872014653856866e+06,4.656218003213464282e+06,3.287190600463123061e+06
-2.849871971179110464e+06,4.656218027910558507e+06,3.287190600463123061e+06
-2.849871927747534588e+06,4.656218052683491260e+06,3.287190600463123061e+06
-2.849871884359261952e+06,4.656218077532189898e+06,3.287190600463123061e+06
-2.849871841014424339e+06,4.656218102456576191e+06,3.287190600463123061e+06
-2.849871797713154461e+06,4.656218127456576563e+06,3.287190600463123061e+06
-2.849871754455583170e+06,4.656218152532113716e+06,3.287190600463123061e+06
-2.849871711241843179e+06,4.656218177683110349e+06,3.287190600463123061e+06
-2.849871668072065804e+06,4.656218202909491956e+06,3.287190600463123061e+06
-2.849871624946382362e+06,4.656218228211180307e+06,3.287190600463123061e+06
-2.849871581864924170e+06,4.656218253588098101e+06,3.287190600463123061e+06
-2.849871538827823009e+06,4.656218279040168971e+06,3.287190600463123061e+06
-2.849871495835209265e+06,4.656218304567314684e+06,3.287190600463123061e+06
-2.849871452887214255e+06,4.656218330169457942e+06,3.287190600463123061e+06
-2.849871409983969294e+06,4.656218355846520513e+06,3.287190600463123061e+06
-2.849871367125604302e+06,4.656218381598424166e+06,3.287190600463123061e+06
-2.849871324312249664e+06,4.656218407425090671e+06,3.287190600463123061e+06
-2.849871281544036698e+06,4.656218433326441795e+06,3.287190600463123061e+06
-2.849871238821095321e+06,4.656218459302397445e+06,3.287190600463123061e+06
-2.849871196143555455e+06,4.656218485352878459e+06,3.287190600463123061e+06
-2.849871153511547484e+06,4.656218511477806605e+06,3.287190600463123061e+06
-2.849871110925200395e+06,4.656218537677101791e+06,3.287190600463123061e+06
-2.849871068384645041e+06,4.656218563950684853e+06,3.287190600463123061e+06
-2.849871025890010409e+06,4.656218590298474766e+06,3.287190600463123061e+06
-2.849870983441425953e+06,4.656218616720391437e+06,3.287190600463123061e+06
-2.849870941039021127e+06,4.656218643216354772e+06,3.287190600463123061e+06
-2.849870898682925384e+06,4.656218669786283746e+06,3.287190600463123061e+06
-2.849870856373266783e+06,4.656218696430097334e+06,3.287190600463123061e+06
-2.849870814110175241e+06,4.656218723147714511e+06,3.287190600463123061e+06
-2.849870771893778816e+06,4.656218749939054251e+06,3.287190600463123061e+06
-2.849870729724206496e+06,4.656218776804034598e+06,3.287190600463123061e+06
-2.849870687601586804e+06,4.656218803742574528e+06,3.287190600463123061e+06
-2.849870645526047796e+06,4.656218830754590221e+06,3.287190600463123061e+06
-2.849870603497717530e+06,4.656218857840000652e+06,3.287190600463123061e+06
-2.849870561516724527e+06,4.656218884998722933e+06,3.287190600463123061e+06
-2.849870519583195914e+06,4.656218912230675109e+06,3.287190600463123061e+06
-2.849870477697260212e+06,4.656218939535773359e+06,3.287190600463123061e+06
-2.849870435859044548e+06,4.656218966913933866e+06,3.287190600463123061e+06
-2.849870394068676513e+06,4.656218994365074672e+06,3.287190600463123061e+06
-2.849870352326283231e+06,4.656219021889111958e+06,3.287190600463123061e+06
-2.849870310631992295e+06,4.656219049485960975e+06,3.287190600463123061e+06
-2.849870268985929899e+06,4.656219077155538835e+06,3.287190600463123061e+06
-2.849870227388224099e+06,4.656219104897759855e+06,3.287190600463123061e+06
-2.849870185839000624e+06,4.656219132712541148e+06,3.287190600463123061e+06
-2.849870144338386133e+06,4.656219160599796101e+06,3.287190600463123061e+06
-2.849870102886507753e+06,4.656219188559441827e+06,3.287190600463123061e+06
-2.849870061483490746e+06,4.656219216591390781e+06,3.287190600463123061e+06
-2.849870020129462238e+06,4.656219244695560075e+06,3.287190600463123061e+06
-2.849869978824547492e+06,4.656219272871862166e+06,3.287190600463123061e+06
-2.849869937568872701e+06,4.656219301120212302e+06,3.287190600463123061e+06
-2.849869896362563130e+06,4.656219329440524802e+06,3.287190600463123061e+06
-2.849869855205744505e+06,4.656219357832712121e+06,3.287190600463123061e+06
-2.849869814098542556e+06,4.656219386296687648e+06,3.287190600463123061e+06
-2.849869773041082080e+06,4.656219414832366630e+06,3.287190600463123061e+06
-2.849869732033488341e+06,4.656219443439659663e+06,3.287190600463123061e+06
-2.849869691075886134e+06,4.656219472118481994e+06,3.287190600463123061e+06
-2.849869650168400258e+06,4.656219500868744217e+06,3.287190600463123061e+06
-2.849869609311155509e+06,4.656219529690360650e+06,3.287190600463123061e+06
-2.849869568504275754e+06,4.656219558583241887e+06,3.287190600463123061e+06
-2.849869527747886255e+06,4.656219587547300383e+06,3.287190600463123061e+06
-2.849869487042109948e+06,4.656219616582447663e+06,3.287190600463123061e+06
-2.849869446387072094e+06,4.656219645688596182e+06,3.287190600463123061e+06
-2.849869405782895628e+06,4.656219674865657464e+06,3.287190600463123061e+06
-2.849869365229704883e+06,4.656219704113541171e+06,3.287190600463123061e+06
-2.849869324727622792e+06,4.656219733432158828e+06,3.287190600463123061e+06
-2.849869284276773222e+06,4.656219762821421027e+06,3.287190600463123061e+06
-2.849869243877278641e+06,4.656219792281239294e+06,3.287190600463123061e+06
-2.849869203529263381e+06,4.656219821811522357e+06,3.287190600463123061e+06
-2.849869163232848980e+06,4.656219851412181742e+06,3.287190600463123061e+06
-2.849869122988159303e+06,4.656219881083126180e+06,3.287190600463123061e+06
