q0 (),q1,q2,q3
9.700842401610458854e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.427685461322498794e-01
9.698720152847466469e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.436150117860229336e-01
9.696590518087173649e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.444612919163670073e-01
9.694453498951387527e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.453073858788029360e-01
9.692309097067542956e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.461532930289933585e-01
9.690157314068694738e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.469990127227432164e-01
9.687998151593517626e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.478445443160001427e-01
9.685831611286310761e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.486898871648550724e-01
9.683657694796986570e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.495350406255426312e-01
9.681476403781077433e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.503800040544417183e-01
9.679287739899731235e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.512247768080758670e-01
9.677091704819711371e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.520693582431139390e-01
9.674888300213393411e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.529137477163703740e-01
9.672677527758767324e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.537579445848059390e-01
9.670459389139430817e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.546019482055278949e-01
9.668233886044592662e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.554457579357908292e-01
9.666001020169072699e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.562893731329969338e-01
9.663760793213292954e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.571327931546965040e-01
9.661513206883284299e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.579760173585884941e-01
9.659258262890682012e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.588190451025210725e-01
9.656995962952723556e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.596618757444918435e-01
9.654726308792249689e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.605045086426486245e-01
9.652449302137700027e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.613469431552898903e-01
9.650164944723114147e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.621891786408649949e-01
9.647873238288129372e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.630312144579751155e-01
9.645574184577979659e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.638730499653731965e-01
9.643267785343495602e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.647146845219650046e-01
9.640954042341099983e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.655561174868091290e-01
9.638632957332808893e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.663973482191177578e-01
9.636304532086229502e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.672383760782571782e-01
9.633968768374557845e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.680792004237480541e-01
9.631625667976581040e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.689198206152660364e-01
9.629275232676670626e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.697602360126422627e-01
9.626917464264787005e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.706004459758639125e-01
9.624552364536471671e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.714404498650745401e-01
9.622179935292852759e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.722802470405746300e-01
9.619800178340636165e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.731198368628220963e-01
9.617413095492112207e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.739592186924327821e-01
9.615018688565147853e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.747983918901808487e-01
9.612616959383187831e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.756373558169994964e-01
9.610207909775253521e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.764761098339811318e-01
9.607791541575940730e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.773146533023780891e-01
9.605367856625418588e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.781529855836030740e-01
9.602936856769429541e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.789911060392295528e-01
9.600498543859286027e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.798290140309923624e-01
9.598052919751868250e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.806667089207880994e-01
9.595599986309625296e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.815041900706756750e-01
9.593139745400574014e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.823414568428767590e-01
9.590672198898294587e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.831785085997762796e-01
9.588197348681929411e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.840153447039229229e-01
9.585715196636186430e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.848519645180295767e-01
9.583225744651331368e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.856883674049738864e-01
9.580728994623191053e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.865245527277986426e-01
9.578224948453147869e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.873605198497123370e-01
9.575713608048143088e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.881962681340896615e-01
9.573194975320671318e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.890317969444718971e-01
9.570669052188781611e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.898671056445676353e-01
9.568135840576073026e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.907021935982527783e-01
9.565595342411696844e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.915370601695717045e-01
9.563047559630353245e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.923717047227370469e-01
9.560492494172290190e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.932061266221308027e-01
9.557930147983300095e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.940403252323042782e-01
9.555360523014722052e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.948742999179790325e-01
9.552783621223435162e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.957080500440470439e-01
9.550199444571865204e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.965415749755713204e-01
9.547607995027973526e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.973748740777862887e-01
9.545009274565261492e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.982079467160985708e-01
9.542403285162767146e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.990407922560869847e-01
9.539790028805067434e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.998734100635035427e-01
9.537169507482268216e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.007057995042734522e-01
9.534541723190010920e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.015379599444960590e-01
9.531906677929469218e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.023698907504448474e-01
9.529264373707342362e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.032015912885684394e-01
9.526614812535861843e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.040330609254906502e-01
9.523957996432782513e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.048642990280111542e-01
9.521293927421385916e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.056953049631060404e-01
9.518622607530476953e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.065260780979280897e-01
9.515944038794380555e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.073566177998074411e-01
9.513258223252945012e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.081869234362519250e-01
9.510565162951534202e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.090169943749477843e-01
9.507864859941032032e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.098468299837598416e-01
9.505157316277835777e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.106764296307321094e-01
9.502442534023858300e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.115057926840885116e-01
9.499720515246523611e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.123349185122328842e-01
9.496991262018769087e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.131638064837499180e-01
9.494254776419037700e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.139924559674053262e-01
9.491511060531282462e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.148208663321464540e-01
9.488760116444964199e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.156490369471028345e-01
9.486001946255044892e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.164769671815864660e-01
9.483236552061992120e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.173046564050924778e-01
9.480463935971773504e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.181321039872995748e-01
9.477684100095855602e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.189593092980703148e-01
9.474897046551206126e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.197862717074519967e-01
9.472102777460287282e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.206129905856766604e-01
9.469301294951055770e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.214394653031619753e-01
9.466492601156962783e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.222656952305114619e-01
9.463676698216950678e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.230916797385151029e-01
9.460853588275451864e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.239174181981497869e-01
9.458023273482387694e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.247429099805797525e-01
9.455185755993167351e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.255681544571570329e-01
9.452341037968681192e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.263931509994221769e-01
9.449489121575307404e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.272178989791043047e-01
9.446630008984903126e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.280423977681219960e-01
9.443763702374808888e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.288666467385836234e-01
9.440890203927840840e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.296906452627876849e-01
9.438009515832292973e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.305143927132234150e-01
9.435121640281934896e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.313378884625713949e-01
9.432226579476008510e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.321611318837036642e-01
9.429324335619229114e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.329841223496846636e-01
9.426414910921782075e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.338068592337712914e-01
9.423498307599321722e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.346293419094136801e-01
9.420574527872965787e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.354515697502554183e-01
9.417643573969302073e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.362735421301342176e-01
9.414705448120377351e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.370952584230824667e-01
9.411760152563705129e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.379167180033273987e-01
9.408807689542253438e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.387379202452917570e-01
9.405848061304452612e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.395588645235944059e-01
9.402881270104187506e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.403795502130504969e-01
9.399907318200799722e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.411999766886722463e-01
9.396926207859082059e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.420201433256691570e-01
9.393937941349280729e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.428400494994486292e-01
9.390942520947089811e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.436596945856164598e-01
9.387939948933652357e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.444790779599772867e-01
9.384930227595558172e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.452981989985350331e-01
9.381913359224839377e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.461170570774934063e-01
9.378889346118974846e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.469356515732562873e-01
9.375858190580880214e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.477539818624283963e-01
9.372819894918913430e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.485720473218156257e-01
9.369774461446868097e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.493898473284255402e-01
9.366721892483974576e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.502073812594678759e-01
9.363662190354896664e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.510246484923549293e-01
9.360595357389731586e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.518416484047022230e-01
9.357521395924004448e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.526583803743287282e-01
9.354440308298671569e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.534748437792575304e-01
9.351352096860114926e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.542910379977162738e-01
9.348256763960143267e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.551069624081374387e-01
9.345154311955985449e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.559226163891592298e-01
9.342044743210293767e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.567379993196256316e-01
9.338928060091140626e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.575531105785869634e-01
9.335804264972016320e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.583679495453007124e-01
9.332673360231825699e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.591825155992314222e-01
9.329535348254889282e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.599968081200516368e-01
9.326390231430939926e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.608108264876422333e-01
9.323238012155120602e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.616245700820927556e-01
9.320078692827983291e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.624380382837020798e-01
9.316912275855487868e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.632512304729788033e-01
9.313738763648997665e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.640641460306416333e-01
9.310558158625281688e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.648767843376201081e-01
9.307370463206506850e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.656891447750547086e-01
9.304175679820243516e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.665012267242976907e-01
9.300973810899457739e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.673130295669133072e-01
9.297764858882512362e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.681245526846783633e-01
9.294548826213163695e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.689357954595827715e-01
9.291325715340559288e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.697467572738297181e-01
9.288095528719240157e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.705574375098366624e-01
9.284858268809134119e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.713678355502352257e-01
9.281613938075553571e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.721779507778721352e-01
9.278362538989197716e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.729877825758093346e-01
9.275104074026150336e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.737973303273247616e-01
9.271838545667872022e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.746065934159124589e-01
