mag_x (uT),mag_y (uT),mag_z (uT)
3.263962705004682618e+01,-5.790463660719215255e+00,3.645296652293402673e+01
3.274529063813137952e+01,-6.093242538739752412e+00,3.633158736159024471e+01
3.256709632327120829e+01,-6.056524055384300276e+00,3.632264755737337936e+01
3.257127275158791235e+01,-5.862817584206822197e+00,3.633035555284649121e+01
3.241656579901369639e+01,-6.264309473369260139e+00,3.625217352077577004e+01
3.264890521894245268e+01,-6.176586364137042651e+00,3.629362677674124171e+01
3.258580567745109846e+01,-6.391680754929880415e+00,3.623036463907322258e+01
3.246425284429976443e+01,-6.456160957293704428e+00,3.641693809099536594e+01
3.264921247288627626e+01,-6.425307092793581809e+00,3.630573529307765313e+01
3.257654076079128203e+01,-6.429336906675900742e+00,3.623212488885826588e+01
3.255958258310191411e+01,-6.487313698941421514e+00,3.647869163679899174e+01
3.241283678493340403e+01,-6.665208961597865134e+00,3.639002871674432527e+01
3.242575144915476670e+01,-6.606941559363940897e+00,3.641376342499941643e+01
3.246020875672707007e+01,-6.747900059318684640e+00,3.630047501611169025e+01
3.243979464635734900e+01,-6.818590467963378643e+00,3.623576703309887392e+01
3.225870598733200012e+01,-6.830045506677608458e+00,3.639519929379935093e+01
3.245039850341785126e+01,-6.869312816000080701e+00,3.628597095849712417e+01
3.231839862791510853e+01,-7.143532539470275999e+00,3.612542768211160649e+01
3.224178187462086953e+01,-7.088963615316590250e+00,3.616078864622792821e+01
3.251083163005912979e+01,-6.994412659662009979e+00,3.617752761754256596e+01
3.235776226600859218e+01,-7.101283817139512067e+00,3.637634703768852518e+01
3.231827684862103922e+01,-7.172978892998700395e+00,3.618842759836225298e+01
3.243238076913905132e+01,-7.200862661538412368e+00,3.622767308310026380e+01
3.243430231028010979e+01,-7.222204042297824422e+00,3.616708944054179398e+01
3.233215538043913995e+01,-7.451299902098053707e+00,3.638760488488541966e+01
3.252572623792985240e+01,-7.460842199430832267e+00,3.617259873366361234e+01
3.236800978474622070e+01,-7.400805944808747761e+00,3.615536019912811838e+01
3.211558561001777434e+01,-7.455625116255046869e+00,3.628724899499016487e+01
3.217329598079324171e+01,-7.347997800403847535e+00,3.618697924770600594e+01
3.216321744417791706e+01,-7.520809377033896403e+00,3.627097963553507043e+01
3.229533829871335371e+01,-7.627964660442022371e+00,3.615191599479862106e+01
3.217849024164082294e+01,-7.872507103420352870e+00,3.633892972390567877e+01
3.226545457105535775e+01,-7.878598453503148136e+00,3.624032686290514249e+01
3.210093215498344676e+01,-7.797161037835682151e+00,3.618570117013133824e+01
3.214644829200092602e+01,-7.946227055034998266e+00,3.624103349647125327e+01
3.216742392468679412e+01,-8.020930256239847012e+00,3.632484851137805038e+01
3.219025832747907856e+01,-8.083256399745556209e+00,3.626112564356822787e+01
3.213277481099542143e+01,-8.105563894118754220e+00,3.624802420719525742e+01
3.212866651001927920e+01,-8.309020818983242407e+00,3.613492764746653307e+01
3.223072376128189376e+01,-7.985222272571911084e+00,3.631062703379895851e+01
3.212097551089016889e+01,-8.206816458607649523e+00,3.628751096155095723e+01
3.223729876380122761e+01,-8.299674718261369932e+00,3.629591614867341320e+01
3.210676480687609313e+01,-8.434080737748773871e+00,3.634226559136934753e+01
3.207624651070289445e+01,-8.347323663608239741e+00,3.622579232780174863e+01
3.203432895746696829e+01,-8.448319090578916501e+00,3.618033470999701251e+01
3.203649779590413971e+01,-8.361589215768919559e+00,3.628887983318347921e+01
3.209076120499569384e+01,-8.663044054488032941e+00,3.621747289408590831e+01
3.209106995022353459e+01,-8.673698542213323037e+00,3.605391553266808558e+01
3.210220779224803778e+01,-8.604769888189485627e+00,3.635412359666009507e+01
3.198052377648474476e+01,-8.545872595822995521e+00,3.629701441906352244e+01
3.185358886325834860e+01,-8.748223736008059248e+00,3.624954107926033942e+01
3.193548701985003291e+01,-8.832789655964742082e+00,3.632512778355329175e+01
3.196304026960418199e+01,-9.074577579727208132e+00,3.648347734215946048e+01
3.193955705434702352e+01,-8.929367909518839852e+00,3.631437114053615289e+01
3.198561904734841832e+01,-8.991082445492358133e+00,3.620136789220235585e+01
3.178616024807665141e+01,-9.160493499743802559e+00,3.625092283664439918e+01
3.179300920615553849e+01,-9.006544896720640736e+00,3.639935733008668706e+01
3.182600939660518335e+01,-9.072952737820592972e+00,3.613561506545309499e+01
3.167874289676382560e+01,-9.178565150094213365e+00,3.609321267449721660e+01
3.190413517826060286e+01,-9.351715080635084831e+00,3.627489839209570022e+01
3.181858481055609289e+01,-9.312798046718528511e+00,3.623702240039332878e+01
3.181769006888064411e+01,-9.506875868359616177e+00,3.631577411161693192e+01
3.170907190156576050e+01,-9.546645516659486574e+00,3.627877697800625612e+01
3.171128688072530721e+01,-9.464650711305564457e+00,3.624184076579612679e+01
3.162425043956487514e+01,-9.467938663880630656e+00,3.614293300325476821e+01
3.183114967888249325e+01,-9.669910678364223244e+00,3.637821414821428334e+01
3.184455758472034148e+01,-9.817694350888118038e+00,3.629227843124369457e+01
3.172111694090097345e+01,-9.744985116755323418e+00,3.636497810169666423e+01
3.156343721461854912e+01,-9.895726448385804730e+00,3.636662328839251757e+01
3.163482815450463193e+01,-9.810891034465814897e+00,3.614380159884004939e+01
3.171096521032883686e+01,-9.846249468859085141e+00,3.613483818266858805e+01
3.161985521801398491e+01,-9.913703406325232947e+00,3.632483010904033449e+01
3.142043720680701924e+01,-1.006661808737520758e+01,3.607307270549754463e+01
3.147642479342050237e+01,-9.903587959116569195e+00,3.629761131208026370e+01
3.157390379952420645e+01,-1.028973103576163872e+01,3.623553025257108828e+01
3.147805521494496972e+01,-1.009559380602567380e+01,3.608241165556759711e+01
3.157575452909751945e+01,-1.038623569516240508e+01,3.641550742206942459e+01
3.177682761246088461e+01,-1.016616820041638469e+01,3.622159856719956394e+01
3.142120994657346245e+01,-1.017273413534600657e+01,3.634728986150422259e+01
3.143227193583371104e+01,-1.042715396503219871e+01,3.620569376809252304e+01
3.165034452313085822e+01,-1.034091600302187075e+01,3.645046243004733810e+01
3.156901345247084834e+01,-1.055711272647277532e+01,3.622775067470927013e+01
3.132732124861516709e+01,-1.048786436037993219e+01,3.607293221777885606e+01
3.141127448061723015e+01,-1.043891817209512674e+01,3.643639043405460143e+01
3.137189141936100256e+01,-1.067840364553652854e+01,3.608217104524490537e+01
3.125701361012574608e+01,-1.086892887502308369e+01,3.622791944887365645e+01
3.113437881470153101e+01,-1.089446192453152484e+01,3.621278058646915099e+01
3.135306346771571384e+01,-1.086452422907746396e+01,3.628084942689267223e+01
3.123819278804935351e+01,-1.085134076701752903e+01,3.627998076508641390e+01
3.124738170427333372e+01,-1.077716119552419372e+01,3.614854924167358519e+01
