mag_x (uT),mag_y (uT),mag_z (uT)
3.280682326964333839e+01,-9.416369590635607911e-02,3.643733880771312528e+01
3.289430532492248460e+01,1.269633650989450691e-01,3.612289781000043121e+01
3.286803312180694547e+01,4.234340442397946380e-01,3.637108884168929279e+01
3.293423804390852183e+01,6.099440245187732340e-03,3.635405595897893249e+01
3.289713593571934780e+01,2.474635407755224614e-01,3.613978951597619016e+01
3.321922299625873620e+01,-3.831963398933718179e-01,3.668344980088203755e+01
3.320139591273639468e+01,1.382165330683133020e-01,3.616477008643631308e+01
3.255303705316386242e+01,1.412990330303693642e-01,3.651951297876416902e+01
3.332386316596587506e+01,-1.657383159677957851e-01,3.620519446043699219e+01
3.355256684206861451e+01,2.061466341885790365e-01,3.601986779034341879e+01
3.300872998550415360e+01,-2.585672725278219675e-01,3.598868259548859783e+01
3.329825042594938367e+01,-9.385123360359282074e-02,3.626186107298926942e+01
3.289730985937780616e+01,1.899176218840452693e-02,3.649301404393562365e+01
3.306469524945326555e+01,-9.598943324493494633e-02,3.608712103541517280e+01
3.322543349955607539e+01,-4.766411560609210563e-01,3.591667549537077520e+01
3.315346277804916753e+01,-2.396277739186035982e-01,3.641731277869955363e+01
3.340835422156339973e+01,1.472930723808342501e-01,3.619895892541116922e+01
3.313074954610286937e+01,-1.928165084602965693e-02,3.595086565306113613e+01
3.265439934313403114e+01,-4.205184745404004776e-01,3.580241276710785314e+01
3.288831900228620952e+01,-1.673273394482966969e-01,3.612813669557205998e+01
3.369227957238904025e+01,-1.045319716312895636e-01,3.623697752665307803e+01
3.323549797882091639e+01,-1.042203320592634680e-01,3.633163285700419465e+01
3.315000273745804549e+01,1.490131527281061130e-01,3.603753095188646682e+01
3.318531514823335726e+01,-2.737498552118643458e-01,3.621540014714688738e+01
3.298548756885355715e+01,3.787874616522743931e-01,3.624627783048241270e+01
3.311636968719862040e+01,-3.878509697374359355e-01,3.619973022629462633e+01
3.313184882947895460e+01,1.280679171526198090e-01,3.662338902468425061e+01
3.281220908541475723e+01,3.373959100716363846e-01,3.648754126321377100e+01
3.337216602062325421e+01,7.118442566024722751e-02,3.652014780722743126e+01
3.313576682267051154e+01,1.208071458198325954e-01,3.607282349717957715e+01
3.327040305160262790e+01,-2.988572694501726579e-01,3.673526156987708191e+01
3.356979603126925582e+01,-7.307649007184459367e-02,3.615847416134985792e+01
3.304047677060018628e+01,-1.300703459100102655e-01,3.626068352431303055e+01
3.317352829181378837e+01,-2.234446730254411317e-01,3.612294339969182744e+01
3.317870701031714020e+01,2.082296480894647861e-02,3.641219421174680804e+01
3.317014094517148948e+01,2.684991189206371032e-01,3.598010721326418349e+01
3.305409139609768232e+01,2.647118163606176910e-01,3.624428562185118352e+01
3.342121127270891634e+01,-7.381403607237095599e-02,3.653063551316758861e+01
3.315672191044919970e+01,8.381448024342064151e-02,3.641742309339145578e+01
3.311013965298513284e+01,4.165548193680357336e-02,3.649346192394781241e+01
3.348585422833393466e+01,-3.148482979492338574e-01,3.637923377027475169e+01
3.308762360407440895e+01,-1.020210849273925358e-01,3.606017351864320375e+01
3.334890597994972694e+01,-1.224232428490165808e-01,3.630663330767762176e+01
3.292990226114498142e+01,7.502163270044710786e-02,3.649895894685501929e+01
3.356698059245171351e+01,3.731037240707746894e-01,3.622500909935347124e+01
3.325921444321036802e+01,4.009775721132690096e-01,3.628901301334362017e+01
3.306902536218942856e+01,-1.167557162620443123e-01,3.635288616403924777e+01
3.275556819311857737e+01,5.630745276451538939e-02,3.615253706236096320e+01
3.337803810368787794e+01,2.816408746136155883e-01,3.644066268743236492e+01
3.321109823636344771e+01,1.728270619833544575e-01,3.627641050678712986e+01
3.351398050475369672e+01,1.588575644138109644e-01,3.638404764268511826e+01
3.293694363109502632e+01,-1.808124470607608281e-01,3.610067652909116731e+01
3.310263548345024986e+01,-1.761277965807537815e-01,3.634412293535330463e+01
3.332149948265754347e+01,-1.479200880868070944e-01,3.629629270878451308e+01
3.309591423946049105e+01,1.514625257834139316e-01,3.608807187929375004e+01
3.331592243468772807e+01,1.065897261886530611e-01,3.606776292688232388e+01
3.304478998091954622e+01,-4.178385606917087852e-02,3.621100313431514195e+01
3.348657637800244657e+01,5.328000331759911480e-03,3.612088887645344215e+01
3.290003684021569086e+01,7.840538926970558320e-02,3.643718081602732184e+01
3.316902589066264539e+01,-1.702837854192417177e-01,3.614049352890089040e+01
3.292624982235658848e+01,1.746118666848062717e-01,3.618161761884816485e+01
3.314190314481113830e+01,-3.305374812206826607e-01,3.643352896517570372e+01
3.285592681585696084e+01,-2.366871268421900654e-01,3.647053790569113829e+01
3.318154619650046300e+01,-3.486436333122589493e-01,3.654873392323735715e+01
3.304517649471191021e+01,3.789844852411996534e-01,3.612912860011596194e+01
3.318366517742636290e+01,1.929939510218144083e-02,3.624916592328462883e+01
3.329657181142034261e+01,5.135299175054283682e-02,3.606215702475132190e+01
3.335223084167599694e+01,-2.417510846159965851e-02,3.660898087706919313e+01
3.265037130172782298e+01,-5.590405152515068310e-02,3.627311308411842816e+01
3.312776913948832203e+01,-1.742915757240024455e-01,3.619113361088054859e+01
3.289693996826570555e+01,-3.268155820223954122e-01,3.625435333857393516e+01
3.315698204378534797e+01,-1.439442968557319291e-01,3.617083682901867547e+01
3.296723726759657325e+01,1.460529387597026274e-01,3.627517696775537104e+01
3.339802466806567338e+01,-6.153099049251677805e-03,3.641057715944381101e+01
3.288976508553962219e+01,-7.906544549373278885e-02,3.628120444786064525e+01
3.348054671800144888e+01,-3.515436985063595532e-02,3.615175112310036099e+01
3.305074800048073058e+01,-3.246117905806778503e-01,3.615810033904843124e+01
3.328560284568165173e+01,-9.540099009237213226e-03,3.628341584690222277e+01
3.338245390076915697e+01,3.016036467728120396e-01,3.646430982889263106e+01
3.306507147028159466e+01,1.708349144783191109e-01,3.620300743469955052e+01
3.294570173614746977e+01,8.442658772257494171e-02,3.621906719826741039e+01
3.313352361078732855e+01,1.336434397760998816e-01,3.638902810143027722e+01
3.290341928003829963e+01,-1.260943503201761295e-01,3.633756062317147695e+01
3.324586075707095745e+01,1.933196989273231192e-01,3.627809747467654233e+01
3.317638941178708478e+01,4.594571767930681894e-01,3.641960109556759306e+01
3.315896784022554300e+01,-3.094170087619982704e-03,3.616393396414065364e+01
3.329585534191262752e+01,2.571645290884891355e-01,3.647536396039622986e+01
3.326097798333019284e+01,5.750556018369116368e-02,3.625379371804216078e+01
3.346290237074774865e+01,2.678026033521023822e-02,3.620128128122389910e+01
3.278386720269812571e+01,1.991294575290077085e-01,3.662419170002366542e+01
3.293867833112945220e+01,-8.493014747257271457e-02,3.610275849534821901e+01
3.323796328697115854e+01,-6.223245937477000405e-05,3.648238595479782020e+01
3.340393317971583542e+01,1.842468825726889248e-01,3.653567564652607302e+01
3.324741389270268854e+01,1.170962821637924201e-01,3.601964120156264926e+01
3.333251148695777744e+01,-1.592428200864846044e-01,3.639578253418572018e+01
3.259765028842242884e+01,-5.956554823893341066e-02,3.651056507685586183e+01
3.276168115976854267e+01,-1.608714539076388714e-02,3.601579719623940434e+01
3.299773630058933094e+01,1.420556400034565514e-01,3.592573023343359040e+01
3.334550533907145820e+01,2.795519601190979420e-01,3.626141040010332972e+01
3.312346683174325079e+01,4.234689149940892156e-02,3.607794589327642143e+01
3.321779840247729965e+01,6.682352069575014930e-02,3.659340419814650147e+01
3.316663653200308204e+01,3.299245470288421633e-01,3.599823795740302046e+01
3.285961379384801972e+01,-1.361378162687680027e-01,3.622372783088090387e+01
3.342636657538621847e+01,6.867882905256272874e-02,3.632645168491560383e+01
3.294991197429808238e+01,-1.848595330280827786e-01,3.624985889448634424e+01
3.313026497127339098e+01,-2.203476359565756937e-01,3.615379820333694738e+01
3.304817339245777674e+01,-2.231924377907635870e-01,3.603355052259089319e+01
3.326233508015574358e+01,1.118438584077404568e-01,3.640442195339869613e+01
3.328537212445036175e+01,2.156407206538738658e-02,3.624486832659741253e+01
3.307214756203102723e+01,9.938335393816329077e-02,3.597538027058219967e+01
3.353870791843782229e+01,-8.172368549281638916e-02,3.633778414629854581e+01
3.326219895688245742e+01,5.042825482096934681e-02,3.594895684107294898e+01
3.299852454994341144e+01,1.525449229033662146e-01,3.648535759389385902e+01
3.284562821081850359e+01,1.968479943152572631e-01,3.636550090356605835e+01
3.289922685595093554e+01,2.463456270602221443e-01,3.640813153844432293e+01
3.305568870097402367e+01,-1.292192192826784047e-01,3.598257951536507449e+01
3.334150244312368727e+01,-2.281567047741281939e-01,3.622255389176601881e+01
3.328928125049228015e+01,-1.702446832051568437e-01,3.648172495587095199e+01
3.311454912607980816e+01,-8.763521993893241824e-02,3.678922213954466969e+01
3.314202118378172202e+01,1.335610688029298110e-01,3.617611931685621585e+01
3.287202247091703811e+01,1.124710631085163587e-01,3.580253854058253182e+01
3.314531635710164892e+01,4.036759992339036263e-01,3.618910468396305902e+01
3.315120157453840477e+01,1.713242912972013920e-01,3.563169740221009363e+01
3.328034338422462213e+01,-1.426753602563216317e-01,3.639342688157595518e+01
3.287806609972955840e+01,1.264160683482588587e-01,3.635465721389855531e+01
3.338896366232997792e+01,-5.607977610483549230e-02,3.660858907793709704e+01
3.308056104501957151e+01,-2.220924661781595866e-01,3.653035819913549886e+01
3.333081423670607535e+01,-2.255278444657305426e-01,3.627340438310977788e+01
3.306737752357305737e+01,-1.249647349837465921e-01,3.633175654634130325e+01
3.314796602582899254e+01,4.369198125872809924e-03,3.619622399702008408e+01
3.312964049539203870e+01,6.256020485674761156e-02,3.659119777270831264e+01
3.330854489904440641e+01,2.558737686163013447e-01,3.639447148326321013e+01
3.316517874028892265e+01,1.343822713183373818e-01,3.603865154522158321e+01
3.297181078436960178e+01,1.008409832759943892e-01,3.646623048959987301e+01
3.302545846620041914e+01,1.356686426979316629e-01,3.624614583172181881e+01
3.293697470251664328e+01,8.242387911018952962e-02,3.606243176325249067e+01
3.295923124995070452e+01,-8.388812494106699658e-02,3.614412446923211064e+01
3.328803762306493041e+01,1.382887405380353874e-01,3.628457791371110375e+01
3.289087123812397806e+01,-1.233542862473921559e-01,3.627829401570927104e+01
3.292482185587607546e+01,-2.066331996367452573e-01,3.625536955090455393e+01
3.311156152303277622e+01,-2.346096543628312936e-01,3.620666534260618619e+01
3.334540901068274366e+01,-2.439908034220947958e-02,3.629312223439115570e+01
3.284681978412458392e+01,8.941844000263737824e-02,3.583501987280462941e+01
3.290070044450438047e+01,-2.545206933809955330e-01,3.631456969990469474e+01
3.303654998464298131e+01,9.224943731747470288e-02,3.641867428874315493e+01
3.338789101010503657e+01,-9.665734504910003522e-02,3.618687165267510863e+01
3.293482004356604875e+01,1.086675161435924353e-01,3.647641244815890360e+01
3.314954112015664833e+01,-3.208536381228785372e-02,3.613427822613692086e+01
3.334416271034924506e+01,1.587316648023709420e-01,3.650522238496161265e+01
3.332798083418495594e+01,-2.421857347401428218e-01,3.568137318739969999e+01
3.299347618845835228e+01,1.398341614927647303e-01,3.588519408089867824e+01
3.307409309566356370e+01,2.190674584936748992e-01,3.643764151846258414e+01
3.364842342228740790e+01,-1.557577258916598151e-01,3.623225396256291475e+01
3.279138595065884942e+01,-4.863966485832937198e-02,3.619764799635974128e+01
3.275574293240037349e+01,4.343059634251709988e-02,3.629804084382168128e+01
3.311849008548372097e+01,4.260765256330851791e-01,3.616910261282349381e+01
3.286596926541560038e+01,-1.600008193194688566e-01,3.609324414275576487e+01
3.295842903906705601e+01,2.403075818391380292e-01,3.622811894116590281e+01
3.332472145454347867e+01,-3.903960488507511872e-01,3.624816059296866655e+01
3.303772896884272825e+01,1.341575524388632402e-02,3.610186674924672445e+01
3.329151802586801523e+01,-6.154776344796445559e-02,3.647994751631089372e+01
3.314197947825749679e+01,1.142532127536049630e-01,3.574002034678002104e+01
3.307884720147008295e+01,-2.059579826220386267e-01,3.604759955834505547e+01
3.320302204840020721e+01,-1.340558754067455449e-01,3.634530771837221153e+01
3.330304159208187542e+01,1.292662539335116267e-01,3.620644191195766126e+01
3.358181398665023210e+01,-3.837145149307990416e-02,3.643333387112683397e+01
3.322437441218933429e+01,3.367994161631484573e-01,3.606981836319771162e+01
3.299402273908298611e+01,-1.429650700135584943e-02,3.616280943583606700e+01
3.270699350853512044e+01,8.519842949715424052e-02,3.600446146874377007e+01
3.334832116029237881e+01,-1.825768889577525757e-03,3.628923348460955367e+01
3.299451581946662770e+01,2.417880409101624828e-01,3.617101626018508398e+01
3.294192222784130308e+01,1.832777580131108308e-01,3.628396795170705502e+01
3.319693499088492672e+01,-2.249021939956563354e-01,3.609217265754264758e+01
3.312230897479673786e+01,7.918976270190773714e-03,3.638035098206920281e+01
3.329063068240322565e+01,-1.079977836807377856e-01,3.635193275800005352e+01
3.324252268632255181e+01,-1.436929540966365992e-01,3.642166656546970671e+01
3.314400794512376081e+01,5.495813675241602303e-02,3.645064443051790448e+01
3.322666485615342680e+01,-4.937394907314288095e-01,3.616239759347703142e+01
3.303766250383945646e+01,6.946714346390280015e-02,3.631719232581136225e+01
3.322175265321397575e+01,5.416351577849048970e-02,3.623974382357178570e+01
3.278202983383159363e+01,-2.322294878727145240e-01,3.623160978737394089e+01
3.326608708398092062e+01,3.027477137567382778e-02,3.593369625887233099e+01
3.310497965776244911e+01,2.611268524499789703e-02,3.639957101326152156e+01
3.328657116953399253e+01,-1.705319043745081586e-01,3.617503086256537870e+01
3.323700620038133025e+01,-3.372735120134943143e-01,3.665424313689869962e+01
3.292456525395191136e+01,-1.005689436702797424e-01,3.651720260005357233e+01
3.300341226858033394e+01,8.992122437146353453e-02,3.624470604027068532e+01
3.334853247175226443e+01,-3.624685427614433575e-01,3.600423474755514519e+01
3.293629893258930963e+01,1.945178729873573154e-01,3.661987885503937434e+01
3.325361666574369224e+01,2.014758038869965129e-01,3.633591257769297300e+01
3.329632263183212615e+01,-7.828036421756955077e-02,3.574738110217355569e+01
3.328151626797342288e+01,2.975174414260481903e-01,3.625301472071024023e+01
3.290748951869336025e+01,-2.063184874614392705e-01,3.656414461082617606e+01
3.309627811275488796e+01,1.513475490651677580e-01,3.619259605753758535e+01
3.347202092844021593e+01,7.262182291919407062e-02,3.624866962905849022e+01
3.338496417920219983e+01,-3.832026048321441891e-01,3.661604418384443704e+01
3.328290937313607145e+01,-1.818061357914261753e-02,3.634413250562007391e+01
3.310566070627582036e+01,-3.529372773333239732e-01,3.618757883192228064e+01
3.286446470801443098e+01,2.856247382626676996e-03,3.610069817335144648e+01
3.334343165628438044e+01,4.057826048670820085e-01,3.639130277841845640e+01
3.281939876467053807e+01,9.171291158922542652e-02,3.626579512365675839e+01
3.313696311397033156e+01,-2.595502051150637146e-01,3.605204704544790673e+01
3.333190050434019724e+01,-2.941579927993737131e-01,3.621719372678203541e+01
3.308943054515913929e+01,2.331858487184114426e-02,3.612674062104159844e+01
3.288014127257995511e+01,1.799186457856875310e-01,3.659641728306216635e+01
3.318648983281320142e+01,-3.434619074535842365e-01,3.655395669231548794e+01
3.311135838787765806e+01,-2.078809113644470852e-01,3.651877983100740011e+01
3.330856338882330192e+01,1.005121435349489306e-01,3.608023994761042985e+01
3.300879829999706061e+01,8.173477933758752090e-02,3.614069840086212793e+01
3.345552163762000220e+01,1.864560042868058098e-01,3.625559416913127819e+01
3.325766061100735982e+01,8.342364118427914033e-02,3.650260188525499672e+01
3.317489082386450860e+01,4.096177460861699093e-01,3.640676553990805076e+01
3.310088133144612499e+01,1.292663128260772010e-01,3.629318561501968077e+01
3.281482285718078629e+01,1.222215393133893324e-01,3.650870922436320143e+01
3.292933090346524949e+01,1.495178583503321279e-01,3.633435650208098622e+01
3.322241010214157342e+01,2.593355096009269944e-01,3.618546965373537461e+01
3.329501065943144766e+01,-1.840033309767027947e-01,3.634632755778741142e+01
3.327142035250913921e+01,-2.691865759562219740e-01,3.636292183183238791e+01
3.292862679254908187e+01,4.773369204067919869e-01,3.646282169043776378e+01
3.318882908740316395e+01,-2.335653994847401715e-01,3.591042574723037006e+01
3.320728884358889843e+01,1.822567450297594982e-01,3.607577828914576656e+01
3.318024640412657078e+01,4.534557408293355546e-02,3.644093529999737768e+01
3.309975016708779094e+01,-2.255831756702525726e-01,3.624994929475774796e+01
3.297289490178253146e+01,8.551601391991298096e-02,3.629213982470853495e+01
3.316241650287651055e+01,-2.405283082644260606e-01,3.638036092240926678e+01
3.343178239506693927e+01,4.720073088288429669e-02,3.605070967337582033e+01
3.285498166547689181e+01,-3.785621938377405349e-01,3.624334435080235295e+01
3.314478016613180955e+01,-3.576006587121937086e-01,3.601113287758854398e+01
3.315331580256531652e+01,4.788347336696054946e-01,3.621702003442487694e+01
3.309766145242311808e+01,-2.834553033708585579e-01,3.640389682124372683e+01
3.328619538310945813e+01,-8.029898899829485126e-02,3.619101749816009317e+01
3.360736698113243648e+01,-2.070377701911988583e-02,3.642167908515689589e+01
3.278878254620877186e+01,2.230053144105501595e-01,3.635788247286156860e+01
3.310903156745911957e+01,2.633197075199054243e-02,3.644722630735019209e+01
3.293461436043162394e+01,7.758131840192290796e-02,3.631171249822667590e+01
3.318058947417529225e+01,-1.177825226654805740e-01,3.629830223389960508e+01
3.280488955088966208e+01,2.206694477639979321e-02,3.640253364713402107e+01
3.299160747036268759e+01,5.958416386822450173e-03,3.617235319557211426e+01
3.308144852797423852e+01,9.238911455036685760e-02,3.615381438164266115e+01
3.332905548727334377e+01,1.391905850910218623e-01,3.584669364273018743e+01
3.344068201002982477e+01,3.759277376256392467e-01,3.617412969200376693e+01
3.321057509058677226e+01,-1.403083328914111749e-01,3.610930509986138048e+01
3.272058276815408107e+01,2.180797382078120961e-01,3.663937059618585579e+01
3.286178544941316915e+01,-2.502778832249484831e-01,3.625456459902523676e+01
3.336731721992722299e+01,-1.807861530037822573e-01,3.589286602734720333e+01
3.307782534282806353e+01,-2.032066652360315639e-01,3.621615132249176838e+01
3.338506666774112830e+01,-1.829659022885247056e-04,3.612289938271816681e+01
3.310063522554741411e+01,4.352842439245844242e-01,3.630029680421978355e+01
3.342657952799685717e+01,-2.723176377989516284e-01,3.626623600423763349e+01
3.338857528267658381e+01,-2.628005618530283027e-01,3.621595561507295713e+01
3.331180259556374068e+01,-3.888903455851049351e-01,3.653744098418236774e+01
3.317861713629935849e+01,6.868715207497076702e-02,3.648774490890500033e+01
3.356486914477095240e+01,2.317102410028714921e-01,3.642470629813795568e+01
