gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
2.541715481833160990e-03,5.807402951520388226e-03,-3.772219672328720047e-02
1.403894139715635044e-02,-1.080932718334579323e-01,-2.015384101351276602e-02
4.523033791679657856e-02,1.392566254511704883e-02,-3.237050972434581120e-02
1.147014283006064957e-02,1.465674702837041314e-02,8.795702773724467169e-03
3.739961529649938471e-02,3.303573181651132257e-02,-3.515974418360839210e-02
-1.441950980031867641e-02,-4.073685413281064732e-02,8.804733876313345156e-03
1.388361578262608392e-02,-4.297846131240500023e-02,4.218027106258468578e-02
-2.830194426935989105e-02,-7.881547897650805282e-03,-3.679627166034858676e-02
-5.326294039332084285e-02,-7.228345623794046881e-02,-4.710105406549940088e-02
3.372681579962837767e-02,4.756538114390424475e-03,1.296656097690154254e-02
-2.538357397157434484e-02,-9.498103747657074200e-03,-1.304487300301563658e-02
8.740919416395212527e-02,1.021455285505522802e-02,-3.098308595886597322e-02
4.823470048909056507e-02,-1.588589300309784652e-02,5.124497141770751468e-02
-3.291726579026098970e-02,3.142322443765405843e-02,-3.136539069142500139e-03
1.205280617284396200e-01,2.312841601585701248e-02,-1.467667906577354957e-02
2.213604840694330042e-02,-3.720929013274418013e-03,-1.274334075291503124e-02
4.518876076273015824e-02,-1.154039298167064062e-02,-9.574237085305122019e-02
-3.628255005877591838e-02,1.028205012508000699e-01,-6.404602070684287107e-02
2.553616738277028619e-02,3.446668815077983533e-02,3.704698569763083260e-02
5.533250717121009250e-03,-5.751300319982164018e-03,-3.151889027310830760e-02
7.469351640321987562e-02,-3.342980926072415537e-02,-4.521753254172496822e-02
-6.300154982889999422e-02,1.517187501887777915e-02,5.384605744596695706e-03
-7.667288383306679334e-02,-1.995479586984015910e-02,-5.589954976123812092e-02
9.215680609252704936e-02,-5.522107673863213551e-03,-3.822720458968211638e-02
-9.061986430376589574e-02,-2.625526365545855639e-02,9.583414250305804030e-03
-3.503811412354734811e-02,-5.475030808232859633e-03,9.140505440181459496e-02
4.370950678071287669e-03,-4.873801406491638094e-02,4.405269264811736973e-02
-2.238472354950155670e-03,1.763379205741863118e-02,4.725576688022891519e-02
-3.534088788531287301e-02,-1.209531786717254727e-03,1.854661139087882687e-02
6.581648537306269975e-02,4.275283013804589277e-02,-9.651911133673285112e-03
-3.709244328292887055e-02,5.253652838830454724e-02,-8.387765123068569376e-03
3.106088648492856107e-03,-2.429994675592938094e-02,6.593588457094103940e-03
2.160140190478991237e-02,-4.734412861195618633e-02,1.737598183606977459e-02
5.418294690829032062e-02,7.792921621257598713e-03,-1.951468876061658586e-03
9.634427472078574417e-02,1.672739370611131191e-02,-6.227450149646430316e-02
5.050783842184769501e-02,-3.318876396317362032e-02,1.556354887670715823e-02
-5.877030000611445371e-02,1.944569401119511723e-02,-9.984029471505517089e-03
-7.233029194341584686e-03,-3.770380618630770481e-02,-4.343343005910471621e-02
-1.085049164499759383e-01,4.011950140466775255e-02,-3.181002117022589670e-02
-7.649060219258730156e-03,-1.248768661936169345e-02,1.028106328044934778e-02
-6.166550823132441878e-02,4.365149788468584285e-02,2.110125785229906292e-02
6.544459245195378971e-02,-4.396562520779311728e-02,2.108554627285474589e-02
4.270797987509047239e-02,1.559822893834308249e-02,-1.124809043541153200e-02
3.117957529527827162e-02,4.543887578616271489e-02,-4.634038273187336687e-02
1.889834967886134393e-02,1.686374337517603655e-02,-9.063913284677059534e-03
-4.547122527114251522e-02,6.615520842945748527e-03,-9.882747714542204631e-02
-6.793557920333513633e-02,-1.340499089798048759e-03,-3.003613427947821740e-03
9.463574654700651970e-03,-4.751647431142032307e-02,-2.354209019867866542e-02
9.907218463916843063e-03,1.850290048085285674e-02,9.159925281090426294e-03
-3.276179161551705937e-02,-4.753758716688838773e-03,-7.717610089378663940e-02
-7.222476854585312134e-02,1.787502863554374984e-03,-3.074216875901996174e-02
-1.182257850421578743e-02,3.795063480822594626e-04,-6.206962466581013999e-02
9.266751665753403949e-03,-6.982780445662407909e-02,-4.612358094951266030e-02
-7.389139542968678129e-03,-1.397759735423555368e-02,6.482474540284334508e-02
-2.614811381477658708e-02,2.047848439485059832e-02,2.507228840128865148e-03
1.457099815803329819e-02,-3.911129019651741340e-02,-5.505817475902002878e-02
7.182909292258793377e-02,1.594444004115155161e-02,2.211274213871540495e-02
-3.254509605002841449e-02,-5.206167266678275729e-02,-2.657902838377326077e-02
2.482130295922606658e-02,2.205647143718735340e-02,-3.301527311083874566e-02
-1.401747900452582699e-02,5.159762587873269191e-03,6.754335653645500426e-02
-3.444027982277363120e-02,-1.187082492873177061e-02,-6.747927507573420712e-03
-3.719029244063425804e-02,-3.698950134503735734e-03,2.514260049196520574e-02
-1.013604367834529570e-02,-6.741599663144831611e-02,3.731568220750645232e-02
