accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.701916978282480130e-03,1.008084957622839336e-03,-9.802681057649797580e+00
4.638090033745317101e-05,6.821924311987037810e-03,-9.795748914434442511e+00
2.409118080010178194e-03,5.018759257414956779e-03,-9.802232461329841939e+00
-5.258010940553317115e-03,1.916684480375459992e-03,-9.790011456063348660e+00
5.678610787035431352e-03,-3.742984978416283304e-03,-9.803744242779966811e+00
-4.581674832026379424e-04,-1.498225293011314378e-03,-9.790371490329347282e+00
9.364132204615013030e-05,-4.445908209558022128e-03,-9.799547779121915880e+00
-6.313181206046299771e-04,-3.997473125076083799e-05,-9.797113130115057800e+00
2.363041677456736728e-03,1.391268175667293187e-03,-9.791610958448325519e+00
7.665057110536396302e-03,-2.520773770835349893e-04,-9.798228323596280376e+00
-5.044717902530449459e-03,-1.364008344411965197e-03,-9.781778323405706743e+00
-6.401498305311011106e-03,1.508444158302064226e-03,-9.806577032811038208e+00
-6.590639446732151838e-03,1.541165226543002233e-04,-9.784342182680543232e+00
-9.163582334727421105e-03,7.038813435008632081e-03,-9.797441710820194771e+00
7.218334481103597794e-03,2.089136150547495595e-03,-9.799122841348225421e+00
1.109989713666035150e-03,-5.578043960993153520e-03,-9.784754436096259056e+00
5.819735232020507333e-03,-9.353860202957001982e-04,-9.803531139025720265e+00
5.168677233559087862e-03,9.288727518206312157e-04,-9.789461547608583558e+00
6.929673916029394608e-03,5.097621512710489612e-03,-9.794890181611908275e+00
-2.578884051870556499e-03,1.185409688031868053e-02,-9.807254961742957633e+00
-1.042759498060371118e-02,3.751638146372092246e-03,-9.801999072617027409e+00
1.912587199539726637e-03,7.125650583798675067e-03,-9.794780966988239967e+00
-9.921491600476334619e-04,-8.975828759619424585e-03,-9.792107225716675245e+00
4.937471820914148641e-04,2.675518889777782263e-03,-9.795102344113917781e+00
-3.805188588959452535e-03,1.705700194176590703e-03,-9.789782824970428621e+00
1.561999366526401790e-03,-9.207784233177116612e-03,-9.785623465716909664e+00
-9.139436270203474960e-03,-8.433955234984398183e-03,-9.803412461980578030e+00
