ref_gps_x (m),ref_gps_y (m),ref_gps_z (m),ref_gps_vx (m/s),ref_gps_vy (m/s),ref_gps_vz (m/s)
-2.839190788250875659e+06,4.666635102941934019e+06,3.297611430463122670e+06,1.804499999999749207e+02,1.754499999999737838e+02,1.754499999999737838e+02
-2.839188983750875574e+06,4.666636857441934757e+06,3.297613184963122476e+06,1.803999999999749093e+02,1.753999999999737724e+02,1.753999999999737724e+02
-2.839187179750875570e+06,4.666638611441934481e+06,3.297614938963122666e+06,1.803499999999748979e+02,1.753499999999737611e+02,1.753499999999737611e+02
-2.839185376250875648e+06,4.666640364941934124e+06,3.297616692463122774e+06,1.802999999999748866e+02,1.752999999999737497e+02,1.752999999999737497e+02
-2.839183573250875808e+06,4.666642117941934615e+06,3.297618445463122800e+06,1.802499999999748752e+02,1.752499999999737383e+02,1.752499999999737383e+02
-2.839181770750875585e+06,4.666643870441934094e+06,3.297620197963122744e+06,1.801999999999748638e+02,1.751999999999737270e+02,1.751999999999737270e+02
-2.839179968750875443e+06,4.666645622441934422e+06,3.297621949963122606e+06,1.801499999999748525e+02,1.751499999999737156e+02,1.751499999999737156e+02
-2.839178167250875849e+06,4.666647373941934668e+06,3.297623701463122852e+06,1.800999999999748411e+02,1.750999999999737042e+02,1.750999999999737042e+02
-2.839176366250875872e+06,4.666649124941934831e+06,3.297625452463122550e+06,1.800499999999748297e+02,1.750499999999736929e+02,1.750499999999736929e+02
-2.839174565750875510e+06,4.666650875441934913e+06,3.297627202963122632e+06,1.799999999999748184e+02,1.749999999999736815e+02,1.749999999999736815e+02
-2.839172765750875697e+06,4.666652625441934913e+06,3.297628952963122632e+06,1.799499999999748070e+02,1.749499999999736701e+02,1.749499999999736701e+02
-2.839170966250875499e+06,4.666654374941934831e+06,3.297630702463122550e+06,1.798999999999747956e+02,1.748999999999736588e+02,1.748999999999736588e+02
-2.839169167250875849e+06,4.666656123941934668e+06,3.297632451463122852e+06,1.798499999999747843e+02,1.748499999999736474e+02,1.748499999999736474e+02
-2.839167368750875816e+06,4.666657872441934422e+06,3.297634199963122606e+06,1.797999999999747729e+02,1.747999999999736360e+02,1.747999999999736360e+02
-2.839165570750875864e+06,4.666659620441934094e+06,3.297635947963122744e+06,1.797499999999747615e+02,1.747499999999736247e+02,1.747499999999736247e+02
-2.839163773250875529e+06,4.666661367941934615e+06,3.297637695463122800e+06,1.796999999999747502e+02,1.746999999999736133e+02,1.746999999999736133e+02
-2.839161976250875741e+06,4.666663114941934124e+06,3.297639442463122774e+06,1.796499999999747388e+02,1.746499999999736019e+02,1.746499999999736019e+02
-2.839160179750875570e+06,4.666664861441934481e+06,3.297641188963122666e+06,1.795999999999747274e+02,1.745999999999735905e+02,1.745999999999735905e+02
-2.839158383750875480e+06,4.666666607441934757e+06,3.297642934963122476e+06,1.795499999999747160e+02,1.745499999999735792e+02,1.745499999999735792e+02
-2.839156588250875473e+06,4.666668352941934019e+06,3.297644680463122670e+06,1.794999999999747047e+02,1.744999999999735678e+02,1.744999999999735678e+02
-2.839154793250875548e+06,4.666670097941934131e+06,3.297646425463122781e+06,1.794499999999746933e+02,1.744499999999735564e+02,1.744499999999735564e+02
-2.839152998750875704e+06,4.666671842441934161e+06,3.297648169963122811e+06,1.793999999999746819e+02,1.743999999999735451e+02,1.743999999999735451e+02
-2.839151204750875477e+06,4.666673586441934109e+06,3.297649913963122759e+06,1.793499999999746706e+02,1.743499999999735337e+02,1.743499999999735337e+02
-2.839149411250875797e+06,4.666675329941934906e+06,3.297651657463122625e+06,1.792999999999746592e+02,1.742999999999735223e+02,1.742999999999735223e+02
-2.839147618250875734e+06,4.666677072941934690e+06,3.297653400463122409e+06,1.792499999999746478e+02,1.742499999999735110e+02,1.742499999999735110e+02
-2.839145825750875752e+06,4.666678815441934392e+06,3.297655142963122576e+06,1.791999999999746365e+02,1.741999999999734996e+02,1.741999999999734996e+02
-2.839144033750875853e+06,4.666680557441934012e+06,3.297656884963122662e+06,1.791499999999746251e+02,1.741499999999734882e+02,1.741499999999734882e+02
-2.839142242250875570e+06,4.666682298941934481e+06,3.297658626463122666e+06,1.790999999999746137e+02,1.740999999999734769e+02,1.740999999999734769e+02
-2.839140451250875834e+06,4.666684039941934869e+06,3.297660367463122588e+06,1.790499999999746024e+02,1.740499999999734655e+02,1.740499999999734655e+02
-2.839138660750875715e+06,4.666685780441934243e+06,3.297662107963122427e+06,1.789999999999745910e+02,1.739999999999734541e+02,1.739999999999734541e+02
-2.839136870750875678e+06,4.666687520441934466e+06,3.297663847963122651e+06,1.789499999999745796e+02,1.739499999999734428e+02,1.739499999999734428e+02
-2.839135081250875723e+06,4.666689259941934608e+06,3.297665587463122793e+06,1.788999999999745683e+02,1.738999999999734314e+02,1.738999999999734314e+02
-2.839133292250875849e+06,4.666690998941934668e+06,3.297667326463122852e+06,1.788499999999745569e+02,1.738499999999734200e+02,1.738499999999734200e+02
-2.839131503750875592e+06,4.666692737441934645e+06,3.297669064963122830e+06,1.787999999999745455e+02,1.737999999999734086e+02,1.737999999999734086e+02
-2.839129715750875883e+06,4.666694475441934541e+06,3.297670802963122725e+06,1.787499999999745341e+02,1.737499999999733973e+02,1.737499999999733973e+02
-2.839127928250875790e+06,4.666696212941934355e+06,3.297672540463122539e+06,1.786999999999745228e+02,1.736999999999733859e+02,1.736999999999733859e+02
-2.839126141250875778e+06,4.666697949941934086e+06,3.297674277463122737e+06,1.786499999999745114e+02,1.736499999999733745e+02,1.736499999999733745e+02
-2.839124354750875849e+06,4.666699686441934668e+06,3.297676013963122852e+06,1.785999999999745000e+02,1.735999999999733632e+02,1.735999999999733632e+02
-2.839122568750875536e+06,4.666701422441934235e+06,3.297677749963122420e+06,1.785499999999744887e+02,1.735499999999733518e+02,1.735499999999733518e+02
-2.839120783250875771e+06,4.666703157941934653e+06,3.297679485463122837e+06,1.784999999999744773e+02,1.734999999999733404e+02,1.734999999999733404e+02
-2.839118998250875622e+06,4.666704892941934057e+06,3.297681220463122707e+06,1.784499999999744659e+02,1.734499999999733291e+02,1.734499999999733291e+02
-2.839117213750875555e+06,4.666706627441934310e+06,3.297682954963122495e+06,1.783999999999744546e+02,1.733999999999733177e+02,1.733999999999733177e+02
-2.839115429750875570e+06,4.666708361441934481e+06,3.297684688963122666e+06,1.783499999999744432e+02,1.733499999999733063e+02,1.733499999999733063e+02
-2.839113646250875667e+06,4.666710094941934571e+06,3.297686422463122755e+06,1.782999999999744318e+02,1.732999999999732950e+02,1.732999999999732950e+02
-2.839111863250875846e+06,4.666711827941934578e+06,3.297688155463122763e+06,1.782499999999744205e+02,1.732499999999732836e+02,1.732499999999732836e+02
-2.839110080750875641e+06,4.666713560441934504e+06,3.297689887963122688e+06,1.781999999999744091e+02,1.731999999999732722e+02,1.731999999999732722e+02
-2.839108298750875518e+06,4.666715292441934347e+06,3.297691619963122532e+06,1.781499999999743977e+02,1.731499999999732609e+02,1.731499999999732609e+02
-2.839106517250875477e+06,4.666717023941934109e+06,3.297693351463122759e+06,1.780999999999743864e+02,1.730999999999732495e+02,1.730999999999732495e+02
-2.839104736250875518e+06,4.666718754941934720e+06,3.297695082463122439e+06,1.780499999999743750e+02,1.730499999999732381e+02,1.730499999999732381e+02
-2.839102955750875641e+06,4.666720485441934317e+06,3.297696812963122502e+06,1.779999999999743636e+02,1.729999999999732267e+02,1.729999999999732267e+02
-2.839101175750875846e+06,4.666722215441934764e+06,3.297698542963122483e+06,1.779499999999743522e+02,1.729499999999732154e+02,1.729499999999732154e+02
-2.839099396250875667e+06,4.666723944941934198e+06,3.297700272463122848e+06,1.778999999999743409e+02,1.728999999999732040e+02,1.728999999999732040e+02
