gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.849506411277774256e+06,4.656555941710620187e+06,3.287525088117416948e+06,8.738866443469979117e+01,8.229263843126946654e+01,8.233453459590599266e+01
-2.849510807344353758e+06,4.656550879791115411e+06,3.287526848629034124e+06,8.729797569118763079e+01,8.239220267465297809e+01,8.238759432590622112e+01
-2.849502939353614580e+06,4.656558605088575743e+06,3.287512431138395332e+06,8.747814809262463598e+01,8.251449816002597970e+01,8.256316118991487940e+01
-2.849507414720225148e+06,4.656558750520518981e+06,3.287527109491523355e+06,8.764206625562800923e+01,8.253560060025677103e+01,8.262522870043073908e+01
-2.849499383216144517e+06,4.656559352399224415e+06,3.287530772332070861e+06,8.773072915543771444e+01,8.271185906313918679e+01,8.275967666855504490e+01
-2.849498988483015448e+06,4.656553082177401520e+06,3.287531958319604397e+06,8.790635473931494914e+01,8.286817030892134994e+01,8.278946840971146059e+01
-2.849501162995433901e+06,4.656551693763015792e+06,3.287525738992170431e+06,8.788581234403999076e+01,8.286305440843759129e+01,8.292558774350146678e+01
-2.849500108786838129e+06,4.656563483476193622e+06,3.287527292905993760e+06,8.800749259068933839e+01,8.293921296350723082e+01,8.298258089616801669e+01
-2.849500309957233258e+06,4.656574118660802953e+06,3.287539053037219215e+06,8.810688832488487776e+01,8.307849063905977971e+01,8.307079570103562105e+01
-2.849496114518363494e+06,4.656563449395240285e+06,3.287532847409314010e+06,8.829391910249621844e+01,8.325061387011595571e+01,8.315424629028206027e+01
-2.849501523904847912e+06,4.656561012188500725e+06,3.287543887865485623e+06,8.827788256554939039e+01,8.328646518493911799e+01,8.317643675554121785e+01
-2.849501539971527178e+06,4.656563217560577206e+06,3.287541399685839657e+06,8.844714010998976050e+01,8.346014388872231393e+01,8.346617802606510850e+01
-2.849500328523785342e+06,4.656558154622237198e+06,3.287540407552446239e+06,8.853470565950767934e+01,8.350567424855644560e+01,8.354073588265882222e+01
-2.849492679801642895e+06,4.656570044491015375e+06,3.287536376176612917e+06,8.852713146367736385e+01,8.359227069040285585e+01,8.359853104516578526e+01
-2.849501642090396024e+06,4.656565672154583037e+06,3.287535728696787730e+06,8.864308647950501552e+01,8.360886951983322035e+01,8.374806833402756467e+01
-2.849491048461847473e+06,4.656563657939920202e+06,3.287537561815701891e+06,8.866690517686552653e+01,8.369790876934554547e+01,8.391019599680788588e+01
-2.849487376473075710e+06,4.656575402738995850e+06,3.287543987773474306e+06,8.879141109757739514e+01,8.389825711309181600e+01,8.382400992310056154e+01
-2.849488601450172719e+06,4.656565744023770094e+06,3.287550468459771480e+06,8.892723860312995043e+01,8.404012227501809207e+01,8.405069557648882039e+01
-2.849489889809866901e+06,4.656563105576923117e+06,3.287554351921456866e+06,8.908885401298178408e+01,8.414275573163351396e+01,8.410081622421243708e+01
-2.849486317628892604e+06,4.656573375772093423e+06,3.287533713150250725e+06,8.921487590494419351e+01,8.422682860693662121e+01,8.424886155879207195e+01
-2.849500815229606349e+06,4.656567843414882198e+06,3.287534910219237208e+06,8.927264481515658190e+01,8.429653920264482281e+01,8.422110478825032942e+01
-2.849491873179370537e+06,4.656566436435801908e+06,3.287542517674899660e+06,8.939038913529313390e+01,8.437315165390324978e+01,8.445244593573471548e+01
-2.849486901634739246e+06,4.656574536523080431e+06,3.287534555895999074e+06,8.944443915581889826e+01,8.461150525636992370e+01,8.446496802443679996e+01
-2.849487414906440303e+06,4.656575450109601952e+06,3.287542913946255576e+06,8.971959116712797311e+01,8.463274839654583559e+01,8.457183295882130381e+01
-2.849480931850673631e+06,4.656571891690048389e+06,3.287549629066484515e+06,8.964773761561951915e+01,8.471139551193049044e+01,8.476968443279520216e+01
-2.849485307042068802e+06,4.656568694809318520e+06,3.287556948578592855e+06,8.984767898746149228e+01,8.479853350331215722e+01,8.485833469216193237e+01
-2.849486735613939818e+06,4.656579617732752115e+06,3.287550283941767644e+06,8.995893366881634279e+01,8.494521887995136922e+01,8.494835022887129128e+01
-2.849482359313066117e+06,4.656575209700505249e+06,3.287545904813014902e+06,9.000249749167498692e+01,8.506450635703743046e+01,8.504374680000812248e+01
-2.849488738944062963e+06,4.656579119030282833e+06,3.287556340366287157e+06,9.006498149898709471e+01,8.514318540549805903e+01,8.510147931282747891e+01
-2.849472307644806802e+06,4.656571945166078396e+06,3.287555841172169428e+06,9.020442473555522156e+01,8.510992602745534441e+01,8.526751828043961723e+01
-2.849483973045979626e+06,4.656575662482235581e+06,3.287559251934983768e+06,9.033962832423110001e+01,8.525694808539435599e+01,8.527774027522090705e+01
-2.849469601938647218e+06,4.656583990845615976e+06,3.287555670822935179e+06,9.040963240150922786e+01,8.547135127243620900e+01,8.539704708545440326e+01
-2.849473421672110911e+06,4.656581615707074292e+06,3.287553224223447032e+06,9.059191760516716840e+01,8.547119840798120549e+01,8.547577183386053434e+01
-2.849466716805360746e+06,4.656570868328358047e+06,3.287544123912149109e+06,9.053702458962247590e+01,8.562484497372241776e+01,8.561407772679606865e+01
-2.849479945870337542e+06,4.656587913458695635e+06,3.287554600757668726e+06,9.065360241685198162e+01,8.566160589776363565e+01,8.571166926651919482e+01
-2.849478006374190096e+06,4.656586056458140723e+06,3.287577068944863975e+06,9.081160374312213435e+01,8.576133576656769719e+01,8.576011888233094282e+01
-2.849476550733293407e+06,4.656586160967034288e+06,3.287564387205200735e+06,9.083093435157302054e+01,8.594589083028316168e+01,8.593949536996534277e+01
-2.849472741330589168e+06,4.656577547197904438e+06,3.287555627262608148e+06,9.104973866975312546e+01,8.610155912532538025e+01,8.600847003767043475e+01
-2.849477310287589673e+06,4.656586649821622297e+06,3.287563204541664105e+06,9.124393327202801629e+01,8.610030064833256347e+01,8.607358813536433217e+01
-2.849475236179846805e+06,4.656591534415790811e+06,3.287554322814101353e+06,9.124974145085306532e+01,8.619533892125146224e+01,8.623366623835764244e+01
-2.849463641205538064e+06,4.656594768581179902e+06,3.287568204628340900e+06,9.132076310010840814e+01,8.637185943995714865e+01,8.629327702794655863e+01
-2.849475939813065808e+06,4.656592560374609195e+06,3.287556534296391066e+06,9.147962188199987565e+01,8.637492117962680993e+01,8.636666220442742770e+01
-2.849466872461469844e+06,4.656588822473257780e+06,3.287559732320961077e+06,9.143242563405044621e+01,8.648786209459017016e+01,8.661232455271465369e+01
-2.849462611602596007e+06,4.656587173635493033e+06,3.287564772314094007e+06,9.175784244159312664e+01,8.661409632895916388e+01,8.660256014602975938e+01
-2.849469233167749364e+06,4.656582019458404742e+06,3.287560841403924394e+06,9.162463018750419508e+01,8.664108887710627016e+01,8.657575362706253941e+01
-2.849464115509896539e+06,4.656594904743232764e+06,3.287566360586288385e+06,9.180169186998121234e+01,8.678554141244200082e+01,8.679029086000244320e+01
-2.849460376619866118e+06,4.656587108349525370e+06,3.287584111349613871e+06,9.186759603803810137e+01,8.693432640916478249e+01,8.689770380871104294e+01
-2.849464930256349500e+06,4.656593699182101525e+06,3.287567566576470155e+06,9.191877714953675138e+01,8.699855488370988610e+01,8.706010033178756657e+01
-2.849460759219130967e+06,4.656592776336826384e+06,3.287577679422779940e+06,9.217634362892566458e+01,8.709907201535156673e+01,8.709140249495449382e+01
-2.849463868447882589e+06,4.656602081719157286e+06,3.287570352867701557e+06,9.213714011791729774e+01,8.719550209407141494e+01,8.716580150849087261e+01
-2.849464187289980706e+06,4.656595571461004205e+06,3.287578419690964743e+06,9.221638603607401308e+01,8.734875671245630713e+01,8.727560925374240242e+01
-2.849461639441580977e+06,4.656594049796494655e+06,3.287583664152642712e+06,9.241140870425174114e+01,8.739811983278718799e+01,8.738035094540620662e+01
-2.849463655747380573e+06,4.656598326963578351e+06,3.287568543654323556e+06,9.250723268004496447e+01,8.744412835223504032e+01,8.749574171464394112e+01
-2.849457614624189213e+06,4.656603997921791859e+06,3.287572843464648817e+06,9.265448631665519486e+01,8.762988096399078586e+01,8.762198741880251873e+01
-2.849459954961507116e+06,4.656599281025164761e+06,3.287573834025910124e+06,9.267747548535614044e+01,8.771808921809160609e+01,8.766267034246952505e+01
-2.849455772250292823e+06,4.656602770895256661e+06,3.287573719370832667e+06,9.280445286412634687e+01,8.775724036211516932e+01,8.785583672208147732e+01
-2.849454287139561027e+06,4.656603172896863893e+06,3.287568979747641366e+06,9.282908780319552022e+01,8.794995559767400550e+01,8.789709980184258598e+01
-2.849464170868576970e+06,4.656604012794366106e+06,3.287566956222155131e+06,9.293685360676538210e+01,8.801474205753076774e+01,8.796048003886414790e+01
-2.849445953289006837e+06,4.656590395720778964e+06,3.287577921884680167e+06,9.315423427032986581e+01,8.805744929155012812e+01,8.809511628595248567e+01
-2.849451485117321834e+06,4.656603502040375955e+06,3.287575802880510222e+06,9.318393646766431004e+01,8.826018714368447604e+01,8.810662719420477629e+01
-2.849458474139374215e+06,4.656601304540379904e+06,3.287571802672591992e+06,9.328234977682048168e+01,8.827440305153754707e+01,8.830071429658377724e+01
-2.849453880109629594e+06,4.656602733393629082e+06,3.287592618870270904e+06,9.340807954848833106e+01,8.843914709436850785e+01,8.849064596762681845e+01
-2.849463475138347596e+06,4.656609567699127831e+06,3.287586152994985692e+06,9.351561508101161735e+01,8.854285776336693914e+01,8.856969288506959970e+01
-2.849447973059323151e+06,4.656602063141694292e+06,3.287579581767717376e+06,9.356431571748544229e+01,8.861230312938033649e+01,8.857959521628561106e+01
-2.849450223665035795e+06,4.656597119759691879e+06,3.287575426308489870e+06,9.371054331013856142e+01,8.872569973064862836e+01,8.867389263194272075e+01
-2.849451726744289976e+06,4.656604060050146654e+06,3.287589113487073220e+06,9.370345727722983042e+01,8.877691327657059617e+01,8.884653919075572048e+01
-2.849448887648187112e+06,4.656609417076249607e+06,3.287589013094944414e+06,9.386544106694753964e+01,8.896156926639770290e+01,8.888393742291316357e+01
-2.849441467183083296e+06,4.656605204603129998e+06,3.287585898767690174e+06,9.390799172428015140e+01,8.902568668497139015e+01,8.897901267384577295e+01
-2.849442531378753483e+06,4.656609167516544461e+06,3.287587098215349950e+06,9.415357032571323259e+01,8.914376946715640315e+01,8.902590817299109460e+01
-2.849441459444272332e+06,4.656602236841697246e+06,3.287584387679742184e+06,9.417754719687729903e+01,8.923777282694145185e+01,8.914305499247004150e+01
-2.849442366891500074e+06,4.656609572159932926e+06,3.287570442618270405e+06,9.433239223155811715e+01,8.931882340358902184e+01,8.925770463725645243e+01
-2.849443190978757571e+06,4.656605872930044308e+06,3.287588202377734706e+06,9.436669289416464323e+01,8.945193615517550256e+01,8.935829628559235971e+01
-2.849441736206646543e+06,4.656616302297735587e+06,3.287586802281910554e+06,9.457938118213246526e+01,8.949719412171371857e+01,8.951587561484481625e+01
-2.849450287385455333e+06,4.656613727805506438e+06,3.287603817917831708e+06,9.465045098540204549e+01,8.961497839943478994e+01,8.957386224705398092e+01
-2.849442250884956215e+06,4.656617414094530046e+06,3.287591927796045318e+06,9.468088963249908829e+01,8.969636000685399324e+01,8.967600157494446478e+01
-2.849439596337745432e+06,4.656624354123946279e+06,3.287581985432675108e+06,9.486817257451211560e+01,8.968190831018442566e+01,8.980376239763441504e+01
-2.849435769567883108e+06,4.656613097237483598e+06,3.287597488940542098e+06,9.498757903444470685e+01,8.979698795752422313e+01,8.989247984864523744e+01
-2.849435705626699142e+06,4.656619703077125363e+06,3.287596069214110728e+06,9.492530633435093534e+01,9.003834622001608068e+01,8.998877097448250595e+01
-2.849432247624961194e+06,4.656627194061809219e+06,3.287594644641070627e+06,9.510980019632251015e+01,9.008622087399920986e+01,9.003008551273902071e+01
-2.849436015827356838e+06,4.656620925343914889e+06,3.287603146873334423e+06,9.520657567363228679e+01,9.021472892508673169e+01,9.023917993986631814e+01
-2.849425340246153530e+06,4.656615645260891877e+06,3.287599819864313118e+06,9.531222649647386902e+01,9.023380596952485178e+01,9.018947126355308797e+01
-2.849431250346868765e+06,4.656628460186492652e+06,3.287595295676023699e+06,9.532730742305152205e+01,9.043990977913558993e+01,9.045404925761143033e+01
-2.849439756457730662e+06,4.656627427942753769e+06,3.287597679861413781e+06,9.549060891121870043e+01,9.055272186594253014e+01,9.056299358125104959e+01
-2.849444441289546434e+06,4.656627917539788410e+06,3.287601676352503244e+06,9.557928186638126533e+01,9.057291375816824086e+01,9.052869054095121726e+01
-2.849428322875046637e+06,4.656623670681866817e+06,3.287598621225418057e+06,9.576841203312298489e+01,9.067724869584198188e+01,9.074651543092548422e+01
-2.849435560709157493e+06,4.656616118003699929e+06,3.287588841255408712e+06,9.580532858430058241e+01,9.080481235182715238e+01,9.085147824491620838e+01
-2.849427876261583529e+06,4.656626535521517508e+06,3.287597894430190325e+06,9.592610293673317301e+01,9.088997886245134339e+01,9.088815578080509283e+01
-2.849427223023667932e+06,4.656626033381124027e+06,3.287594906117749866e+06,9.603472085797029933e+01,9.091707245747440425e+01,9.099046444276308421e+01
-2.849437579839996528e+06,4.656628686969279312e+06,3.287606690291880164e+06,9.612468748942110608e+01,9.118169044068574181e+01,9.108113654810166793e+01
-2.849427571255897637e+06,4.656630941496198997e+06,3.287599846023990307e+06,9.621965270810410686e+01,9.125953598508922937e+01,9.124224366403467457e+01
-2.849426185688502155e+06,4.656629844522117637e+06,3.287615565056762658e+06,9.640389372783495503e+01,9.131324175541800514e+01,9.132808550834397465e+01
-2.849432367202412803e+06,4.656641319651617669e+06,3.287610885018553119e+06,9.633044859773322344e+01,9.143250006997919854e+01,9.132235001025168231e+01
-2.849421041556595825e+06,4.656632325381693430e+06,3.287603750742685981e+06,9.649151747932843648e+01,9.152219980813126199e+01,9.142272769899172147e+01
-2.849421195796176791e+06,4.656638061264708638e+06,3.287612760902510025e+06,9.659991273078861695e+01,9.157149958976324911e+01,9.174121572989071183e+01
-2.849416861045114230e+06,4.656629584624969400e+06,3.287607861368563026e+06,9.655721001085741761e+01,9.173768901401879816e+01,9.167332762695595250e+01
-2.849414731190545950e+06,4.656634400377433747e+06,3.287612839557718020e+06,9.674929751239730535e+01,9.175915191301477591e+01,9.180696859257130882e+01
-2.849416030093452428e+06,4.656640153325877152e+06,3.287619644652238581e+06,9.694293359263600962e+01,9.187973106097120990e+01,9.187165465034159695e+01
-2.849417230407584459e+06,4.656629125586081296e+06,3.287608879709504545e+06,9.706026877130896935e+01,9.207519211564810746e+01,9.197515154144807070e+01
-2.849410828890236560e+06,4.656634768159028143e+06,3.287615928735927213e+06,9.714294069135668508e+01,9.209721028137532528e+01,9.217068632648613402e+01
-2.849425902193248738e+06,4.656634604696304537e+06,3.287620287003416102e+06,9.727504768860113415e+01,9.211729194826068579e+01,9.217535858334559862e+01
-2.849423340727418661e+06,4.656634432707168162e+06,3.287628366980882827e+06,9.723014540089468483e+01,9.227348644521859455e+01,9.236577588451383747e+01
-2.849416861404157244e+06,4.656638499382294714e+06,3.287612576651996933e+06,9.736292645886192076e+01,9.231219886511397021e+01,9.239172083070918973e+01
-2.849412519369760528e+06,4.656642747039435431e+06,3.287623506675744429e+06,9.746570312249204449e+01,9.239005054343573420e+01,9.244462154170699364e+01
-2.849416503946608864e+06,4.656642086795179173e+06,3.287617813842955045e+06,9.768814690023961589e+01,9.256940050929810582e+01,9.259716102816429384e+01
-2.849411463402936701e+06,4.656638253596509807e+06,3.287621107039917260e+06,9.772602072521358707e+01,9.268946822608364755e+01,9.279826912307996167e+01
-2.849406409075205214e+06,4.656644468399375677e+06,3.287622394324670080e+06,9.778959093813793402e+01,9.281505720693347428e+01,9.285458864981926297e+01
-2.849396964554232545e+06,4.656635416536516510e+06,3.287625801220509689e+06,9.790555156787007718e+01,9.280556451975679977e+01,9.286057227881137521e+01
-2.849411644486531150e+06,4.656647330650789663e+06,3.287630820762504824e+06,9.805355840456434180e+01,9.297213885633030372e+01,9.293386547131967745e+01
-2.849410000576291699e+06,4.656644574393003248e+06,3.287631442815285176e+06,9.804635471182149331e+01,9.307006751518257204e+01,9.311443965546870061e+01
-2.849414508283994626e+06,4.656646236548473127e+06,3.287616290684532374e+06,9.821442589069251028e+01,9.321723996084931230e+01,9.326418298531527284e+01
-2.849410242991853040e+06,4.656641056277644821e+06,3.287626301772741601e+06,9.843476937797544224e+01,9.335698077889229296e+01,9.325002289370840458e+01
-2.849398564267263748e+06,4.656641319096610881e+06,3.287626449513349682e+06,9.838796908267376295e+01,9.343334404990976338e+01,9.338500938791818839e+01
-2.849408471239417791e+06,4.656644396384491585e+06,3.287622728652818594e+06,9.853880821739862483e+01,9.345727807433921441e+01,9.348810250816389100e+01
-2.849399213977440726e+06,4.656656104492783546e+06,3.287623733900620602e+06,9.855516853926786780e+01,9.364250708692574676e+01,9.357318762353867214e+01
-2.849400231924014632e+06,4.656641789837877266e+06,3.287624208801014349e+06,9.865839760665561187e+01,9.371922796836163627e+01,9.364456741222649327e+01
-2.849402445316769648e+06,4.656651118212770671e+06,3.287633645642030519e+06,9.884541641267014711e+01,9.377476873187575279e+01,9.370887522233449829e+01
-2.849407887835626956e+06,4.656654377256613225e+06,3.287623109706423245e+06,9.894725529112544393e+01,9.388262704623925003e+01,9.389971312253669566e+01
-2.849403130798218772e+06,4.656648312644502148e+06,3.287636005164157599e+06,9.905395833295904140e+01,9.393932657535674480e+01,9.399183458448825945e+01
-2.849396412918653339e+06,4.656654282783704810e+06,3.287641812446656637e+06,9.911048573126977601e+01,9.411961633670114225e+01,9.411671860420638325e+01
-2.849395637720071711e+06,4.656655769096674398e+06,3.287650436336157378e+06,9.922624492790153283e+01,9.420753972459081638e+01,9.416605158851447754e+01
-2.849401275973403361e+06,4.656657768371686339e+06,3.287621603272508364e+06,9.922572970574155704e+01,9.418584544405801751e+01,9.431333858860519115e+01
-2.849395522132241633e+06,4.656652165831522085e+06,3.287639812252924312e+06,9.945723993843085964e+01,9.436880835111506372e+01,9.443776637216419090e+01
-2.849395845882476307e+06,4.656658962020754814e+06,3.287641571755491197e+06,9.948809687635909427e+01,9.451748020207303114e+01,9.451725451020826085e+01
-2.849390704661122989e+06,4.656661911092632450e+06,3.287644259867396206e+06,9.957129746039019835e+01,9.461165412491585869e+01,9.464117233672872942e+01
-2.849387892109642271e+06,4.656674721821359359e+06,3.287633682763588615e+06,9.970956094681720572e+01,9.471235225040955186e+01,9.469675178104230895e+01
-2.849389749230887741e+06,4.656659069785335101e+06,3.287648603001835756e+06,9.974350724431576509e+01,9.474837942443087968e+01,9.477894509067783702e+01
-2.849379636642269790e+06,4.656666627087716013e+06,3.287639834315055981e+06,9.988466716837628212e+01,9.481743541466784109e+01,9.484913103999480199e+01
-2.849382133250125684e+06,4.656646687169771641e+06,3.287641035353892948e+06,9.994876709424998751e+01,9.504268594791945191e+01,9.495799198965765697e+01
-2.849384103829259519e+06,4.656660509232767858e+06,3.287644759488911368e+06,1.000603111326281862e+02,9.513591211727592167e+01,9.512653872486687590e+01
-2.849371433083764743e+06,4.656662553301004693e+06,3.287643221892151516e+06,1.002021272424722156e+02,9.525215435529187857e+01,9.512423061021510762e+01
-2.849382349714748561e+06,4.656669858517786488e+06,3.287645410049512517e+06,1.003141940453449052e+02,9.533964790880699525e+01,9.532252352602780832e+01
-2.849383433616184629e+06,4.656678622569784522e+06,3.287649189524412155e+06,1.003443826118368776e+02,9.541775503594593033e+01,9.543237585161283221e+01
-2.849386979293626733e+06,4.656672443970347755e+06,3.287645120373888873e+06,1.003961652332284302e+02,9.551802976862870764e+01,9.550272282702387372e+01
-2.849380454245947301e+06,4.656668956160896458e+06,3.287646032704220153e+06,1.006030961669675747e+02,9.562035952423268270e+01,9.563760884708999299e+01
-2.849374139388537034e+06,4.656662318299729377e+06,3.287653729397059418e+06,1.005910479479637587e+02,9.578249328165138365e+01,9.570099814758457057e+01
-2.849371676636804361e+06,4.656670543762768619e+06,3.287664299369427375e+06,1.007731808535652362e+02,9.583013317921187024e+01,9.578808075118411125e+01
-2.849376913097684272e+06,4.656666368001481518e+06,3.287638716197371483e+06,1.009036651610427526e+02,9.593483353386920953e+01,9.590976140775207170e+01
-2.849377117607480381e+06,4.656667593055072241e+06,3.287648016239435878e+06,1.009678943658851722e+02,9.596953154212947368e+01,9.605025721346552814e+01
-2.849367988236831967e+06,4.656669191801765934e+06,3.287654828683701809e+06,1.010691577758276622e+02,9.610783293124787008e+01,9.607039297162458524e+01
-2.849378802241247147e+06,4.656680838643400930e+06,3.287627827639556956e+06,1.011467649923206835e+02,9.620058867385995427e+01,9.629024068945621195e+01
-2.849367951563633513e+06,4.656684294216353446e+06,3.287656442596592009e+06,1.013621863404221415e+02,9.620419364405184126e+01,9.638896713298414909e+01
-2.849376067851442844e+06,4.656675313044046983e+06,3.287648384077781346e+06,1.013222319633197230e+02,9.640313002741420689e+01,9.646027097785355409e+01
-2.849370350845144130e+06,4.656678495284132659e+06,3.287654097641679924e+06,1.015296113861828928e+02,9.650324236466963157e+01,9.647229290328697004e+01
-2.849369017041835468e+06,4.656685735659797676e+06,3.287654957782237791e+06,1.016026260648581996e+02,9.660307442420352686e+01,9.660769003056802262e+01
-2.849370606425314210e+06,4.656680594603914768e+06,3.287655309268138837e+06,1.016161349169334471e+02,9.668636083960082317e+01,9.664812697477653103e+01
-2.849376083069973625e+06,4.656679934967395850e+06,3.287667030009536073e+06,1.017664407802394777e+02,9.676631693701003201e+01,9.679160866223411119e+01
-2.849367364259194583e+06,4.656689172642351128e+06,3.287661974788957275e+06,1.019020198191678190e+02,9.691913638004156439e+01,9.698281132773355750e+01
-2.849367895891089924e+06,4.656700565735783428e+06,3.287653793919682968e+06,1.019744290449869482e+02,9.695749689068841803e+01,9.712461771890403384e+01
-2.849370477094835136e+06,4.656684172444044612e+06,3.287664381611369550e+06,1.021875908767162144e+02,9.719754615898109762e+01,9.716684349707111323e+01
-2.849358433250372764e+06,4.656684630374709144e+06,3.287656037134826649e+06,1.021837831788979543e+02,9.724222389688262069e+01,9.722210077830797559e+01
-2.849363019673921168e+06,4.656687605659247376e+06,3.287670702166232746e+06,1.022500354494855230e+02,9.725408995475203255e+01,9.718150322168858679e+01
-2.849361852648809087e+06,4.656697713213584386e+06,3.287668270953692496e+06,1.023484337415670353e+02,9.739715133744439868e+01,9.736453629560973866e+01
-2.849360264619443566e+06,4.656693421496157534e+06,3.287670363313981798e+06,1.024877245048279804e+02,9.744931576034480258e+01,9.763850146887193659e+01
-2.849353471561156213e+06,4.656700531185090542e+06,3.287652684857024346e+06,1.027019710012634874e+02,9.759913901733298758e+01,9.765829853501401203e+01
-2.849351214895420708e+06,4.656689199989004061e+06,3.287654578207009472e+06,1.026287698002018800e+02,9.766104132979944552e+01,9.771366538170400418e+01
-2.849370051069580950e+06,4.656701143019160256e+06,3.287664902783841360e+06,1.028544338458325598e+02,9.785354263991007429e+01,9.767366400127778547e+01
-2.849355084167418070e+06,4.656694806408133358e+06,3.287675350611111615e+06,1.028909782690116543e+02,9.786254486918285522e+01,9.784685687703067458e+01
-2.849351745544908568e+06,4.656688764092362486e+06,3.287669805323737208e+06,1.030097833754693681e+02,9.800823738851765654e+01,9.804277280968224773e+01
-2.849350325713872444e+06,4.656703925044059753e+06,3.287685786706811283e+06,1.031305219357503091e+02,9.811361591328923737e+01,9.808460615509322622e+01
-2.849355087371801026e+06,4.656696174436211586e+06,3.287675326374345459e+06,1.032017178378219882e+02,9.813306247693306261e+01,9.825029718353084718e+01
-2.849350826547942124e+06,4.656701618460142054e+06,3.287661057279639877e+06,1.032566194218679954e+02,9.834133951049570044e+01,9.833920923092424005e+01
-2.849347270994371269e+06,4.656694019316058606e+06,3.287681720490124077e+06,1.033244766988585610e+02,9.836271223192149193e+01,9.846075214817210508e+01
-2.849349926211614162e+06,4.656704051248407923e+06,3.287683556761897169e+06,1.034759601235752910e+02,9.851898823840497244e+01,9.855455736496557506e+01
-2.849352169392383192e+06,4.656708512066160329e+06,3.287678424923977815e+06,1.034723336105274285e+02,9.870705344040419504e+01,9.853950405422170888e+01
-2.849347671074087266e+06,4.656701590576222166e+06,3.287675083571495023e+06,1.037282165252324546e+02,9.877292231389884591e+01,9.870602673883759337e+01
-2.849358827075513080e+06,4.656708042975143529e+06,3.287679079037314281e+06,1.037780992952673955e+02,9.880820165016120882e+01,9.878625238924053065e+01
-2.849344704166688491e+06,4.656705420548391528e+06,3.287671829237232916e+06,1.039137202477910762e+02,9.898461264087751488e+01,9.884856353028287401e+01
-2.849346096363373566e+06,4.656696116064998321e+06,3.287682878165895585e+06,1.040201509729137825e+02,9.898492733705963076e+01,9.907825470528221956e+01
-2.849342322776157409e+06,4.656698897672599182e+06,3.287684622186325490e+06,1.040583746739429927e+02,9.906071839068987117e+01,9.900768299291036101e+01
-2.849340822741901502e+06,4.656698758463890292e+06,3.287680037866032682e+06,1.042024060689674059e+02,9.920446560702836791e+01,9.916548703099012130e+01
-2.849342545285720378e+06,4.656705878558117896e+06,3.287687453898961190e+06,1.043036611660182729e+02,9.926904407271567266e+01,9.925519822746686316e+01
-2.849342561456444208e+06,4.656714275623384863e+06,3.287677253821161110e+06,1.043286152321697529e+02,9.938207370997858447e+01,9.931739369287413410e+01
-2.849345702398869209e+06,4.656713408498180099e+06,3.287680267083079088e+06,1.044613402764291124e+02,9.949040567647803357e+01,9.946817623975086065e+01
-2.849345051059094723e+06,4.656713219460416585e+06,3.287688914803259540e+06,1.045700754292838752e+02,9.953829080328148393e+01,9.965381400014355506e+01
-2.849341286965797190e+06,4.656714933145805262e+06,3.287691903969782870e+06,1.046401335529145626e+02,9.972108534820540626e+01,9.971510049996648206e+01
-2.849336536175947636e+06,4.656716276699882001e+06,3.287678944491094910e+06,1.047745347552259432e+02,9.978849582619498904e+01,9.971347683261389250e+01
-2.849337465898674913e+06,4.656709352365192026e+06,3.287702432601459324e+06,1.049511701072209746e+02,9.990934193014776099e+01,9.990663364016040759e+01
-2.849339838224675972e+06,4.656710502172939479e+06,3.287698194674782921e+06,1.050206867309945835e+02,1.000383882748106714e+02,9.997717297908884859e+01
-2.849341762604327407e+06,4.656707682526402175e+06,3.287690863332232460e+06,1.051581669735063542e+02,9.998616826302369986e+01,1.001752218194855715e+02
-2.849334933944880031e+06,4.656711913214007393e+06,3.287696839064936154e+06,1.052160106358521432e+02,1.001910397518322071e+02,1.002182186189288444e+02
-2.849324980090059806e+06,4.656717913656384684e+06,3.287685711550345179e+06,1.052728203920512726e+02,1.003147781743906961e+02,1.002058557012544782e+02
-2.849333033211207949e+06,4.656716498524255119e+06,3.287684184823865537e+06,1.053776523471565980e+02,1.003902296150456408e+02,1.004422575602877004e+02
-2.849332973292111885e+06,4.656722964736432768e+06,3.287695951544341166e+06,1.053874289512180127e+02,1.004738409050609107e+02,1.005803386728929496e+02
-2.849328780640210956e+06,4.656723120294466615e+06,3.287702572129146196e+06,1.055993433844446514e+02,1.006180464466138034e+02,1.005498860435311173e+02
-2.849335679072066676e+06,4.656721921821746044e+06,3.287702384470878169e+06,1.056943974499936445e+02,1.006598209198368181e+02,1.007682361422144339e+02
-2.849324798611006700e+06,4.656725548317568377e+06,3.287701969564177562e+06,1.057790312263295078e+02,1.008163756651508862e+02,1.007906974038855736e+02
-2.849331141371703707e+06,4.656718301666012965e+06,3.287697803391830530e+06,1.059303035609372046e+02,1.008555554595659913e+02,1.009465125958550260e+02
-2.849325914027796127e+06,4.656729968671884388e+06,3.287690164139044471e+06,1.059768637470959050e+02,1.010151171529539909e+02,1.009562218881989963e+02
-2.849322718323057052e+06,4.656731713714106008e+06,3.287691748585001566e+06,1.061145214063325284e+02,1.010854733346072010e+02,1.010418199052799793e+02
-2.849331249689315911e+06,4.656735890233405866e+06,3.287704876099948771e+06,1.061913451526756660e+02,1.012368607480975982e+02,1.011384770189661282e+02
-2.849318321695920080e+06,4.656725188503697515e+06,3.287710564059961122e+06,1.063951199082076045e+02,1.013094837408093554e+02,1.012641245670364896e+02
