ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
2.519999999999911893e+02,2.469999999999900524e+02,2.469999999999900524e+02
2.519499999999911779e+02,2.469499999999900410e+02,2.469499999999900410e+02
2.518999999999911665e+02,2.468999999999900297e+02,2.468999999999900297e+02
2.518499999999911552e+02,2.468499999999900183e+02,2.468499999999900183e+02
2.517999999999911438e+02,2.467999999999900069e+02,2.467999999999900069e+02
2.517499999999911324e+02,2.467499999999899956e+02,2.467499999999899956e+02
2.516999999999911211e+02,2.466999999999899842e+02,2.466999999999899842e+02
2.516499999999911097e+02,2.466499999999899728e+02,2.466499999999899728e+02
2.515999999999910983e+02,2.465999999999899615e+02,2.465999999999899615e+02
2.515499999999910870e+02,2.465499999999899501e+02,2.465499999999899501e+02
2.514999999999910756e+02,2.464999999999899387e+02,2.464999999999899387e+02
2.514499999999910642e+02,2.464499999999899273e+02,2.464499999999899273e+02
2.513999999999910528e+02,2.463999999999899160e+02,2.463999999999899160e+02
2.513499999999910415e+02,2.463499999999899046e+02,2.463499999999899046e+02
2.512999999999910301e+02,2.462999999999898932e+02,2.462999999999898932e+02
2.512499999999910187e+02,2.462499999999898819e+02,2.462499999999898819e+02
2.511999999999910074e+02,2.461999999999898705e+02,2.461999999999898705e+02
2.511499999999909960e+02,2.461499999999898591e+02,2.461499999999898591e+02
2.510999999999909846e+02,2.460999999999898478e+02,2.460999999999898478e+02
2.510499999999909733e+02,2.460499999999898364e+02,2.460499999999898364e+02
2.509999999999909619e+02,2.459999999999898250e+02,2.459999999999898250e+02
2.509499999999909505e+02,2.459499999999898137e+02,2.459499999999898137e+02
2.508999999999909392e+02,2.458999999999898023e+02,2.458999999999898023e+02
2.508499999999909278e+02,2.458499999999897909e+02,2.458499999999897909e+02
2.507999999999909164e+02,2.457999999999897796e+02,2.457999999999897796e+02
2.507499999999909051e+02,2.457499999999897682e+02,2.457499999999897682e+02
2.506999999999908937e+02,2.456999999999897568e+02,2.456999999999897568e+02
2.506499999999908823e+02,2.456499999999897454e+02,2.456499999999897454e+02
2.505999999999908709e+02,2.455999999999897341e+02,2.455999999999897341e+02
2.505499999999908596e+02,2.455499999999897227e+02,2.455499999999897227e+02
2.504999999999908482e+02,2.454999999999897113e+02,2.454999999999897113e+02
2.504499999999908368e+02,2.454499999999897000e+02,2.454499999999897000e+02
2.503999999999908255e+02,2.453999999999896886e+02,2.453999999999896886e+02
2.503499999999908141e+02,2.453499999999896772e+02,2.453499999999896772e+02
2.502999999999908027e+02,2.452999999999896659e+02,2.452999999999896659e+02
2.502499999999907914e+02,2.452499999999896545e+02,2.452499999999896545e+02
2.501999999999907800e+02,2.451999999999896431e+02,2.451999999999896431e+02
2.501499999999907686e+02,2.451499999999896318e+02,2.451499999999896318e+02
2.500999999999907573e+02,2.450999999999896204e+02,2.450999999999896204e+02
2.500499999999907459e+02,2.450499999999896090e+02,2.450499999999896090e+02
2.499999999999907345e+02,2.449999999999895977e+02,2.449999999999895977e+02
2.499499999999907232e+02,2.449499999999895863e+02,2.449499999999895863e+02
2.498999999999907118e+02,2.448999999999895749e+02,2.448999999999895749e+02
2.498499999999907004e+02,2.448499999999895635e+02,2.448499999999895635e+02
2.497999999999906890e+02,2.447999999999895522e+02,2.447999999999895522e+02
2.497499999999906777e+02,2.447499999999895408e+02,2.447499999999895408e+02
2.496999999999906663e+02,2.446999999999895294e+02,2.446999999999895294e+02
2.496499999999906549e+02,2.446499999999895181e+02,2.446499999999895181e+02
2.495999999999906436e+02,2.445999999999895067e+02,2.445999999999895067e+02
2.495499999999906322e+02,2.445499999999894953e+02,2.445499999999894953e+02
2.494999999999906208e+02,2.444999999999894840e+02,2.444999999999894840e+02
2.494499999999906095e+02,2.444499999999894726e+02,2.444499999999894726e+02
2.493999999999905981e+02,2.443999999999894612e+02,2.443999999999894612e+02
2.493499999999905867e+02,2.443499999999894499e+02,2.443499999999894499e+02
2.492999999999905754e+02,2.442999999999894385e+02,2.442999999999894385e+02
2.492499999999905640e+02,2.442499999999894271e+02,2.442499999999894271e+02
2.491999999999905526e+02,2.441999999999894158e+02,2.441999999999894158e+02
2.491499999999905413e+02,2.441499999999894044e+02,2.441499999999894044e+02
2.490999999999905299e+02,2.440999999999893930e+02,2.440999999999893930e+02
2.490499999999905185e+02,2.440499999999893816e+02,2.440499999999893816e+02
2.489999999999905071e+02,2.439999999999893703e+02,2.439999999999893703e+02
2.489499999999904958e+02,2.439499999999893589e+02,2.439499999999893589e+02
2.488999999999904844e+02,2.438999999999893475e+02,2.438999999999893475e+02
2.488499999999904730e+02,2.438499999999893362e+02,2.438499999999893362e+02
2.487999999999904617e+02,2.437999999999893248e+02,2.437999999999893248e+02
2.487499999999904503e+02,2.437499999999893134e+02,2.437499999999893134e+02
2.486999999999904389e+02,2.436999999999893021e+02,2.436999999999893021e+02
2.486499999999904276e+02,2.436499999999892907e+02,2.436499999999892907e+02
2.485999999999904162e+02,2.435999999999892793e+02,2.435999999999892793e+02
2.485499999999904048e+02,2.435499999999892680e+02,2.435499999999892680e+02
2.484999999999903935e+02,2.434999999999892566e+02,2.434999999999892566e+02
2.484499999999903821e+02,2.434499999999892452e+02,2.434499999999892452e+02
2.483999999999903707e+02,2.433999999999892339e+02,2.433999999999892339e+02
2.483499999999903594e+02,2.433499999999892225e+02,2.433499999999892225e+02
2.482999999999903480e+02,2.432999999999892111e+02,2.432999999999892111e+02
2.482499999999903366e+02,2.432499999999891998e+02,2.432499999999891998e+02
2.481999999999903253e+02,2.431999999999891884e+02,2.431999999999891884e+02
2.481499999999903139e+02,2.431499999999891770e+02,2.431499999999891770e+02
2.480999999999903025e+02,2.430999999999891656e+02,2.430999999999891656e+02
2.480499999999902911e+02,2.430499999999891543e+02,2.430499999999891543e+02
2.479999999999902798e+02,2.429999999999891429e+02,2.429999999999891429e+02
2.479499999999902684e+02,2.429499999999891315e+02,2.429499999999891315e+02
2.478999999999902570e+02,2.428999999999891202e+02,2.428999999999891202e+02
2.478499999999902457e+02,2.428499999999891088e+02,2.428499999999891088e+02
2.477999999999902343e+02,2.427999999999890974e+02,2.427999999999890974e+02
2.477499999999902229e+02,2.427499999999890861e+02,2.427499999999890861e+02
2.476999999999902116e+02,2.426999999999890747e+02,2.426999999999890747e+02
2.476499999999902002e+02,2.426499999999890633e+02,2.426499999999890633e+02
2.475999999999901888e+02,2.425999999999890520e+02,2.425999999999890520e+02
2.475499999999901775e+02,2.425499999999890406e+02,2.425499999999890406e+02
2.474999999999901661e+02,2.424999999999890292e+02,2.424999999999890292e+02
2.474499999999901547e+02,2.424499999999890179e+02,2.424499999999890179e+02
2.473999999999901434e+02,2.423999999999890065e+02,2.423999999999890065e+02
2.473499999999901320e+02,2.423499999999889951e+02,2.423499999999889951e+02
2.472999999999901206e+02,2.422999999999889837e+02,2.422999999999889837e+02
2.472499999999901092e+02,2.422499999999889724e+02,2.422499999999889724e+02
2.471999999999900979e+02,2.421999999999889610e+02,2.421999999999889610e+02
2.471499999999900865e+02,2.421499999999889496e+02,2.421499999999889496e+02
2.470999999999900751e+02,2.420999999999889383e+02,2.420999999999889383e+02
2.470499999999900638e+02,2.420499999999889269e+02,2.420499999999889269e+02
2.469999999999900524e+02,2.419999999999889155e+02,2.419999999999889155e+02
2.469499999999900410e+02,2.419499999999889042e+02,2.419499999999889042e+02
2.468999999999900297e+02,2.418999999999888928e+02,2.418999999999888928e+02
2.468499999999900183e+02,2.418499999999888814e+02,2.418499999999888814e+02
2.467999999999900069e+02,2.417999999999888701e+02,2.417999999999888701e+02
2.467499999999899956e+02,2.417499999999888587e+02,2.417499999999888587e+02
2.466999999999899842e+02,2.416999999999888473e+02,2.416999999999888473e+02
2.466499999999899728e+02,2.416499999999888360e+02,2.416499999999888360e+02
2.465999999999899615e+02,2.415999999999888246e+02,2.415999999999888246e+02
2.465499999999899501e+02,2.415499999999888132e+02,2.415499999999888132e+02
2.464999999999899387e+02,2.414999999999888018e+02,2.414999999999888018e+02
2.464499999999899273e+02,2.414499999999887905e+02,2.414499999999887905e+02
2.463999999999899160e+02,2.413999999999887791e+02,2.413999999999887791e+02
2.463499999999899046e+02,2.413499999999887677e+02,2.413499999999887677e+02
2.462999999999898932e+02,2.412999999999887564e+02,2.412999999999887564e+02
2.462499999999898819e+02,2.412499999999887450e+02,2.412499999999887450e+02
2.461999999999898705e+02,2.411999999999887336e+02,2.411999999999887336e+02
2.461499999999898591e+02,2.411499999999887223e+02,2.411499999999887223e+02
2.460999999999898478e+02,2.410999999999887109e+02,2.410999999999887109e+02
2.460499999999898364e+02,2.410499999999886995e+02,2.410499999999886995e+02
2.459999999999898250e+02,2.409999999999886882e+02,2.409999999999886882e+02
2.459499999999898137e+02,2.409499999999886768e+02,2.409499999999886768e+02
2.458999999999898023e+02,2.408999999999886654e+02,2.408999999999886654e+02
2.458499999999897909e+02,2.408499999999886541e+02,2.408499999999886541e+02
2.457999999999897796e+02,2.407999999999886427e+02,2.407999999999886427e+02
2.457499999999897682e+02,2.407499999999886313e+02,2.407499999999886313e+02
2.456999999999897568e+02,2.406999999999886199e+02,2.406999999999886199e+02
2.456499999999897454e+02,2.406499999999886086e+02,2.406499999999886086e+02
2.455999999999897341e+02,2.405999999999885972e+02,2.405999999999885972e+02
2.455499999999897227e+02,2.405499999999885858e+02,2.405499999999885858e+02
2.454999999999897113e+02,2.404999999999885745e+02,2.404999999999885745e+02
2.454499999999897000e+02,2.404499999999885631e+02,2.404499999999885631e+02
2.453999999999896886e+02,2.403999999999885517e+02,2.403999999999885517e+02
2.453499999999896772e+02,2.403499999999885404e+02,2.403499999999885404e+02
2.452999999999896659e+02,2.402999999999885290e+02,2.402999999999885290e+02
2.452499999999896545e+02,2.402499999999885176e+02,2.402499999999885176e+02
2.451999999999896431e+02,2.401999999999885063e+02,2.401999999999885063e+02
2.451499999999896318e+02,2.401499999999884949e+02,2.401499999999884949e+02
2.450999999999896204e+02,2.400999999999884835e+02,2.400999999999884835e+02
2.450499999999896090e+02,2.400499999999884722e+02,2.400499999999884722e+02
2.449999999999895977e+02,2.399999999999884608e+02,2.399999999999884608e+02
2.449499999999895863e+02,2.399499999999884494e+02,2.399499999999884494e+02
2.448999999999895749e+02,2.398999999999884380e+02,2.398999999999884380e+02
2.448499999999895635e+02,2.398499999999884267e+02,2.398499999999884267e+02
2.447999999999895522e+02,2.397999999999884153e+02,2.397999999999884153e+02
2.447499999999895408e+02,2.397499999999884039e+02,2.397499999999884039e+02
2.446999999999895294e+02,2.396999999999883926e+02,2.396999999999883926e+02
2.446499999999895181e+02,2.396499999999883812e+02,2.396499999999883812e+02
2.445999999999895067e+02,2.395999999999883698e+02,2.395999999999883698e+02
2.445499999999894953e+02,2.395499999999883585e+02,2.395499999999883585e+02
2.444999999999894840e+02,2.394999999999883471e+02,2.394999999999883471e+02
2.444499999999894726e+02,2.394499999999883357e+02,2.394499999999883357e+02
2.443999999999894612e+02,2.393999999999883244e+02,2.393999999999883244e+02
2.443499999999894499e+02,2.393499999999883130e+02,2.393499999999883130e+02
2.442999999999894385e+02,2.392999999999883016e+02,2.392999999999883016e+02
2.442499999999894271e+02,2.392499999999882903e+02,2.392499999999882903e+02
2.441999999999894158e+02,2.391999999999882789e+02,2.391999999999882789e+02
2.441499999999894044e+02,2.391499999999882675e+02,2.391499999999882675e+02
2.440999999999893930e+02,2.390999999999882561e+02,2.390999999999882561e+02
2.440499999999893816e+02,2.390499999999882448e+02,2.390499999999882448e+02
2.439999999999893703e+02,2.389999999999882334e+02,2.389999999999882334e+02
2.439499999999893589e+02,2.389499999999882220e+02,2.389499999999882220e+02
2.438999999999893475e+02,2.388999999999882107e+02,2.388999999999882107e+02
2.438499999999893362e+02,2.388499999999881993e+02,2.388499999999881993e+02
2.437999999999893248e+02,2.387999999999881879e+02,2.387999999999881879e+02
2.437499999999893134e+02,2.387499999999881766e+02,2.387499999999881766e+02
2.436999999999893021e+02,2.386999999999881652e+02,2.386999999999881652e+02
2.436499999999892907e+02,2.386499999999881538e+02,2.386499999999881538e+02
2.435999999999892793e+02,2.385999999999881425e+02,2.385999999999881425e+02
2.435499999999892680e+02,2.385499999999881311e+02,2.385499999999881311e+02
2.434999999999892566e+02,2.384999999999881197e+02,2.384999999999881197e+02
2.434499999999892452e+02,2.384499999999881084e+02,2.384499999999881084e+02
2.433999999999892339e+02,2.383999999999880970e+02,2.383999999999880970e+02
2.433499999999892225e+02,2.383499999999880856e+02,2.383499999999880856e+02
2.432999999999892111e+02,2.382999999999880743e+02,2.382999999999880743e+02
2.432499999999891998e+02,2.382499999999880629e+02,2.382499999999880629e+02
2.431999999999891884e+02,2.381999999999880515e+02,2.381999999999880515e+02
2.431499999999891770e+02,2.381499999999880401e+02,2.381499999999880401e+02
2.430999999999891656e+02,2.380999999999880288e+02,2.380999999999880288e+02
2.430499999999891543e+02,2.380499999999880174e+02,2.380499999999880174e+02
2.429999999999891429e+02,2.379999999999880060e+02,2.379999999999880060e+02
2.429499999999891315e+02,2.379499999999879947e+02,2.379499999999879947e+02
2.428999999999891202e+02,2.378999999999879833e+02,2.378999999999879833e+02
2.428499999999891088e+02,2.378499999999879719e+02,2.378499999999879719e+02
2.427999999999890974e+02,2.377999999999879606e+02,2.377999999999879606e+02
2.427499999999890861e+02,2.377499999999879492e+02,2.377499999999879492e+02
2.426999999999890747e+02,2.376999999999879378e+02,2.376999999999879378e+02
2.426499999999890633e+02,2.376499999999879265e+02,2.376499999999879265e+02
2.425999999999890520e+02,2.375999999999879151e+02,2.375999999999879151e+02
2.425499999999890406e+02,2.375499999999879037e+02,2.375499999999879037e+02
2.424999999999890292e+02,2.374999999999878924e+02,2.374999999999878924e+02
2.424499999999890179e+02,2.374499999999878810e+02,2.374499999999878810e+02
2.423999999999890065e+02,2.373999999999878696e+02,2.373999999999878696e+02
2.423499999999889951e+02,2.373499999999878582e+02,2.373499999999878582e+02
2.422999999999889837e+02,2.372999999999878469e+02,2.372999999999878469e+02
2.422499999999889724e+02,2.372499999999878355e+02,2.372499999999878355e+02
2.421999999999889610e+02,2.371999999999878241e+02,2.371999999999878241e+02
2.421499999999889496e+02,2.371499999999878128e+02,2.371499999999878128e+02
2.420999999999889383e+02,2.370999999999878014e+02,2.370999999999878014e+02
2.420499999999889269e+02,2.370499999999877900e+02,2.370499999999877900e+02
2.419999999999889155e+02,2.369999999999877787e+02,2.369999999999877787e+02
2.419499999999889042e+02,2.369499999999877673e+02,2.369499999999877673e+02
2.418999999999888928e+02,2.368999999999877559e+02,2.368999999999877559e+02
2.418499999999888814e+02,2.368499999999877446e+02,2.368499999999877446e+02
2.417999999999888701e+02,2.367999999999877332e+02,2.367999999999877332e+02
2.417499999999888587e+02,2.367499999999877218e+02,2.367499999999877218e+02
2.416999999999888473e+02,2.366999999999877105e+02,2.366999999999877105e+02
2.416499999999888360e+02,2.366499999999876991e+02,2.366499999999876991e+02
2.415999999999888246e+02,2.365999999999876877e+02,2.365999999999876877e+02
2.415499999999888132e+02,2.365499999999876763e+02,2.365499999999876763e+02
2.414999999999888018e+02,2.364999999999876650e+02,2.364999999999876650e+02
2.414499999999887905e+02,2.364499999999876536e+02,2.364499999999876536e+02
2.413999999999887791e+02,2.363999999999876422e+02,2.363999999999876422e+02
2.413499999999887677e+02,2.363499999999876309e+02,2.363499999999876309e+02
2.412999999999887564e+02,2.362999999999876195e+02,2.362999999999876195e+02
2.412499999999887450e+02,2.362499999999876081e+02,2.362499999999876081e+02
2.411999999999887336e+02,2.361999999999875968e+02,2.361999999999875968e+02
2.411499999999887223e+02,2.361499999999875854e+02,2.361499999999875854e+02
2.410999999999887109e+02,2.360999999999875740e+02,2.360999999999875740e+02
2.410499999999886995e+02,2.360499999999875627e+02,2.360499999999875627e+02
2.409999999999886882e+02,2.359999999999875513e+02,2.359999999999875513e+02
2.409499999999886768e+02,2.359499999999875399e+02,2.359499999999875399e+02
2.408999999999886654e+02,2.358999999999875286e+02,2.358999999999875286e+02
2.408499999999886541e+02,2.358499999999875172e+02,2.358499999999875172e+02
2.407999999999886427e+02,2.357999999999875058e+02,2.357999999999875058e+02
2.407499999999886313e+02,2.357499999999874944e+02,2.357499999999874944e+02
2.406999999999886199e+02,2.356999999999874831e+02,2.356999999999874831e+02
2.406499999999886086e+02,2.356499999999874717e+02,2.356499999999874717e+02
2.405999999999885972e+02,2.355999999999874603e+02,2.355999999999874603e+02
2.405499999999885858e+02,2.355499999999874490e+02,2.355499999999874490e+02
2.404999999999885745e+02,2.354999999999874376e+02,2.354999999999874376e+02
2.404499999999885631e+02,2.354499999999874262e+02,2.354499999999874262e+02
2.403999999999885517e+02,2.353999999999874149e+02,2.353999999999874149e+02
2.403499999999885404e+02,2.353499999999874035e+02,2.353499999999874035e+02
2.402999999999885290e+02,2.352999999999873921e+02,2.352999999999873921e+02
2.402499999999885176e+02,2.352499999999873808e+02,2.352499999999873808e+02
2.401999999999885063e+02,2.351999999999873694e+02,2.351999999999873694e+02
2.401499999999884949e+02,2.351499999999873580e+02,2.351499999999873580e+02
2.400999999999884835e+02,2.350999999999873467e+02,2.350999999999873467e+02
2.400499999999884722e+02,2.350499999999873353e+02,2.350499999999873353e+02
2.399999999999884608e+02,2.349999999999873239e+02,2.349999999999873239e+02
2.399499999999884494e+02,2.349499999999873125e+02,2.349499999999873125e+02
2.398999999999884380e+02,2.348999999999873012e+02,2.348999999999873012e+02
2.398499999999884267e+02,2.348499999999872898e+02,2.348499999999872898e+02
2.397999999999884153e+02,2.347999999999872784e+02,2.347999999999872784e+02
2.397499999999884039e+02,2.347499999999872671e+02,2.347499999999872671e+02
2.396999999999883926e+02,2.346999999999872557e+02,2.346999999999872557e+02
2.396499999999883812e+02,2.346499999999872443e+02,2.346499999999872443e+02
2.395999999999883698e+02,2.345999999999872330e+02,2.345999999999872330e+02
2.395499999999883585e+02,2.345499999999872216e+02,2.345499999999872216e+02
2.394999999999883471e+02,2.344999999999872102e+02,2.344999999999872102e+02
2.394499999999883357e+02,2.344499999999871989e+02,2.344499999999871989e+02
2.393999999999883244e+02,2.343999999999871875e+02,2.343999999999871875e+02
2.393499999999883130e+02,2.343499999999871761e+02,2.343499999999871761e+02
2.392999999999883016e+02,2.342999999999871648e+02,2.342999999999871648e+02
2.392499999999882903e+02,2.342499999999871534e+02,2.342499999999871534e+02
2.391999999999882789e+02,2.341999999999871420e+02,2.341999999999871420e+02
2.391499999999882675e+02,2.341499999999871306e+02,2.341499999999871306e+02
2.390999999999882561e+02,2.340999999999871193e+02,2.340999999999871193e+02
2.390499999999882448e+02,2.340499999999871079e+02,2.340499999999871079e+02
2.389999999999882334e+02,2.339999999999870965e+02,2.339999999999870965e+02
2.389499999999882220e+02,2.339499999999870852e+02,2.339499999999870852e+02
2.388999999999882107e+02,2.338999999999870738e+02,2.338999999999870738e+02
2.388499999999881993e+02,2.338499999999870624e+02,2.338499999999870624e+02
2.387999999999881879e+02,2.337999999999870511e+02,2.337999999999870511e+02
2.387499999999881766e+02,2.337499999999870397e+02,2.337499999999870397e+02
2.386999999999881652e+02,2.336999999999870283e+02,2.336999999999870283e+02
2.386499999999881538e+02,2.336499999999870170e+02,2.336499999999870170e+02
2.385999999999881425e+02,2.335999999999870056e+02,2.335999999999870056e+02
2.385499999999881311e+02,2.335499999999869942e+02,2.335499999999869942e+02
2.384999999999881197e+02,2.334999999999869829e+02,2.334999999999869829e+02
2.384499999999881084e+02,2.334499999999869715e+02,2.334499999999869715e+02
2.383999999999880970e+02,2.333999999999869601e+02,2.333999999999869601e+02
2.383499999999880856e+02,2.333499999999869488e+02,2.333499999999869488e+02
2.382999999999880743e+02,2.332999999999869374e+02,2.332999999999869374e+02
2.382499999999880629e+02,2.332499999999869260e+02,2.332499999999869260e+02
2.381999999999880515e+02,2.331999999999869146e+02,2.331999999999869146e+02
2.381499999999880401e+02,2.331499999999869033e+02,2.331499999999869033e+02
2.380999999999880288e+02,2.330999999999868919e+02,2.330999999999868919e+02
2.380499999999880174e+02,2.330499999999868805e+02,2.330499999999868805e+02
2.379999999999880060e+02,2.329999999999868692e+02,2.329999999999868692e+02
2.379499999999879947e+02,2.329499999999868578e+02,2.329499999999868578e+02
2.378999999999879833e+02,2.328999999999868464e+02,2.328999999999868464e+02
2.378499999999879719e+02,2.328499999999868351e+02,2.328499999999868351e+02
2.377999999999879606e+02,2.327999999999868237e+02,2.327999999999868237e+02
2.377499999999879492e+02,2.327499999999868123e+02,2.327499999999868123e+02
2.376999999999879378e+02,2.326999999999868010e+02,2.326999999999868010e+02
2.376499999999879265e+02,2.326499999999867896e+02,2.326499999999867896e+02
2.375999999999879151e+02,2.325999999999867782e+02,2.325999999999867782e+02
2.375499999999879037e+02,2.325499999999867669e+02,2.325499999999867669e+02
2.374999999999878924e+02,2.324999999999867555e+02,2.324999999999867555e+02
2.374499999999878810e+02,2.324499999999867441e+02,2.324499999999867441e+02
2.373999999999878696e+02,2.323999999999867327e+02,2.323999999999867327e+02
2.373499999999878582e+02,2.323499999999867214e+02,2.323499999999867214e+02
2.372999999999878469e+02,2.322999999999867100e+02,2.322999999999867100e+02
2.372499999999878355e+02,2.322499999999866986e+02,2.322499999999866986e+02
2.371999999999878241e+02,2.321999999999866873e+02,2.321999999999866873e+02
2.371499999999878128e+02,2.321499999999866759e+02,2.321499999999866759e+02
2.370999999999878014e+02,2.320999999999866645e+02,2.320999999999866645e+02
2.370499999999877900e+02,2.320499999999866532e+02,2.320499999999866532e+02
2.369999999999877787e+02,2.319999999999866418e+02,2.319999999999866418e+02
2.369499999999877673e+02,2.319499999999866304e+02,2.319499999999866304e+02
2.368999999999877559e+02,2.318999999999866191e+02,2.318999999999866191e+02
2.368499999999877446e+02,2.318499999999866077e+02,2.318499999999866077e+02
2.367999999999877332e+02,2.317999999999865963e+02,2.317999999999865963e+02
2.367499999999877218e+02,2.317499999999865850e+02,2.317499999999865850e+02
2.366999999999877105e+02,2.316999999999865736e+02,2.316999999999865736e+02
2.366499999999876991e+02,2.316499999999865622e+02,2.316499999999865622e+02
2.365999999999876877e+02,2.315999999999865508e+02,2.315999999999865508e+02
2.365499999999876763e+02,2.315499999999865395e+02,2.315499999999865395e+02
2.364999999999876650e+02,2.314999999999865281e+02,2.314999999999865281e+02
2.364499999999876536e+02,2.314499999999865167e+02,2.314499999999865167e+02
2.363999999999876422e+02,2.313999999999865054e+02,2.313999999999865054e+02
2.363499999999876309e+02,2.313499999999864940e+02,2.313499999999864940e+02
2.362999999999876195e+02,2.312999999999864826e+02,2.312999999999864826e+02
2.362499999999876081e+02,2.312499999999864713e+02,2.312499999999864713e+02
2.361999999999875968e+02,2.311999999999864599e+02,2.311999999999864599e+02
2.361499999999875854e+02,2.311499999999864485e+02,2.311499999999864485e+02
2.360999999999875740e+02,2.310999999999864372e+02,2.310999999999864372e+02
2.360499999999875627e+02,2.310499999999864258e+02,2.310499999999864258e+02
2.359999999999875513e+02,2.309999999999864144e+02,2.309999999999864144e+02
2.359499999999875399e+02,2.309499999999864031e+02,2.309499999999864031e+02
2.358999999999875286e+02,2.308999999999863917e+02,2.308999999999863917e+02
2.358499999999875172e+02,2.308499999999863803e+02,2.308499999999863803e+02
2.357999999999875058e+02,2.307999999999863689e+02,2.307999999999863689e+02
2.357499999999874944e+02,2.307499999999863576e+02,2.307499999999863576e+02
2.356999999999874831e+02,2.306999999999863462e+02,2.306999999999863462e+02
2.356499999999874717e+02,2.306499999999863348e+02,2.306499999999863348e+02
2.355999999999874603e+02,2.305999999999863235e+02,2.305999999999863235e+02
2.355499999999874490e+02,2.305499999999863121e+02,2.305499999999863121e+02
2.354999999999874376e+02,2.304999999999863007e+02,2.304999999999863007e+02
2.354499999999874262e+02,2.304499999999862894e+02,2.304499999999862894e+02
2.353999999999874149e+02,2.303999999999862780e+02,2.303999999999862780e+02
2.353499999999874035e+02,2.303499999999862666e+02,2.303499999999862666e+02
2.352999999999873921e+02,2.302999999999862553e+02,2.302999999999862553e+02
2.352499999999873808e+02,2.302499999999862439e+02,2.302499999999862439e+02
2.351999999999873694e+02,2.301999999999862325e+02,2.301999999999862325e+02
2.351499999999873580e+02,2.301499999999862212e+02,2.301499999999862212e+02
2.350999999999873467e+02,2.300999999999862098e+02,2.300999999999862098e+02
2.350499999999873353e+02,2.300499999999861984e+02,2.300499999999861984e+02
2.349999999999873239e+02,2.299999999999861870e+02,2.299999999999861870e+02
2.349499999999873125e+02,2.299499999999861757e+02,2.299499999999861757e+02
2.348999999999873012e+02,2.298999999999861643e+02,2.298999999999861643e+02
2.348499999999872898e+02,2.298499999999861529e+02,2.298499999999861529e+02
2.347999999999872784e+02,2.297999999999861416e+02,2.297999999999861416e+02
2.347499999999872671e+02,2.297499999999861302e+02,2.297499999999861302e+02
2.346999999999872557e+02,2.296999999999861188e+02,2.296999999999861188e+02
2.346499999999872443e+02,2.296499999999861075e+02,2.296499999999861075e+02
2.345999999999872330e+02,2.295999999999860961e+02,2.295999999999860961e+02
2.345499999999872216e+02,2.295499999999860847e+02,2.295499999999860847e+02
2.344999999999872102e+02,2.294999999999860734e+02,2.294999999999860734e+02
2.344499999999871989e+02,2.294499999999860620e+02,2.294499999999860620e+02
2.343999999999871875e+02,2.293999999999860506e+02,2.293999999999860506e+02
2.343499999999871761e+02,2.293499999999860393e+02,2.293499999999860393e+02
2.342999999999871648e+02,2.292999999999860279e+02,2.292999999999860279e+02
2.342499999999871534e+02,2.292499999999860165e+02,2.292499999999860165e+02
2.341999999999871420e+02,2.291999999999860052e+02,2.291999999999860052e+02
2.341499999999871306e+02,2.291499999999859938e+02,2.291499999999859938e+02
2.340999999999871193e+02,2.290999999999859824e+02,2.290999999999859824e+02
2.340499999999871079e+02,2.290499999999859710e+02,2.290499999999859710e+02
2.339999999999870965e+02,2.289999999999859597e+02,2.289999999999859597e+02
2.339499999999870852e+02,2.289499999999859483e+02,2.289499999999859483e+02
2.338999999999870738e+02,2.288999999999859369e+02,2.288999999999859369e+02
2.338499999999870624e+02,2.288499999999859256e+02,2.288499999999859256e+02
2.337999999999870511e+02,2.287999999999859142e+02,2.287999999999859142e+02
2.337499999999870397e+02,2.287499999999859028e+02,2.287499999999859028e+02
2.336999999999870283e+02,2.286999999999858915e+02,2.286999999999858915e+02
2.336499999999870170e+02,2.286499999999858801e+02,2.286499999999858801e+02
2.335999999999870056e+02,2.285999999999858687e+02,2.285999999999858687e+02
2.335499999999869942e+02,2.285499999999858574e+02,2.285499999999858574e+02
2.334999999999869829e+02,2.284999999999858460e+02,2.284999999999858460e+02
2.334499999999869715e+02,2.284499999999858346e+02,2.284499999999858346e+02
2.333999999999869601e+02,2.283999999999858233e+02,2.283999999999858233e+02
2.333499999999869488e+02,2.283499999999858119e+02,2.283499999999858119e+02
2.332999999999869374e+02,2.282999999999858005e+02,2.282999999999858005e+02
2.332499999999869260e+02,2.282499999999857891e+02,2.282499999999857891e+02
2.331999999999869146e+02,2.281999999999857778e+02,2.281999999999857778e+02
2.331499999999869033e+02,2.281499999999857664e+02,2.281499999999857664e+02
2.330999999999868919e+02,2.280999999999857550e+02,2.280999999999857550e+02
2.330499999999868805e+02,2.280499999999857437e+02,2.280499999999857437e+02
2.329999999999868692e+02,2.279999999999857323e+02,2.279999999999857323e+02
2.329499999999868578e+02,2.279499999999857209e+02,2.279499999999857209e+02
2.328999999999868464e+02,2.278999999999857096e+02,2.278999999999857096e+02
2.328499999999868351e+02,2.278499999999856982e+02,2.278499999999856982e+02
2.327999999999868237e+02,2.277999999999856868e+02,2.277999999999856868e+02
2.327499999999868123e+02,2.277499999999856755e+02,2.277499999999856755e+02
2.326999999999868010e+02,2.276999999999856641e+02,2.276999999999856641e+02
