mag_x (uT),mag_y (uT),mag_z (uT)
3.317635321626673317e+01,-1.822452911227839464e-02,3.639338897419103347e+01
3.318146749196742462e+01,-6.063650853037796939e-02,3.622499589308999646e+01
3.326274432714363627e+01,-8.349344122667662349e-02,3.628999858412628043e+01
3.308339641753118343e+01,-1.772725890518341008e-02,3.612020802851971979e+01
3.304099953284213598e+01,4.188124398726243008e-02,3.646929931125765734e+01
3.316896513378200950e+01,-3.121592384408631952e-03,3.618227615908206474e+01
3.325922127704723863e+01,-2.154519458952197999e-02,3.635314139711991288e+01
3.312528410295286108e+01,9.433315850328782837e-02,3.629345843444178143e+01
3.306997252914769092e+01,1.494864415430118554e-01,3.614523561588854506e+01
3.293350580267885874e+01,-3.787200665586243353e-02,3.626599444324263999e+01
3.336397578980972867e+01,4.042646350445366910e-02,3.621300929937493152e+01
3.316098439714933477e+01,9.727569705201238696e-04,3.622999204879036483e+01
3.313082751874037513e+01,1.087630774780940501e-01,3.612168066385545018e+01
3.327098123496521964e+01,1.052689872689729217e-02,3.625747466526360796e+01
3.300561609114690498e+01,-1.728678347575861585e-01,3.602297832000920152e+01
3.301477568363873871e+01,7.245218119711716032e-02,3.655861624906114571e+01
3.303080896371556463e+01,1.078411089815991125e-01,3.614382318377806058e+01
3.312100703073144814e+01,9.480561173377483053e-02,3.636797586482250466e+01
3.314903620718207122e+01,1.410513686974056435e-01,3.622230150978189300e+01
3.302435753310105326e+01,-2.654303353780059285e-02,3.622060115716762141e+01
3.327877024740205059e+01,-1.342550480856523620e-01,3.622154909048303750e+01
3.323920973537482837e+01,1.332462502441778274e-01,3.626985797521564336e+01
3.310078364821530528e+01,-7.444556172897981439e-02,3.651768691648263854e+01
3.299179206664247488e+01,-1.060362861720989952e-01,3.638602922728381373e+01
3.319465594366523931e+01,-3.240049439086085253e-02,3.629331533546472599e+01
3.323035828287605398e+01,8.929762170633009921e-02,3.642643079674888185e+01
3.327906951318475848e+01,-3.854464966190820907e-02,3.623862619482045488e+01
3.305081243995230267e+01,1.929442107918824534e-01,3.631334562352245143e+01
3.307911363832908336e+01,5.646809564513945168e-02,3.621330751492098443e+01
3.310767037811893942e+01,-9.943842580245082496e-02,3.611399329432661176e+01
3.319956754719026293e+01,-5.749611601228762914e-02,3.615475028224314968e+01
3.315183395600749350e+01,3.402636549832280255e-02,3.631254965612000518e+01
3.313379143450359265e+01,1.704168916145264168e-02,3.629890464891121127e+01
3.314202154525057864e+01,1.977652188705981626e-02,3.604487711382349602e+01
3.300350746025330295e+01,-9.677358057115136025e-03,3.634617423661128299e+01
3.338749859628104844e+01,-7.906203665188585306e-02,3.650895316151023451e+01
3.309967828202023554e+01,-8.681773778432516631e-02,3.616848607639112601e+01
3.334667838433541220e+01,5.695385595754590830e-02,3.644178632832138476e+01
3.325698508738113901e+01,-4.249518858380779696e-02,3.631590574815545125e+01
3.302423405195914086e+01,-1.944656540127697938e-02,3.633552147185569936e+01
3.302227108703510794e+01,4.489148573983955254e-02,3.628849330175569321e+01
3.306278286856004200e+01,1.095595410497149924e-01,3.627783132421463108e+01
3.321051648595737049e+01,-7.310938075221051768e-02,3.612198384307842502e+01
3.325582525000989875e+01,-6.102052491130474654e-02,3.626062615478881668e+01
3.313339567477131453e+01,1.732051713826380235e-01,3.615951202649699781e+01
3.309368263265410803e+01,1.399597267799332079e-01,3.620728696122093737e+01
3.299570536477224181e+01,1.674256505344100532e-01,3.631265629664591899e+01
3.308023905050823998e+01,6.545801824247848844e-02,3.621806332165940745e+01
3.303776146767242494e+01,1.590067392279864988e-01,3.641740757809562723e+01
3.305525154446949898e+01,7.457537303805104878e-02,3.612633747977374554e+01
3.329324263431156794e+01,-3.329710664664476544e-02,3.635441588926623524e+01
3.298801464478563616e+01,1.097816673123699904e-02,3.639813864829103807e+01
3.313099403007303323e+01,-6.748107822887809693e-02,3.631549121805127101e+01
3.320308512500752585e+01,7.208311462259882341e-02,3.624426500534363527e+01
3.313932406087901228e+01,1.759808703661265294e-01,3.634949322911798220e+01
3.310015032615256558e+01,-1.157754073706206664e-02,3.622470142162304541e+01
3.303500146805582460e+01,-3.404410231276418231e-02,3.613220914989068433e+01
3.321823619348657530e+01,1.024956722345319454e-02,3.634408949965835234e+01
3.321762610671771654e+01,-1.521062174261774425e-01,3.635681233673314239e+01
3.309395638038176202e+01,2.685856013762876957e-02,3.633428969402109487e+01
3.301766557013557701e+01,-1.726714771278423100e-02,3.620189651004319131e+01
3.317240341441241469e+01,-1.116497370399184563e-01,3.621023395816455803e+01
3.296210056273979916e+01,-9.556333345747794472e-02,3.633935232491228362e+01
3.305862595169393359e+01,-3.605917967140790520e-02,3.611723844755447033e+01
3.316541779071391005e+01,-1.743331518432059135e-01,3.622657355788125244e+01
3.317902992325689837e+01,-1.993460034043010309e-01,3.619582380889900008e+01
3.323511320626248988e+01,8.671852391112684633e-02,3.631461648673181486e+01
3.303787794270630229e+01,1.588375396901766379e-01,3.623637357720322427e+01
3.310193927788412793e+01,-9.434667201870153286e-02,3.630856812963142488e+01
3.338296073922874285e+01,-6.869111690313152441e-02,3.620111184735341681e+01
3.326752212659044972e+01,-4.281224431158370258e-02,3.628108585036332556e+01
3.315167413262057750e+01,-3.586639698773871204e-02,3.631434387643240314e+01
3.323613966881414683e+01,4.045171534549490966e-02,3.636171861801572192e+01
3.316980889520942810e+01,2.503290321353364711e-01,3.616208246491744660e+01
3.324479545085173982e+01,-1.646550854375649145e-02,3.627449820999991204e+01
3.308037834269401145e+01,1.587179549298135817e-02,3.624520175609041672e+01
3.315394819561775108e+01,-6.029680121738080489e-03,3.620617654644906480e+01
3.323451069860097817e+01,-8.386956181109517239e-02,3.630015560315011669e+01
3.309956593004871905e+01,-3.521327080039679536e-02,3.638342239852553206e+01
3.304872908224353978e+01,1.231134790109355281e-01,3.603865648861071236e+01
3.308399894073178871e+01,1.247817538397681808e-01,3.640687425076478689e+01
3.305548577227246909e+01,-1.852295962093897241e-01,3.618549708544274068e+01
3.299970422985776963e+01,-1.184092020910150478e-01,3.604953483907794265e+01
3.316306459773151261e+01,3.287679454963578912e-02,3.629117598704861791e+01
3.337477984240331352e+01,5.852454180276284168e-02,3.619026535427497038e+01
3.307258097091423821e+01,-2.751572709236751665e-03,3.637380730575468135e+01
3.296693035992174003e+01,-1.915378186016494441e-02,3.621384754242110660e+01
3.319707878278776292e+01,8.573712494858969080e-02,3.627488111059555109e+01
3.299968253497242898e+01,1.286292027161831976e-02,3.633962146783697023e+01
3.319027689467348807e+01,1.421611330820885533e-01,3.621175158602113697e+01
3.318633961120391973e+01,-1.146960881590259468e-01,3.630997938343944043e+01
3.315718879855475620e+01,4.836282564030075504e-02,3.633100753388749382e+01
3.308526917077614371e+01,9.828117379708373180e-02,3.626994660555548222e+01
3.310892519771814335e+01,-6.021751471299152669e-02,3.619422267658833192e+01
3.317653646775848841e+01,-1.067760027937014605e-01,3.618493360215354926e+01
3.304099598677834848e+01,-9.854952710674866334e-03,3.623535251367848531e+01
3.306676748520864351e+01,-7.637861116979308140e-02,3.627186384909813910e+01
3.303629341242781692e+01,7.416484289063557910e-03,3.620395265173692678e+01
3.298048088168482650e+01,-3.361716373920079631e-02,3.613510324328564138e+01
3.319386983198140939e+01,6.826824107793295904e-02,3.619054093400666972e+01
3.304806079012750786e+01,1.902570317742170725e-02,3.622658549356746249e+01
