mag_x (uT),mag_y (uT),mag_z (uT)
3.303857187380607030e+01,-5.092406907614667466e-02,3.633044815882902867e+01
3.315211248349408635e+01,-2.560444688893128914e-02,3.611917577629391474e+01
3.328579972956983113e+01,-1.136811466767677914e-01,3.628410919403583534e+01
3.295702262851745701e+01,-3.055924433286093603e-02,3.623652607489883337e+01
3.302627066348323126e+01,4.933809298735818832e-02,3.635254958383260515e+01
3.308165077359294060e+01,1.071195426278961638e-01,3.626631538955127354e+01
3.326384480618286688e+01,-3.203985646264356085e-02,3.628096548299452451e+01
3.321074075571112871e+01,-2.318297419503611775e-02,3.645421831493152354e+01
3.301711775340488941e+01,5.424662611748538865e-02,3.615171841311768475e+01
3.312942329423566434e+01,-1.416940189430414276e-01,3.613491699234588594e+01
3.313127834163378793e+01,-2.837941991426375932e-01,3.638677988470298175e+01
3.327500294262992497e+01,-4.184712471896118689e-03,3.653501925463569222e+01
3.309238860750440381e+01,-6.170121165923973111e-02,3.613643725140055096e+01
3.299538908115034985e+01,6.967228402620970207e-02,3.640597466257020898e+01
3.290799155776326046e+01,-1.329061856759320148e-01,3.638462592710452981e+01
3.305407487554099077e+01,1.309002908439501345e-01,3.651131219350203594e+01
3.324542800564478995e+01,1.228104968865731533e-01,3.616264070473093994e+01
3.303892684547687253e+01,1.222860990300368988e-01,3.628447106174617431e+01
3.328933515229856965e+01,-8.896031245412638899e-02,3.639909206637773309e+01
3.299566357151895346e+01,1.074211155927243255e-01,3.637711556023349857e+01
3.305291737327122803e+01,-8.671629097079994186e-02,3.634852325280202479e+01
3.318565727448714142e+01,8.885792972753643257e-03,3.631225346887799788e+01
3.317607045412359668e+01,-2.502427872122372707e-02,3.616043738686946085e+01
3.294462235223670632e+01,-1.585251147204809197e-01,3.629093145868275627e+01
3.318331560635768085e+01,7.938477567650465902e-03,3.619650565656503005e+01
3.319511914814560072e+01,-6.049405510621894827e-02,3.621638546234466105e+01
3.302655732978656289e+01,1.210498371532482270e-01,3.629222569578372770e+01
3.294944543276453430e+01,-1.693703433285265736e-01,3.616962681253326650e+01
3.312126421811463217e+01,9.755743928386256814e-02,3.619283197212534731e+01
3.317386676920740030e+01,8.843670076579301584e-03,3.633472275219322256e+01
3.319825412365032236e+01,-6.181460434784784991e-02,3.635289226220342584e+01
3.311063830413063869e+01,6.747334102096673447e-02,3.639110667471918248e+01
3.306981988135913753e+01,-5.381046645447925582e-03,3.632837593832730505e+01
3.315911265881565839e+01,1.046517659286891055e-01,3.628069174204996017e+01
3.311993780211479077e+01,-1.460464784485815681e-01,3.634185170955294097e+01
3.311347970994702195e+01,1.631280478011948309e-01,3.642409943415444928e+01
3.300389692879898007e+01,-3.221665283355681364e-01,3.638962901867612487e+01
3.316412632034285934e+01,-1.243450823285108947e-01,3.624600071672705326e+01
3.326108509681627368e+01,-1.850703540726203120e-02,3.617661184499910831e+01
3.313830266926771628e+01,4.467303034467240419e-02,3.611233555387979521e+01
3.317226970742368053e+01,-1.378894564002741963e-01,3.636834725768557774e+01
3.298277573005014318e+01,1.880625043081862180e-01,3.621500420010539045e+01
3.318750327580970350e+01,1.253619779263815716e-02,3.627351123171892056e+01
3.318444636603283726e+01,-8.287052379693807258e-02,3.623026246178622500e+01
3.315966562011912089e+01,2.512416255969167067e-01,3.641628408959888219e+01
3.320310498198168148e+01,-1.645463224752918563e-01,3.621131866990550208e+01
3.297145808052573557e+01,4.634819963226559369e-02,3.636806586070460412e+01
3.304227641470991017e+01,-6.550766277717959274e-02,3.634473377826989804e+01
3.296914317786142590e+01,-1.116241785640078449e-01,3.653305043783484507e+01
3.302418392872471031e+01,1.107423597813984861e-01,3.604028702613077684e+01
3.328096021793554371e+01,-6.116508789401157303e-02,3.623072120073426561e+01
3.327895865203502979e+01,-3.629942842431159444e-02,3.627208743304422711e+01
3.316327890988108607e+01,9.121023630089274137e-02,3.622981648976680447e+01
3.322754028980671848e+01,1.157276760696962364e-01,3.636203224265165801e+01
3.311474658237099078e+01,-1.552719924790934847e-01,3.616011959855435975e+01
