gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.849887088485636748e+06,4.656215500218707137e+06,3.287196940609748475e+06,-5.815811292602703075e-02,1.187303003793006156e-02,-6.194685506708113437e-02
-2.849880134911961388e+06,4.656203156195044518e+06,3.287181288885924965e+06,-1.707615707512199002e-02,3.834535668950075221e-02,1.027018428577713104e-02
-2.849885398760339245e+06,4.656221054418204352e+06,3.287194031835984904e+06,-2.402612670733754452e-02,7.316499444989448681e-03,1.822378463580586611e-02
-2.849884959069744218e+06,4.656215602176159620e+06,3.287177983650355134e+06,-4.551708388222100443e-02,-1.784170866757268589e-02,8.999377516415828226e-02
-2.849892197266375180e+06,4.656211470348218456e+06,3.287185679045688827e+06,-2.380435361506442332e-02,5.590035626740394448e-02,-9.872789841433343011e-03
-2.849882188483048230e+06,4.656207471822081134e+06,3.287197107772025745e+06,1.950290776766091388e-02,6.921829413142829845e-03,-3.235838701357888342e-02
-2.849888677647907287e+06,4.656212390071550384e+06,3.287196267752484884e+06,-4.092175150078021517e-02,-2.333623684050389890e-02,1.884839637951299385e-02
-2.849888333089193795e+06,4.656218617486863397e+06,3.287190871338482946e+06,9.689319510807943570e-02,-7.796442300073634646e-02,-5.608763517159071066e-02
-2.849879716429197695e+06,4.656219683257753961e+06,3.287180525359353516e+06,-1.707517097007304682e-02,8.616131358361105164e-02,4.840407975206842406e-02
-2.849892742607558612e+06,4.656214088267098181e+06,3.287191121881824918e+06,6.361546009978480539e-04,3.984571170487563596e-02,-7.225186701893868309e-03
-2.849885225509324577e+06,4.656210303207772784e+06,3.287183232072258368e+06,-6.482699169615012413e-02,-3.396772606281074115e-03,4.760150053554745159e-03
-2.849895592986166943e+06,4.656213912333481945e+06,3.287184403178491164e+06,-5.987533152324112096e-02,-6.329462846387776120e-02,-1.561416773770008676e-02
-2.849895140998240560e+06,4.656211596024108119e+06,3.287198222064837348e+06,-2.042774186014868765e-02,9.922518612855858039e-03,4.966791023417261447e-02
-2.849886258166380227e+06,4.656211372695968486e+06,3.287176831446520519e+06,-4.064988278268254901e-02,9.006217505924438149e-02,2.269624582854194370e-02
-2.849884967296038754e+06,4.656205898800418712e+06,3.287194813261288684e+06,-4.723389887287288147e-02,-1.964984275649653191e-03,-2.865188607109031213e-02
-2.849879864125975873e+06,4.656210639524711296e+06,3.287191097139482852e+06,-2.360140917496344679e-02,-7.787676821191254206e-02,-7.276278406536511312e-02
-2.849886537674414460e+06,4.656216898857668042e+06,3.287198996107462794e+06,-4.434022641742927599e-04,2.551028404391244078e-02,-2.275259326927416004e-02
-2.849889443036145531e+06,4.656207842165987939e+06,3.287182544395995326e+06,2.086873208653852729e-02,6.634763082714169834e-03,-1.081433075177306580e-01
-2.849886107378837653e+06,4.656209655654521659e+06,3.287188878403521609e+06,-3.029937461231443918e-02,2.656107974705708072e-03,8.292711918033085494e-02
-2.849889526193732396e+06,4.656208419619955122e+06,3.287198460506437812e+06,7.008654246507817209e-03,3.505847012938622526e-02,1.849846805798983224e-02
-2.849882753690144513e+06,4.656212307174446061e+06,3.287197012614444830e+06,-4.738521456920924413e-02,-2.567272182775341693e-02,3.347963785073420490e-02
-2.849894327356977854e+06,4.656206140783693641e+06,3.287188467213880736e+06,2.323923054147270309e-02,-4.592565300615808477e-02,3.733714312568786609e-02
-2.849882105920158327e+06,4.656211518419201486e+06,3.287194833287421148e+06,2.386433897607843913e-02,-1.607512218420381611e-02,-2.313826383099829367e-03
-2.849879725631525274e+06,4.656213217893649824e+06,3.287182042502937373e+06,9.463838293997349493e-03,-5.906687024141576633e-03,-4.766143330929385052e-02
-2.849879106091141701e+06,4.656212072643913329e+06,3.287195930743640754e+06,-8.622868185902391250e-03,5.933071079916252266e-03,-8.262666723449434147e-02
-2.849896994033742230e+06,4.656211460928354412e+06,3.287188689571269322e+06,-3.665444279171770764e-02,-5.395085760556318777e-02,-4.634918142215358611e-02
-2.849890614318380132e+06,4.656215254731970839e+06,3.287202906644579954e+06,4.622379987850958744e-02,4.269602348420740295e-02,-2.217282895497198550e-02
-2.849884753065011930e+06,4.656220072512971237e+06,3.287188896902356762e+06,3.019101875017523792e-02,1.658607411850293242e-02,4.812911443085598345e-02
-2.849879715635070577e+06,4.656214078925972804e+06,3.287197742272272706e+06,-3.694824340033218968e-02,-1.122558631324395151e-01,-2.575169264100300205e-03
-2.849884423373148311e+06,4.656214553531256504e+06,3.287173753203283064e+06,3.121294270846864533e-02,-8.075865359578755787e-02,7.822014116378696313e-02
-2.849888298582824878e+06,4.656213697307010181e+06,3.287204612780002877e+06,4.579115237147581702e-02,6.309462098531695706e-02,-3.904817829533860363e-02
-2.849880262508613523e+06,4.656209266146556474e+06,3.287194919680135325e+06,8.083263136781871023e-04,-8.734115172936812721e-02,5.655096846527740695e-02
-2.849886089541585185e+06,4.656206824387490749e+06,3.287194374736269005e+06,-2.919113512420543153e-03,-1.865726838559272557e-02,4.705054799933577198e-02
-2.849893954285116401e+06,4.656211886854840443e+06,3.287192962075540796e+06,-8.612821281987774816e-03,-8.896529820533578825e-03,5.533066972663493177e-02
-2.849887550412976183e+06,4.656216034052761272e+06,3.287187155161665287e+06,6.585173315416424644e-02,1.599752410007084652e-02,1.211735155542707082e-02
-2.849888412638220470e+06,4.656211469574178569e+06,3.287196601230172906e+06,3.017964932804410166e-02,5.639894959338530994e-02,-7.538698449228442566e-02
-2.849883683536408469e+06,4.656207787554977462e+06,3.287180778395566158e+06,-1.058877015458270787e-01,-2.767758844994386291e-02,-3.073361924352226854e-03
-2.849882192400256637e+06,4.656208377916004509e+06,3.287179220628133975e+06,-1.901978490508111214e-02,1.002423372534823609e-01,-8.071389214993350547e-02
-2.849889637504704297e+06,4.656207707673862576e+06,3.287185667885423172e+06,3.775693556558591679e-02,6.225777651408673230e-02,1.110572761855994489e-01
-2.849876910210551694e+06,4.656214810807468370e+06,3.287190379746374208e+06,3.134266964259085908e-02,-4.239184557482345711e-02,-1.708887157119721653e-02
-2.849885173600632697e+06,4.656209276243495755e+06,3.287199108320111874e+06,-1.004619714589662788e-02,2.341448391539313612e-02,1.877592720538597340e-02
-2.849878601427461486e+06,4.656218857521289028e+06,3.287192757437061984e+06,7.175662654224111703e-02,7.693054155442012598e-02,3.719346394552199182e-03
-2.849886037905947771e+06,4.656208610806055367e+06,3.287181497396601830e+06,-9.378668639452900080e-02,1.492692965734469281e-02,-1.011613090138748644e-01
-2.849883672861191444e+06,4.656212017638951540e+06,3.287188441167711746e+06,4.600725729454150509e-02,-1.382817678446958756e-02,6.212906414217992529e-02
-2.849884872840497643e+06,4.656210256772156805e+06,3.287180991156348027e+06,-2.822748287525969277e-02,-5.886996352806516536e-02,-1.050184388387212508e-01
-2.849885978461399209e+06,4.656212561516807415e+06,3.287182454672426917e+06,3.269227470754442616e-02,7.413236886821948646e-02,-4.692738685566565787e-02
-2.849885662367512938e+06,4.656213609245132655e+06,3.287192454863226041e+06,6.501674668238729971e-02,1.453117694262192998e-02,1.110110605833494399e-02
-2.849889395441692788e+06,4.656217107697045431e+06,3.287194266106482130e+06,7.207384479514615527e-02,-2.591846361654936634e-02,1.306649691246382188e-02
-2.849883117901772726e+06,4.656213596226240508e+06,3.287192216363045853e+06,2.955035355513668457e-02,-7.425708394535747436e-02,2.500123325813173938e-02
-2.849876626614000648e+06,4.656216607138831168e+06,3.287184863686856348e+06,-6.629531350000549515e-03,-1.172374469993405638e-02,-4.893341841665356517e-02
-2.849888075843002647e+06,4.656216619572346099e+06,3.287196884364420082e+06,-9.017950599958944602e-02,-5.193610136162780250e-03,-4.479744187206544104e-02
-2.849892935922990087e+06,4.656210421604186296e+06,3.287179577577079646e+06,9.583761623871953073e-02,-1.419882087438200519e-02,-6.124470009150728006e-02
-2.849889117542982567e+06,4.656215257645501755e+06,3.287188178194548935e+06,7.481175043799444604e-03,-4.976512375667430099e-02,4.123988252334192389e-02
-2.849889335181000642e+06,4.656212310472788289e+06,3.287199941740211099e+06,4.029496585148557158e-02,8.377128473363479669e-03,5.258737849418086523e-03
-2.849888815581993200e+06,4.656210820153179578e+06,3.287180976886830758e+06,3.100799171909961183e-02,3.958178063958819708e-03,-5.117379852657005096e-02
-2.849888297127067577e+06,4.656207356499084271e+06,3.287185809828124009e+06,4.503954746543237242e-02,-3.578061495435078815e-02,3.939707451800459476e-02
-2.849895074769657571e+06,4.656209613086797297e+06,3.287180019706589170e+06,-2.768031212954213602e-02,-7.016267661976750836e-02,-4.351296137741151454e-02
-2.849883739923968446e+06,4.656217756326392293e+06,3.287197699653399643e+06,6.198050501756258157e-02,2.025797236668131981e-02,-4.309620263384891792e-02
-2.849892359142432921e+06,4.656218403156992979e+06,3.287185586722907610e+06,-4.977356133500749485e-02,-2.877986369638588227e-02,-5.760103200670568108e-02
-2.849891501639117021e+06,4.656209252890233882e+06,3.287191315628683660e+06,4.043687200499591905e-02,5.522932027827850976e-02,6.792196116117042715e-02
-2.849887761827646755e+06,4.656211832466710359e+06,3.287202062835794874e+06,5.484628497697498217e-02,-5.397119496734634203e-02,2.302110417159547451e-02
-2.849886337389487773e+06,4.656205493684943765e+06,3.287187038555183448e+06,-4.161555391802606446e-02,-1.017870867565507167e-02,-4.588202975416040552e-02
-2.849889447343989275e+06,4.656215041073680855e+06,3.287182926670095418e+06,6.987249242266471705e-02,1.538358424144563655e-02,-4.581512290677246246e-02
-2.849887101329755504e+06,4.656216248434755020e+06,3.287185765542950481e+06,1.277476039928057694e-01,-5.997720338593678924e-02,-9.046861414018902980e-02
-2.849895457525617909e+06,4.656215099419391714e+06,3.287187939535154030e+06,-2.308528179724859963e-02,-4.811977283630231028e-02,-4.299337243237858625e-02
-2.849887963388531934e+06,4.656216066363589838e+06,3.287191335396078881e+06,-4.197235078083034338e-02,-4.511579714847694517e-02,-3.906606009616117592e-02
-2.849885181425208692e+06,4.656227549845252186e+06,3.287194122417388484e+06,-3.568087027552909601e-02,7.190744087486508618e-02,-3.895768205250015048e-02
-2.849887384540750179e+06,4.656216177783482708e+06,3.287184300706611015e+06,-4.788378907585377764e-02,-6.100758205962464320e-02,1.449332728922521178e-02
-2.849885423253544141e+06,4.656215683879666962e+06,3.287193502504928969e+06,1.688113638990015875e-02,3.360266670330076116e-02,1.006449086470120186e-02
-2.849877686200810131e+06,4.656220312591500580e+06,3.287194045563991182e+06,-4.684650799666341230e-03,-3.679899829155020702e-02,3.044976088735376271e-02
-2.849882084114715923e+06,4.656215912047625519e+06,3.287194882631400134e+06,-4.615554353226528767e-03,6.750131503461798133e-02,-9.591557860656933776e-02
-2.849888510803884827e+06,4.656218820497537032e+06,3.287192889189321082e+06,-8.221360504223530763e-02,-4.250808408692133278e-02,-1.106493002990066588e-02
-2.849877414483159315e+06,4.656217112583362497e+06,3.287192239768342581e+06,-3.511646200619322061e-02,-2.830554805558706862e-03,-4.728210637100206670e-02
-2.849891549662769772e+06,4.656214918750596233e+06,3.287184412491427734e+06,7.556921706252624389e-03,-9.050781506895077709e-04,5.322404559694569187e-02
-2.849889446987891104e+06,4.656219162647194229e+06,3.287188770539749414e+06,5.176650459105890979e-03,-8.482604312673813762e-02,-7.531663272393980535e-02
-2.849884994884982705e+06,4.656216599782471545e+06,3.287186679495989345e+06,2.839933115255612994e-03,6.967236926355206694e-02,3.261870153824512203e-02
-2.849881057386775035e+06,4.656213649490606971e+06,3.287187569054699503e+06,-7.678186169820221292e-03,6.141006324771561276e-02,2.784898056275014397e-02
-2.849888014101599809e+06,4.656213529035938904e+06,3.287175933496096637e+06,1.208450396076429269e-03,1.940743359184122097e-03,-8.933198190267733693e-03
-2.849882163152797148e+06,4.656205466663323343e+06,3.287187986343847122e+06,4.135294624566152044e-02,1.427548301885380594e-02,-1.540837450949280978e-02
-2.849888209208912216e+06,4.656220978663879447e+06,3.287180565129734576e+06,-1.253201182361519429e-02,-3.986319833892631309e-02,-2.443754837419170184e-02
-2.849885831414767541e+06,4.656212390198705718e+06,3.287191222089521587e+06,5.099766875643310660e-02,-6.034387669246316088e-02,2.289490140917700700e-02
-2.849892817442784552e+06,4.656217650992704555e+06,3.287188053134129848e+06,-3.915347051238717013e-02,7.799400299652238522e-02,2.724702187793594590e-02
-2.849883725153809879e+06,4.656217008809325285e+06,3.287187131141475402e+06,3.839417171857032601e-02,5.274843906353648276e-02,-8.140967269494134295e-02
-2.849901748538473155e+06,4.656214734199278057e+06,3.287180412548034918e+06,-2.066091947081355462e-02,1.004548610229122896e-01,7.889564980229879509e-02
-2.849887185233592521e+06,4.656206530372911133e+06,3.287193208350765053e+06,-8.471667349490814847e-02,7.864646837622221720e-02,2.254050165242201670e-02
-2.849882975141749717e+06,4.656207382224160247e+06,3.287190970420219935e+06,3.384093236553142869e-02,-1.082864567860752350e-03,7.683301227588489046e-02
-2.849890965797949582e+06,4.656216782953510061e+06,3.287189422303126194e+06,-1.982428283810829667e-02,-9.721656247095119066e-03,5.586798244361443344e-02
-2.849895649233947974e+06,4.656210749213775620e+06,3.287206042689287104e+06,-2.490848759595077136e-02,2.815374053320518141e-02,-7.690174832707033677e-03
-2.849881471620058175e+06,4.656211169549122453e+06,3.287192949234397616e+06,9.843174303186574825e-02,5.376994522335873383e-02,-8.752630268045549777e-02
-2.849880577641280834e+06,4.656213582560145296e+06,3.287193334961869754e+06,-4.345636252341489314e-02,6.051174465664056756e-02,2.452392649292345697e-02
-2.849886094107341953e+06,4.656219614033836871e+06,3.287174764870007988e+06,2.711127148275039450e-02,-4.046453329698966594e-02,-1.925895080475922491e-02
-2.849888173931028228e+06,4.656217887788530439e+06,3.287187982784475666e+06,6.219149764287976168e-02,-6.346055501330233328e-02,-4.591146030817280788e-02
-2.849882417416598648e+06,4.656216940340849571e+06,3.287196341804258060e+06,1.113650356219841181e-02,6.223632486290653354e-03,1.061366777659966953e-01
-2.849884869353286456e+06,4.656213542563971132e+06,3.287189330642509274e+06,3.263338865277439632e-02,-5.345762335900115098e-02,-2.113763626342861357e-02
-2.849882780314743984e+06,4.656216231701486744e+06,3.287184419048272073e+06,-3.499702145360674560e-02,3.244706632782662359e-02,1.520922423220880462e-02
-2.849891183915629983e+06,4.656224099973083474e+06,3.287201320645089261e+06,-1.021913061955836803e-02,-9.551514037597430562e-02,-8.059506797786887902e-04
-2.849894467202968430e+06,4.656221895350304432e+06,3.287194308252081741e+06,-6.153164840428176213e-02,2.988291827191640049e-02,8.315029665176776330e-02
-2.849880628959659953e+06,4.656205343567564152e+06,3.287189528999103699e+06,-3.875902219230441259e-02,-1.032466694893620016e-02,-9.305959270459084748e-03
-2.849872132179818116e+06,4.656205843281429261e+06,3.287198208440680057e+06,7.648263310454839550e-03,6.227949378775032158e-02,4.501884904630949064e-02
-2.849886154408236500e+06,4.656220110298203304e+06,3.287191830844341312e+06,-5.504560886528782337e-02,-1.956324261907586848e-02,1.520696172267795715e-02
-2.849881549363341648e+06,4.656222595792544074e+06,3.287185527269561309e+06,4.879298427261294716e-03,-1.458922310154973402e-02,7.977455023564850034e-02
-2.849892537525855005e+06,4.656222853991690092e+06,3.287194902470766567e+06,-9.193951271929810820e-03,2.002381499541910567e-03,5.470493751788224612e-02
-2.849892259019364137e+06,4.656215860651565716e+06,3.287194946662689094e+06,5.126912061481501276e-02,2.604690389349832713e-02,-5.636616137094566797e-02
-2.849880944657419343e+06,4.656212221840696409e+06,3.287191375273625366e+06,-5.672921215409006644e-03,-2.111149531013267744e-02,-3.771171668078179828e-02
-2.849894710378307849e+06,4.656206374400462024e+06,3.287189284867081791e+06,-1.785287748832529650e-02,3.316568256340295118e-02,4.930932954020486592e-03
-2.849893595965948422e+06,4.656200856964183971e+06,3.287192907474602573e+06,-8.623423443580825742e-02,4.187672170773557023e-02,-8.731283589672865497e-02
-2.849888297438886948e+06,4.656211757383466698e+06,3.287194202495479491e+06,2.926574366163833818e-02,-3.668941120707942816e-02,-2.507815175453749490e-02
-2.849895639356832951e+06,4.656224239444554783e+06,3.287187732469733339e+06,-7.579962217576576011e-02,1.447736494020965964e-02,1.345300882989127790e-02
-2.849888804946071003e+06,4.656208953285926953e+06,3.287193521567181218e+06,8.293745450127482099e-02,-4.642060356812534316e-02,1.138487402460526543e-01
-2.849894459933368489e+06,4.656212454254179262e+06,3.287195545639125630e+06,3.409321014579676928e-02,-5.336855201042722124e-02,3.761844384785985318e-02
-2.849893236195735633e+06,4.656217328461254947e+06,3.287193898565083276e+06,-2.295142237201758251e-02,2.980842418783550413e-02,-1.559428965307276677e-02
-2.849883838646409102e+06,4.656217144243936986e+06,3.287185645166147500e+06,4.525810781915507591e-02,1.718920498878780470e-02,9.891204919928890671e-03
-2.849887186777785420e+06,4.656215398429822177e+06,3.287197374572535045e+06,-1.580809041766497933e-02,7.851051880000609051e-02,7.845142002812741100e-02
-2.849880824855951127e+06,4.656218558604317717e+06,3.287188845884294249e+06,9.832245221532706983e-03,1.230586263787311445e-02,1.338750490853871933e-01
-2.849886562380894553e+06,4.656209010008928366e+06,3.287188595481139142e+06,-1.223369256875904976e-01,8.682443439963589971e-02,2.797893329853133951e-02
-2.849880730960197747e+06,4.656216403937301598e+06,3.287196022583222482e+06,-7.281555487591905018e-02,-5.310181362939765670e-02,1.125576596952128083e-01
-2.849886771963080391e+06,4.656214170821775682e+06,3.287207484896195121e+06,4.395331010064528615e-02,4.260193500986969584e-02,-5.166839806765658599e-02
-2.849887288085587323e+06,4.656218150233078748e+06,3.287195101253387053e+06,-5.191446108321495778e-02,-5.656629795336470985e-03,2.754280278697354700e-02
-2.849884638292185962e+06,4.656208964881717227e+06,3.287191995906591415e+06,2.381533506590594040e-02,7.603765136348134002e-02,-7.184457819849603133e-02
-2.849884907915184274e+06,4.656212671924619004e+06,3.287182909831552301e+06,1.318424537657128248e-01,-7.351348944136641694e-02,-2.101821105819506874e-02
-2.849885063658426516e+06,4.656219219638293609e+06,3.287185930056666024e+06,9.362211534569449961e-03,3.351017046792865300e-02,-1.039580862623388224e-01
-2.849887417329827324e+06,4.656214753136123531e+06,3.287182305711321533e+06,1.945824699826121523e-02,1.385696313237867044e-02,-2.032855969535189017e-02
-2.849882831330687739e+06,4.656222095280380920e+06,3.287182521278517321e+06,1.804874049334987893e-02,9.734804462913024259e-02,7.263745202822610714e-02
-2.849895910035017412e+06,4.656217037147395313e+06,3.287189981932954863e+06,3.686432361054969159e-02,-8.236072418490422709e-02,-7.272178036403790374e-03
-2.849893825917460956e+06,4.656218867637447082e+06,3.287191725658426993e+06,-1.263769533337573414e-03,-6.336770208688231876e-02,8.023647274779631411e-02
-2.849890627008112613e+06,4.656215090824980289e+06,3.287178494146319572e+06,7.815344640949237198e-02,-4.478384051815395561e-02,6.730184022828955559e-02
-2.849884728909066878e+06,4.656203752535033040e+06,3.287198794623832218e+06,1.696201851423972257e-02,5.680717817865731795e-02,-1.598480426127029952e-01
-2.849882286174715962e+06,4.656209133817972615e+06,3.287195374066581484e+06,2.016418985878096898e-02,-3.621896371254379465e-02,-1.464925645958308625e-02
-2.849883713650066871e+06,4.656222409922643565e+06,3.287201843986670021e+06,3.356731022015165683e-02,-2.735409319236739996e-05,-7.385058702737040681e-02
-2.849885811843587551e+06,4.656217294020972215e+06,3.287185457297218032e+06,1.000794740969017244e-01,4.668148500185931304e-02,-3.304755990176395236e-02
-2.849886997607931029e+06,4.656209570997819304e+06,3.287186971513933036e+06,-1.419266415489368188e-02,-7.357144534641905931e-02,-6.164592478890307259e-02
-2.849879579664864112e+06,4.656213538723787293e+06,3.287194458786437288e+06,-2.542137814714071076e-02,-6.199543103401738975e-02,5.358276222716791548e-02
-2.849884162529443856e+06,4.656211066685047001e+06,3.287190552039058413e+06,-6.376808961154557809e-02,-5.300892603771748673e-02,1.089598595634132250e-02
-2.849881579983140808e+06,4.656212932520098053e+06,3.287198162247302476e+06,-1.059255949852503376e-01,-2.660081753308596308e-02,3.244803397666164158e-02
-2.849889448433830868e+06,4.656217608856130391e+06,3.287188876999614295e+06,1.452616773451034619e-02,2.242313159956690199e-02,-4.109649514893476407e-02
-2.849885869804973714e+06,4.656218078734242357e+06,3.287182374838279560e+06,4.143234546300131847e-03,1.735538560332778105e-02,-6.427495204168114096e-02
-2.849881127195124514e+06,4.656206909505019896e+06,3.287179278962535784e+06,2.754432282629392867e-02,8.194871829838445629e-03,-5.694656580217713482e-02
-2.849891085031319410e+06,4.656205724300423637e+06,3.287194170360025484e+06,4.582227099257155101e-02,-5.008103466109133095e-02,3.328589630568653569e-03
-2.849884241691165138e+06,4.656211517437560484e+06,3.287180102362499572e+06,1.790839517154154889e-02,1.487145581868039301e-02,2.218739810232872242e-02
-2.849883232616699766e+06,4.656214191921843216e+06,3.287191912153341342e+06,-8.503143465507712051e-02,-1.641967043570114609e-02,-2.158035111203203751e-02
-2.849883724910599180e+06,4.656221091939813457e+06,3.287176409135690890e+06,-1.295874854847690882e-02,2.765079274838563861e-02,-1.294025851886635228e-02
-2.849887182629747316e+06,4.656211474220527336e+06,3.287197734886621125e+06,-1.537098112403199358e-02,-2.686720118535176546e-02,-3.421073477703085158e-03
-2.849883652386820409e+06,4.656211666485469788e+06,3.287202643858424388e+06,-1.102845841009122002e-01,-3.363801607921271513e-03,6.340244045891409164e-02
-2.849891078809156548e+06,4.656211637177466415e+06,3.287200939632970840e+06,1.754819172499750765e-02,-5.466919414211689893e-02,4.722367069150652796e-02
-2.849882770031940192e+06,4.656216978476752527e+06,3.287194378435533494e+06,-4.134487356323493512e-02,-4.809608564170771150e-02,-6.596819544827873215e-03
-2.849880513146145269e+06,4.656211486804203130e+06,3.287183208334152587e+06,2.830937862548773068e-02,4.726632363230781619e-02,-2.342964243047448644e-02
-2.849887086444490124e+06,4.656214681173229590e+06,3.287196123746047262e+06,7.545267152437071245e-02,-8.948263764484626348e-02,-2.127520573751973815e-02
-2.849888275302004535e+06,4.656216948312328197e+06,3.287196843442090787e+06,-4.333586347612327326e-03,-5.293299862006233675e-02,2.852837878629033846e-02
-2.849890483378804289e+06,4.656222837337083183e+06,3.287190657651854213e+06,1.557004171471061682e-01,-3.634609156548609249e-02,4.537596175210190097e-02
-2.849885695866724476e+06,4.656212885434327647e+06,3.287198189569300506e+06,-4.132088960178596088e-02,1.514319673120406717e-03,1.352187309787794382e-02
-2.849894015727213584e+06,4.656215516748097725e+06,3.287186489354207180e+06,3.084787399372834402e-02,-2.611336888476980742e-02,7.749336969233040773e-02
-2.849883715542642400e+06,4.656208561320179142e+06,3.287195191353468690e+06,-3.606619815169716248e-02,8.495117097230676581e-03,1.927741622956189241e-02
-2.849886623420509975e+06,4.656209288233689964e+06,3.287195180361985229e+06,7.371058734598510270e-03,-5.884845171580745105e-02,1.499345825114683887e-02
-2.849882039958183654e+06,4.656209479194131680e+06,3.287193649825786240e+06,3.910663397461221907e-02,-2.470710946281259868e-02,-2.689056870467442049e-03
-2.849886231106607709e+06,4.656213327846390195e+06,3.287188245076004881e+06,-5.858756919227123966e-02,-6.145973702178733622e-02,-4.869552963529111267e-02
-2.849881631719859783e+06,4.656208725241605192e+06,3.287199528049113229e+06,1.170924123454291782e-01,6.029055010674743559e-02,4.004401414762243094e-02
-2.849884727672073990e+06,4.656207301760211587e+06,3.287200543765014037e+06,7.384950696141798221e-02,-2.575776526757513410e-02,-4.624576285882010113e-02
-2.849885885943479370e+06,4.656221132666933350e+06,3.287191442578419112e+06,1.235584892450662317e-02,3.837729304874305802e-02,3.875300147975938286e-03
-2.849885423069676384e+06,4.656218684314148501e+06,3.287199677226924337e+06,-1.584478460785548881e-01,-4.688006000216134173e-03,-3.396775705279874574e-02
-2.849882007806361187e+06,4.656213918264225125e+06,3.287174872288033366e+06,6.615978712170521303e-02,-9.175305685105712705e-02,-2.539927910186076318e-02
-2.849890780852046330e+06,4.656213474011479877e+06,3.287176934212706517e+06,-6.067773964741562942e-03,4.630987361385850709e-02,8.379217615412837272e-02
-2.849882223046900239e+06,4.656207781746742316e+06,3.287187844898396172e+06,-1.459392495778606691e-02,1.307571287987116526e-02,-1.749195096902208743e-02
-2.849885660367893055e+06,4.656212006041892804e+06,3.287189203716366552e+06,-8.516159577280024706e-02,8.874542467141748048e-03,5.467610961213653642e-02
-2.849895061222097836e+06,4.656214562099257484e+06,3.287172849392701872e+06,3.646069984332268865e-02,-6.622708095395773986e-02,2.933198461275117810e-02
-2.849889130326305982e+06,4.656212353237810545e+06,3.287190383212869056e+06,-2.338608083302466320e-02,6.504889627124012252e-03,4.175760430328095268e-02
-2.849890160058894660e+06,4.656211686548156664e+06,3.287184596898025367e+06,1.429780142187096065e-02,-5.907513148464726277e-02,8.136759907395044178e-02
-2.849885919178530574e+06,4.656214515307197347e+06,3.287185380775455851e+06,-1.827768302336422665e-02,-3.967015591335298907e-02,6.180538659540812940e-02
-2.849888839451102540e+06,4.656217608860938810e+06,3.287193024136997294e+06,3.125219427212690138e-02,-5.097537893378970009e-02,2.757937501466051211e-03
-2.849883459523335565e+06,4.656220193352849223e+06,3.287191919412948657e+06,-2.835449662038086460e-02,1.175392051186152469e-02,2.127601235915739519e-02
-2.849878227821929846e+06,4.656211603580933996e+06,3.287207994435616769e+06,3.769185154394664311e-02,7.005346592372649339e-02,-4.324906985046192420e-02
-2.849887425249040592e+06,4.656213629229834303e+06,3.287194434978905600e+06,9.601348725504478543e-03,-6.139448369443984560e-03,7.465728341069466367e-02
-2.849890605506997090e+06,4.656221988819944672e+06,3.287188908652243204e+06,2.702182080948031806e-02,-1.830980799619158278e-03,3.696787850310869622e-02
-2.849886554834317882e+06,4.656218341552038677e+06,3.287190016241965350e+06,-8.302938460946350518e-02,-1.933340198491636033e-02,-1.580396494945206232e-02
-2.849878373372263741e+06,4.656215033849838190e+06,3.287191360383792315e+06,-6.633195300485723866e-02,-6.367574441282984610e-02,-1.239457342653335625e-01
-2.849888069711981341e+06,4.656206029639919288e+06,3.287197492783012800e+06,-1.519985503585547307e-02,-2.624697011002895264e-03,-4.741641676672816996e-02
-2.849892292405879591e+06,4.656222727578946389e+06,3.287183720364457462e+06,4.254038064623658771e-02,-3.084131689892894573e-02,-2.392554289991183011e-02
-2.849895611687286291e+06,4.656212375456146896e+06,3.287190285138410982e+06,2.553130819703701426e-02,2.954402236245740748e-02,-1.679214164623333769e-02
-2.849884616325891577e+06,4.656219285152244382e+06,3.287185777414325159e+06,-5.450893047522888113e-02,4.408271857611613387e-02,2.566512459828758363e-03
-2.849884270287994295e+06,4.656213689138429239e+06,3.287183881166950334e+06,-8.905380623275688245e-02,-7.124362654300139819e-02,-2.729090576515848590e-02
-2.849878521393137518e+06,4.656220165336225182e+06,3.287176255592986476e+06,-9.521048600248875615e-03,-4.842362037194446189e-02,-2.821329787434463665e-02
-2.849891903478405438e+06,4.656213303533226252e+06,3.287187092760035768e+06,-5.154563187983206979e-02,-7.066623499062128777e-02,-6.758602881866236645e-02
-2.849886226247411221e+06,4.656227691530878656e+06,3.287201183540353552e+06,-5.333099637784321015e-03,-7.011780767860711916e-02,-1.244534020675733960e-02
-2.849888732157719322e+06,4.656205247162233107e+06,3.287194584903960116e+06,8.905056569393965740e-03,-7.434126666838297703e-02,-2.906221885679503153e-02
-2.849883189032895025e+06,4.656211463994844817e+06,3.287185505900775082e+06,-5.097971223214359249e-02,-3.368860732199396163e-02,-3.059003606124935035e-02
-2.849889619315202814e+06,4.656218921060067602e+06,3.287188750962761696e+06,8.042539638017483922e-03,-2.030159561239085197e-02,5.251470777345821489e-02
-2.849885418880823068e+06,4.656205534873913042e+06,3.287194945069893263e+06,2.573893334062954397e-02,-2.723720232545719338e-04,-2.995100071982828224e-02
-2.849882004452425521e+06,4.656224174643808976e+06,3.287199960485606920e+06,-3.258310544510044371e-02,2.917783787994785577e-02,1.359946121596753398e-03
